id,source_text,target_text,alt_text
COMQA_train_cluster-1848-1,what state was jason derulo born in?,"[""SELECT['jason derulo']"", ""PROJECT['state that #REF was born in', '#1']""]","[""SELECT['jason derulo']"", ""PROJECT['state that #REF was born in', '#1']""]"
COMQA_train_cluster-1849-1,when did canada become a common wealth?,"[""SELECT['canada become a common wealth']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['canada became a common wealth']"", ""PROJECT['date of #REF', '#1']""]"
COMQA_train_cluster-1849-2,when did canada take part in the common wealth?,"[""SELECT['canada take part in the common wealth']"", ""PROJECT['when was #REF', '#1']""]","[""SELECT['canada do take part in the common wealth']"", ""PROJECT['date of #REF', '#1']""]"
COMQA_train_cluster-1849-3,when did canada become a part of the commonwealth?,"[""SELECT['canada become part of the commonwealth']"", ""PROJECT['when was #REF', '#1']""]","[""SELECT['canada become a part of the commonwealth']"", ""PROJECT['when was #REF', '#1']""."
COMQA_train_cluster-1850-2,peter andre parent country of birth?,"[""SELECT['peter andre']"", ""PROJECT['parent of #REF', '#1']"", ""PROJECT['birth country of #REF', '#2']""]","[""SELECT['peter andre']"", ""PROJECT['parent country of birth of #REF', '#1']""]"
COMQA_train_cluster-185-1,which art movement was paul cezanne involved in?,"[""SELECT['paul cezanne']"", ""PROJECT['art movement of #REF', '#1']""]","[""SELECT['pail cezanne']"", ""PROJECT['art movement of #REF', '#1']""]"
COMQA_train_cluster-1851-2,who won the first stanley cup?,"[""SELECT['stanley cups']"", ""AGGREGATE['min', '#1']"", ""PROJECT['who won #REF', '#2']""]","[""SELECT['stanley cups']"", ""PROJECT['the first of #REF', '#1']"", ""PROJECT['who won #REF', '#2']""]"
COMQA_train_cluster-1851-4,who won the first ever stanley cup?,"[""SELECT['stanley cup']"", ""AGGREGATE['min', '#1']"", ""PROJECT['who won #REF', '#2']""]","[""SELECT['stanley cups']"", ""PROJECT['when was #REF', '#1']"", ""AGGREGATE['min', '#2']"", ""PROJECT['who won #3', '#4']""]"
COMQA_train_cluster-185-2,what was paul cezanne's movement in his art work?,"[""SELECT['paul cezanne']"", ""PROJECT['art work of #REF', '#1']"", ""PROJECT['movement of #REF', '#2']""]","[""SELECT['paul cezanne']"", ""PROJECT['art works of #REF', '#1']"", ""PROJECT['movement of #REF', '#2']""]"
COMQA_train_cluster-185-3,what art movement did paul cezanne belong to?,"[""SELECT['paul cezanne']"", ""PROJECT['art movement that #REF belongs to', '#1']""]","[""SELECT['paul cezanne']"", ""PROJECT['art movement that #REF belongs to', '#1']""."
COMQA_train_cluster-1854-1,what is the genre of harry potter and the order of the phoenix?,"[""SELECT['harry potter and the order of the phoenix']"", ""PROJECT['genre of #REF', '#1']""]","[""SELECT['harry potter & the order of the phoenix']"", ""PROJECT['genre of #REF', '#1']""]"
COMQA_train_cluster-1854-2,what genre is harry potter and the order of phoenix?,"[""SELECT['harry potter and the order of the phoenix']"", ""PROJECT['genre of #REF', '#1']""]","[""SELECT['harry potter and the order of phoenix']"", ""PROJECT['genres of #REF', '#1']""]"
COMQA_train_cluster-1857-1,what novel did steinbeck write about a dog?,"[""SELECT['steinbeck']"", ""PROJECT['novels of #REF', '#1']"", ""FILTER['#2', 'about a dog']""]","[""SELECT['steinbeck']"", ""PROJECT['novels of #REF', '#1']"", ""FILTER['#2', 'that was about a dog']""]"
COMQA_train_cluster-1859-1,who was the first woman to be mayor?,"[""SELECT['mayor']"", ""FILTER['#1', 'that are women']"", ""AGGREGATE['min', '#2']""]","[""SELECT['mayors']"", ""PROJECT['women that be #REF', '#1']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-1859-3,name of first woman mayor?,"[""SELECT['woman mayors']"", ""AGGREGATE['min', '#1']""]","[""SELECT['mayors']"", ""FILTER['#1', 'that is woman']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-18-6,what is the highest point in france and where is it?,"[""SELECT['france']"", ""PROJECT['points of #REF', '#1']"", ""PROJECT['height of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']"", ""PROJECT['where is #REF', '#4']"", ""UNION['#4', '#5']""]","[""SELECT['france']"", ""PROJECT['points of #REF', '#1']"", ""AGGREGATE['max', '#2']"", ""PROJECT['where is #REF', '#2']"", ""UNION['#3', '#4']""]"
COMQA_train_cluster-1860-3,who colonized vietnam?,"[""SELECT['vietnam']"", ""PROJECT['who colonized #REF', '#1']""]","[""SELECT['vintage']"", ""PROJECT['who colonized #REF', '#1']""]"
COMQA_train_cluster-1861-1,who was elected second president of the us?,"[""SELECT['us']"", ""PROJECT['presidents of #REF', '#1']"", ""PROJECT['second of #REF', '#2']""]","[""SELECT['us']"", ""PROJECT['presidents of #REF', '#1']"", ""PROJECT['second of #REF', '#2']""]"
COMQA_train_cluster-1861-2,what was the 2nd president of the us' full name?,"[""SELECT['the us']"", ""PROJECT['presidents of #REF', '#1']"", ""PROJECT['2nd of #REF', '#2']"", ""PROJECT['full name of #REF', '#3']""]","[""SELECT['presidents of the us']"", ""PROJECT['2nd of #REF', '#1']"", ""PROJECT['full name of #REF', '#2']""]"
COMQA_train_cluster-186-2,who played johanna in sweeny todd?,"[""SELECT['sweeny todd']"", ""PROJECT['johanna of #REF', '#1']"", ""PROJECT['who played #REF', '#2']""]","[""SELECT['sweeny todd']"", ""PROJECT['johanna from #REF', '#1']"", ""PROJECT['who played #REF', '#2']""]"
COMQA_train_cluster-1863-1,who was the first woman in space?,"[""SELECT['women']"", ""FILTER['#1', 'in space']"", ""AGGREGATE['min', '#2']""]","[""SELECT['woman']"", ""FILTER['#1', 'in space']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-1864-1,what ocean borders southeast of kenya?,"[""SELECT['kenya']"", ""PROJECT['southeast of #REF', '#1']"", ""SELECT['ocean']"", ""FILTER['#3', 'that borders #2']""]","[""SELECT['kenya']"", ""PROJECT['southeast of #REF', '#1']"", ""SELECT['oceans']"", ""FILTER['#3', 'that borders #2']""]"
COMQA_train_cluster-1864-2,what ocean border kenya to the southeast?,"[""SELECT['kenya']"", ""PROJECT['southeast of #REF', '#1']"", ""PROJECT['ocean that borders #REF', '#2']""]","[""SELECT['kenya']"", ""PROJECT['border ocean of #REF', '#1']"", ""FILTER['#2', 'that is southeast of #1']""]"
COMQA_train_cluster-1866-1,what are some nice rivers in maine?,"[""SELECT['maine']"", ""PROJECT['rivers of #REF', '#1']"", ""FILTER['#2', 'that are nice']""]","[""SELECT['maine']"", ""PROJECT['rivers of #REF', '#1']"", ""FILTER['#2', 'that is nice']""]"
COMQA_train_cluster-1870-2,when was neyos first album released in?,"[""SELECT['neyos']"", ""PROJECT['albums of #REF', '#1']"", ""AGGREGATE['min', '#2']"", ""PROJECT['when was #REF released', '#3']""]","[""SELECT['neyos']"", ""PROJECT['album of #REF', '#1']"", ""PROJECT['date released of #REF', '#2']"", ""AGGREGATE['min', '#3']""]"
COMQA_train_cluster-1871-1,what are zachary taylor's children names?,"[""SELECT['zachary taylor']"", ""PROJECT['children of #REF', '#1']""]","[""SELECT['zachary taylor']"", ""PROJECT['children of #REF', '#1'],"" ""PROJECT['names of #REF', '#2']""]"
COMQA_train_cluster-1873-3,what three continents border the mediterranean sea?,"[""SELECT['the mediterranean sea']"", ""PROJECT['border continents of #REF', '#1']""]","[""SELECT['continents']"", ""SELECT['mediterranean sea']"", ""FILTER['#1', 'that border #2']""]"
COMQA_train_cluster-1873-4,what three continents does the mediterranean sea touch?,"[""SELECT['mediterranean sea']"", ""PROJECT['three continents that #REF touch', '#1']""]","[""SELECT['the mediterranean sea']"", ""PROJECT['continents touch of #REF', '#1']""]"
COMQA_train_cluster-1873-5,what three continents touches the mediterranean sea?,"[""SELECT['the mediterranean sea']"", ""PROJECT['continents that touch #REF', '#1']""]","[""SELECT['continents']"", ""SELECT['mediterranean sea']"", ""FILTER['#1', 'that touch #2']""]"
COMQA_train_cluster-1874-1,what is the population of las vegas 2010?,"[""SELECT['las vegas']"", ""FILTER['#1', 'in 2010']"", ""PROJECT['the population of #REF', '#2']""]","[""SELECT['ls vegas']"", ""FILTER['#1', 'in 2010']"", ""PROJECT['population of #REF', '#2']""]"
COMQA_train_cluster-1875-1,what was bill clinton before presidency?,"[""SELECT['bill clinton']"", ""PROJECT['what was #REF', '#1']"", ""FILTER['#2', 'before presidency']""]","[""SELECT['billy clinton']"", ""PROJECT['what was #REF', '#1']"", ""FILTER['#2', 'before presidency']""]"
COMQA_train_cluster-1876-5,who is zeus oldest sister?,"[""SELECT['zeus']"", ""PROJECT['sisters of #REF', '#1']"", ""PROJECT['oldness of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['zeus']"", ""PROJECT['sisters of #REF', '#1']"", ""PROJECT['oldness of #REF', '#2']"", ""AGGREGATE['max', '#3']""]"
COMQA_train_cluster-1877-1,what country gained independence from spain in 1816 and had a long period of violence and war?,"[""SELECT['country']"", ""SELECT['spain']"", ""FILTER['#1', 'that gained independence from #2']"", ""FILTER['#3', 'in 1816']"", ""FILTER['#4', 'that had a long period of violence and war']""]","[""SELECT['country']"", ""SELECT['spain']"", ""FILTER['#1', 'that gained independence from #2']"", ""FILTER['#3', 'in 1816']"", ""FILTER['#4', 'which had a long period of violence and war']""]"
COMQA_train_cluster-1878-1,what is vijays first movie?,"[""SELECT['vijays']"", ""PROJECT['the movies of #REF', '#1']"", ""AGGREGATE['min', '#2']""]","[""SELECT['vicjays']"", ""PROJECT['movies of #REF', '#1']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-1878-4,what is vijay 1st movie?,"[""SELECT['vijay']"", ""PROJECT['movies of #REF', '#1']"", ""PROJECT['the 1st of #REF', '#2']""]","[""SELECT['vijay']"", ""PROJECT['movies of #REF', '#1']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-188-1,what was the highest mountain before mt everest?,"[""SELECT['mountains']"", ""SELECT['mt everest']"", ""DISCARD['#1', '#2']"", ""PROJECT['height of #REF', '#3']"", ""SUPERLATIVE['max', '#3', '#4']""]","[""SELECT['mountains']"", ""SELECT['mt everest']"", ""PROJECT['height of #REF', '#1']"", ""PROJECT['height of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'is higher than #4']""]"
COMQA_train_cluster-1881-2,william l potts when was he born?,"[""SELECT['william l potts']"", ""PROJECT['when was #REF born', '#1']""]","[""SELECT['william l potts']"", ""PROJECT['date that #REF was born', '#1']""]"
COMQA_train_cluster-1883-1,what is scotlands biggest city?,"[""SELECT['scotlands']"", ""PROJECT['cities of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['scotland']"", ""PROJECT['cities of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]"
COMQA_train_cluster-1883-2,what is scotland's biggest city?,"[""SELECT['scotland']"", ""PROJECT['cities of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['scotland']"", ""PROJECT['cities of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""AGGREGATE['max', '#3']""]"
COMQA_train_cluster-188-5,what was the largest mountain before mt everest was discovered?,"[""SELECT['mountains']"", ""SELECT['mt everest']"", ""PROJECT['date discovered of #REF', '#1']"", ""PROJECT['date discovered of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'is lower than #4']"", ""PROJECT['size of #REF', '#5']"", ""COMPARATIVE['#5', '#6', 'is the largest']""]","[""SELECT['mountains']"", ""SELECT['mt everest']"", ""FILTER['#1', 'before #2']"", ""PROJECT['size of #REF', '#3']"", ""SUPERLATIVE['max', '#3', '#4']""]"
COMQA_train_cluster-1885-1,what is the tallest dogs in the world?,"[""SELECT['dogs']"", ""PROJECT['height of #REF', '#1']"", ""SUPERLATIVE['max', '#1', '#2']""]","[""SELECT['dogs']"", ""PROJECT['tallness of #REF', '#1']"", ""SUPERLATIVE['max', '#1', '#2']""]"
COMQA_train_cluster-1885-2,the world's tallest and longest dog?,"[""SELECT['dogs']"", ""PROJECT['height of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is the highest']"", ""PROJECT['longness of #REF', '#1']"", ""COMPARATIVE['#1', '#4', 'is the highest']"", ""INTERSECTION['#1', '#3', '#5']""]","[""SELECT['dogs']"", ""PROJECT['height of #REF', '#1']"", ""SUPERLATIVE['max', '#1', '#2']"", ""DISCARD['#1', '#3']"", ""SUPERLATIVE['max', '#1', '#4']"", ""UNION['#5', '#6']""]"
COMQA_train_cluster-1885-4,world's tallest and longest dog?,"[""SELECT['dogs']"", ""PROJECT['tallest of #REF', '#1']"", ""AGGREGATE['max', '#1']"", ""INTERSECTION['#1', '#2', '#3']""]","[""SELECT['dogs']"", ""PROJECT['height of #REF', '#1']"", ""SUPERLATIVE['max', '#1', '#2']"", ""DISCARD['#1', '#3']"", ""SUPERLATIVE['max', '#4', '#2']"", ""UNION['#3', '#5']""]"
COMQA_train_cluster-1886-1,what mountain range separates russia from georgia?,"[""SELECT['mountain ranges']"", ""SELECT['russia']"", ""SELECT['georgia']"", ""FILTER['#1', 'that separates #2 from #3']""]","[""SELECT['mountain range']"", ""SELECT['russia']"", ""SELECT['georgia']"", ""FILTER['#1', 'that separates #2 from #3']""]"
COMQA_train_cluster-1886-2,what mountains separate russia from georgia?,"[""SELECT['mountains']"", ""SELECT['russia']"", ""SELECT['georgia']"", ""FILTER['#1', 'that separate #2 from #3']""]","[""SELECT['mountains']"", ""SELECT['russia']"", ""SELECT['georgia']"", ""FILTER['#1', 'that separate #2 and #3']""]"
COMQA_train_cluster-1886-3,mountains that separate russia from georgia?,"[""SELECT['mountains']"", ""SELECT['russia']"", ""SELECT['georgia']"", ""FILTER['#1', 'that separate #2 from #3']""]","[""SELECT['mountains']"", ""SELECT['russia']"", ""SELECT['georgia']"", ""BOOLEAN['#1', 'that separate #2 from #3']""]"
COMQA_train_cluster-1887-2,when was larry bird hired as coach of indiana pacers?,"[""SELECT['larry bird hired as coach of indiana pacers']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['larry bird hired as coach of the indiana pacers']"", ""PROJECT['date of #REF', '#1']""]"
COMQA_train_cluster-1888-1,in what year did detroit become a city?,"[""SELECT['detroit become a city']"", ""PROJECT['year of #REF', '#1']""]","[""SELECT['detroit do become a city']"", ""PROJECT['year of #REF', '#1']""]"
COMQA_train_cluster-1889-1,who did ginger rogers marry?,"[""SELECT['ginger rogers']"", ""PROJECT['who did #REF marry', '#1']""]","[""SELECT['ginger rogers']"", ""PROJECT['who marry #REF', '#1']""]"
COMQA_train_cluster-1889-2,who was ginger rogers marries to?,"[""SELECT['ginger rogers']"", ""PROJECT['who was #REF marry to', '#1']""]","[""SELECT['ginger rogers']"", ""PROJECT['who married #REF', '#1']""]"
COMQA_train_cluster-1890-1,what did anna nicole smith do?,"[""SELECT['anna nicole smith']"", ""PROJECT['what did #REF do', '#1']""]","[""SELECT['anna nicole smith']"", ""PROJECT['what was #REF', '#1']""]"
COMQA_train_cluster-1892-1,who were the first visitors on the moon?,"[""SELECT['visitors on the moon']"", ""AGGREGATE['min', '#1']""]","[""SELECT['visitors on moon']"", ""AGGREGATE['min', '#1']""]"
COMQA_train_cluster-1894-2,what british players have played for barcelona?,"[""SELECT['barcelona']"", ""PROJECT['players of #REF', '#1']"", ""FILTER['#2', 'that are british']""]","[""SELECT['barcelona']"", ""PROJECT['players that have played for #REF', '#1']"", ""FILTER['#2', 'that are british']""."
COMQA_train_cluster-1895-1,marlon brando receive his first academy award for best actor?,"[""SELECT['marlon brando']"", ""PROJECT['academy awards of #REF', '#1']"", ""FILTER['#2', 'for best actor']"", ""AGGREGATE['min', '#3']"", ""PROJECT['when was #REF', '#4']""]","[""SELECT['marlon brando']"", ""PROJECT['academy awards of #REF', '#1']"", ""FILTER['#2', 'that is best actor']"", ""AGGREGATE['min', '#3']""]"
COMQA_train_cluster-1896-1,what was the date where thomas becket got killed?,"[""SELECT['thomas becket was killed']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['thomas becket was killed']"", ""PROJECT['date of #REF', '#1']""]"
COMQA_train_cluster-1896-2,when was thomas becket killed?,"[""SELECT['thomas becket killed']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['thomas becket']"", ""PROJECT['when was #REF killed', '#1']""]"
COMQA_train_cluster-1896-3,on what date was the killing of thomas becket?,"[""SELECT['the killing of thomas becket']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['thomas becket was killed']"", ""PROJECT['date of #REF', '#1']""]"
COMQA_train_cluster-1896-4,when was thomas becett murdered?,"[""SELECT['thomas becett was murdered']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['thomas becett murdered']"", ""PROJECT['date of #REF', '#1']""]"
COMQA_train_cluster-1901-1,who won the 2009 superbowl?,"[""SELECT['the superbowl']"", ""PROJECT['who won #REF', '#1']"", ""FILTER['#2', 'in 2009']""]","[""SELECT['the superbowl']"", ""FILTER['#1', 'in 2009']"", ""PROJECT['who won #REF', '#2']""]"
COMQA_train_cluster-1902-2,which country was pinckney's treaty signed with?,"[""SELECT['pinckney s treaty']"", ""PROJECT['with which country was #REF signed', '#1']""]","[""SELECT['pinckney s treaty']"", ""PROJECT['country that #REF signed with', '#1']""]"
COMQA_train_cluster-190-3,andrew jackson died in what year?,"[""SELECT['andrew jackson']"", ""PROJECT['when did #REF die', '#1']"", ""PROJECT['year of #REF', '#2']""]","[""SELECT['andrew jackson died']"", ""PROJECT['year of #REF', '#1']""]"
COMQA_train_cluster-1906-3,what was the peace settlement for the 1812 war?,"[""SELECT['1812 war']"", ""PROJECT['peace settlement of #REF', '#1']""]","[""SELECT['1812 war']"", ""PROJECT['peace settlement of #REF', '#1']""]"
COMQA_train_cluster-1909-3,when did muammar gaddafi control libya?,"[""SELECT['muammar gaddafi did control libya']"", ""PROJECT['when was #REF', '#1']""]","[""SELECT['muammar gaddafi did control libya']"", ""PROJECT['when was #REF', '#1']""]"
COMQA_train_cluster-1910-1,who is the first actor to play james bond in the movie series?,"[""SELECT['james bond']"", ""PROJECT['actors of #REF', '#1']"", ""AGGREGATE['min', '#2']""]","[""SELECT['james bond']"", ""PROJECT['actor of #REF', '#1']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-191-1,what did clarence thomas do for america?,"[""SELECT['clarence thomas']"", ""PROJECT['what did #REF do for america', '#1']""]","[""SELECT['clarence thomas']"", ""PROJECT['what did #REF do for the america', '#1']""]"
COMQA_train_cluster-1912-1,the capital of poland is located on the river?,"[""SELECT['poland']"", ""PROJECT['capital of #REF', '#1']"", ""PROJECT['river that #REF is located on', '#2']""]","[""SELECT['poland']"", ""PROJECT['capital of #REF', '#1']"", ""SELECT['river']"", ""BOOLEAN['#2', 'is located on #4']""]"
COMQA_train_cluster-1913-3,what is the most of turkey located in europe or in asia?,"[""SELECT['turkey']"", ""PROJECT['most of #REF', '#1']"", ""BOOLEAN['#2', 'is located in europe']"", ""BOOLEAN['#2', 'is located in asia']"", ""COMPARISON['true', '#3', '#4']""]","[""SELECT['turkey']"", ""PROJECT['most of #REF', '#1']"", ""FILTER['#2', 'located in europe']"", ""FILTER['#2', 'located in asia']"", ""COMPARISON['true', '#3', '#4']""]"
COMQA_train_cluster-1913-5,which one is turkey located in europe or in asia?,"[""SELECT['turkey']"", ""BOOLEAN['#1', 'is located in europe']"", ""BOOLEAN['#1', 'is located in asia']"", ""COMPARISON['true', '#2', '#3']""]","[""SELECT['turkey']"", ""FILTER['#1', 'located in europe']"", ""FILTER['#1', 'located in asia']"", ""COMPARISON['true', '#2', '#3']""]"
COMQA_train_cluster-1914-1,who was the last of the tudor kings?,"[""SELECT['the tudor kings']"", ""AGGREGATE['max', '#1']""]","[""SELECT['the tudor kings']"", ""AGGREGATE['max', '#1']""."
COMQA_train_cluster-1914-2,who was the last tudor to rule england?,"[""SELECT['england']"", ""SELECT['tudors']"", ""FILTER['#2', 'that did rule #1']"", ""AGGREGATE['max', '#3']""]","[""SELECT['england']"", ""PROJECT['tudors of #REF', '#1']"", ""AGGREGATE['max', '#2']""]"
COMQA_train_cluster-1914-3,who was the last tudor to govern england?,"[""SELECT['england']"", ""PROJECT['tudors that govern #REF', '#1']"", ""AGGREGATE['max', '#2']""]","[""SELECT['england']"", ""PROJECT['tudors who govern #REF', '#1']"", ""AGGREGATE['max', '#2']""]"
COMQA_train_cluster-1915-3,when was jkf got killed?,"[""SELECT['jkf was killed']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['jkf got killed']"", ""PROJECT['when was #REF', '#1']""]"
COMQA_train_cluster-1915-4,when did jfk get murdered?,"[""SELECT['jfk']"", ""PROJECT['when was #REF murdered', '#1']""]","[""SELECT['jfk gets murdered']"", ""PROJECT['date of #REF', '#1']""]"
COMQA_train_cluster-1917-3,what movies have starred tom hanks and meg ryan?,"[""SELECT['tom hanks']"", ""SELECT['meg ryan']"", ""PROJECT['movies that #REF starred in', '#1']"", ""PROJECT['movies that #REF starred in', '#2']"", ""SELECT['movies']"", ""INTERSECTION['#5', '#3', '#4']""]","[""SELECT['movies']"", ""FILTER['#1', 'that starred tom hanks']"", ""FILTER['#1', 'that starred meg ryan']"", ""INTERSECTION['#1', '#2', '#3']""]"
COMQA_train_cluster-1918-1,who is the first president in new zealand?,"[""SELECT['new zealand']"", ""PROJECT['presidents of #REF', '#1']"", ""AGGREGATE['min', '#2']""]","[""SELECT['new zealand']"", ""PROJECT['presidents in #REF', '#1']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-1919-1,what year did william howard taft go to yale?,"[""SELECT['william howard taft go to yale']"", ""PROJECT['year of #REF', '#1']""]","[""SELECT['william howard taft goes to yale']"", ""PROJECT['year of #REF', '#1']""]"
COMQA_train_cluster-19-2,which president doubled the us with the louisiana purchase?,"[""SELECT['the us']"", ""PROJECT['president of #REF', '#1']"", ""SELECT['the louisiana purchase']"", ""PROJECT['date of #REF', '#3']"", ""FILTER['#2', 'in #4']""]","[""SELECT['the us']"", ""PROJECT['president of #REF', '#1']"", ""FILTER['#2', 'with the louisiana purchase']""]"
COMQA_train_cluster-192-3,what currency do they use in denmark?,"[""SELECT['denmark']"", ""PROJECT['currency of #REF', '#1']""]","[""SELECT['denmark']"", ""PROJECT['currency that #REF use', '#1']""]"
COMQA_train_cluster-192-4,what kind of currencies is used in denmark?,"[""SELECT['denmark']"", ""PROJECT['currencies of #REF', '#1']""]","[""SELECT['denmark']"", ""PROJECT['currencies used in #REF', '#1']""]"
COMQA_train_cluster-1924-1,when did vincent von gogh die?,"[""SELECT['vincent von gogh']"", ""PROJECT['when did #REF die', '#1']""]","[""SELECT['vincent von gogh die']"", ""PROJECT['when was #REF', '#1']""]"
COMQA_train_cluster-192-5,what is the currency in denmark?,"[""SELECT['denmark']"", ""PROJECT['currency of #REF', '#1']""]","[""SELECT['denmark']"", ""PROJECT['the currency of #REF', '#1']""]"
COMQA_train_cluster-1926-6,who was the youngest supporting actress to win a oscar?,"[""SELECT['actresses']"", ""FILTER['#1', 'that are supporting']"", ""SELECT['oscar']"", ""FILTER['#2', 'that did win #3']"", ""PROJECT['the youngest of #REF', '#4']""]","[""SELECT['oscar']"", ""PROJECT['supporting actresses that win #REF', '#1']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-1926-8,youngest person to win best supporting actress?,"[""SELECT['best supporting actress']"", ""PROJECT['people that win #REF', '#1']"", ""FILTER['#2', 'that is youngest']""]","[""SELECT['best supporting actress']"", ""PROJECT['people who win #REF', '#1']"", ""PROJECT['youngness of #REF', '#2']"", ""SUPERLATIVE['min', '#2', '#3']""]"
COMQA_train_cluster-192-8,which is the currency used in denmark?,"[""SELECT['denmark']"", ""PROJECT['currency of #REF', '#1']""]","[""SELECT['denmark']"", ""PROJECT['currencies of #REF', '#1']""]"
COMQA_train_cluster-1929-1,what layer of earth is the coolest?,"[""SELECT['earth']"", ""PROJECT['layers of #REF', '#1']"", ""FILTER['#2', 'that are the coolest']""]","[""SELECT['earth']"", ""PROJECT['layer of #REF', '#1']"", ""FILTER['#2', 'that is coolest']""]"
COMQA_train_cluster-1929-2,what is the layer with the coolest temperature?,"[""SELECT['layers']"", ""PROJECT['temperature of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is the lowest']""]","[""SELECT['layers']"", ""FILTER['#1', 'with coolest temperature']""]"
COMQA_train_cluster-1929-3,which earth layer is the coolest in temperature?,"[""SELECT['earth']"", ""PROJECT['layers of #REF', '#1']"", ""PROJECT['the temperature of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is the coolest']""]","[""SELECT['earth']"", ""PROJECT['layers of #REF', '#1']"", ""PROJECT['temperatures of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is the lowest']""."
COMQA_train_cluster-19-3,who was president when the louisiana territory was purchased from france for 15 million dollars?,"[""SELECT['the louisiana territory was purchased from france for 15 million dollars']"", ""PROJECT['date of #REF', '#1']"", ""PROJECT['who was president in #REF', '#2']""]","[""SELECT['the louisiana territory was purchased from france for 15 million dollars']"", ""PROJECT['when was #REF', '#1']"", ""PROJECT['president of #REF', '#2']""]"
COMQA_train_cluster-1930-1,what was the year that robert todd lincoln died in?,"[""SELECT['robert todd lincoln died']"", ""PROJECT['year of #REF', '#1']""]","[""SELECT['robert lincoln died']"", ""PROJECT['year of #REF', '#1']""]"
COMQA_train_cluster-193-1,where was annie oakley born?,"[""SELECT['annie oakley']"", ""PROJECT['where was #REF born', '#1']""]","[""SELECT['annie oakley was born']"", ""PROJECT['where was #REF', '#1']""]"
COMQA_train_cluster-193-2,where was annie oakey born?,"[""SELECT['annie oakey']"", ""PROJECT['where was #REF born', '#1']""]","[""SELECT['annie oakey']"", ""PROJECT['where is #REF born', '#1']""]"
COMQA_train_cluster-1932-1,where do hindusim people worship?,"[""SELECT['hindusim people']"", ""PROJECT['where do #REF worship', '#1']""]","[""SELECT['hindusim people']"", ""PROJECT['Where do #REF worship', '#1']""]"
COMQA_train_cluster-193-3,what state annie oakley was born in?,"[""SELECT['annie oakley']"", ""PROJECT['state born in of #REF', '#1']""]","[""SELECT['annie oakley']"", ""PROJECT['the state born in of #REF', '#1']""]"
COMQA_train_cluster-1933-1,who won the the uefa cup in 1999?,"[""SELECT['uefa cup']"", ""FILTER['#1', 'in 1999']"", ""PROJECT['who won #REF', '#2']""]","[""SELECT['uefa cup']"", ""FILTER['#1', 'that was in 1999']"", ""PROJECT['who won #REF', '#2']""]"
COMQA_train_cluster-1934-2,where did ella fitzgerlad go to school?,"[""SELECT['ella fitzgerlad']"", ""PROJECT['school of #REF', '#1']""]","[""SELECT['ella fitzgerlad']"", ""PROJECT['schools of #REF', '#1']""]"
COMQA_train_cluster-1935-1,where are the wives of edgar allan poe buried?,"[""SELECT['edgar allan poe']"", ""PROJECT['wives of #REF', '#1']"", ""PROJECT['where are #REF buried', '#2']""]","[""SELECT['edgar allan poe']"", ""PROJECT['wives of #REF', '#1']"", ""PROJECT['Where are #REF buried', '#2']""]"
COMQA_train_cluster-1937-1,which river flows through the city of kiev and empties into the black sea?,"[""SELECT['river']"", ""SELECT['kiev']"", ""SELECT['black sea']"", ""FILTER['#1', 'that flows through #2']"", ""FILTER['#1', 'that empties into #3']"", ""INTERSECTION['#1', '#4', '#5']""]","[""SELECT['river']"", ""SELECT['kiev']"", ""SELECT['black sea']"", ""FILTER['#1', 'that flows through #2']"", ""FILTER['#3', 'that empties into #4']""]"
