id,source_text,target_text,alt_text
DROP_train_history_2576_6644dba7-6fe0-41af-bca1-b5a44ae1b5d7,How many percent of amputees in India did had an onset of disability over the age of 14?,"[""SELECT['amputees in India']"", ""PROJECT['age of onset of disability of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is higher than 14']"", ""PROJECT['percent of #REF', '#3']""]","[""SELECT['amputees in India']"", ""FILTER['#1', 'that had an onset of disability over the age of 14']"", ""PROJECT['percent of #REF', '#2']""]"
DROP_train_history_2576_df1e17f9-74ce-475f-a23a-808fccfbbdd2,Which country had the smallest estimate per 1000 children of amputations caused by a landmine?,"[""SELECT['countries']"", ""PROJECT['estimates of amputations caused by landmines per 1000 children of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is the lowest']""]","[""SELECT['countries']"", ""PROJECT['estimates of amputations caused by landmines per 1000 children of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is the lowest']""]"
DROP_train_history_2577_c37e7809-cf64-431e-a086-fa371b03dc33,How many more games did the Hawks lose than win in the 2001-02 season?,"[""SELECT['Hawks']"", ""PROJECT['wins of #REF in 2001-02 season', '#1']"", ""PROJECT['loses of #REF in 2001-02 season', '#1']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['difference', '#5', '#4']""]","[""SELECT['the Hawks']"", ""PROJECT['games that #REF lose', '#1']"", ""PROJECT['games that #REF win', '#1']"", ""FILTER['#2', 'in the 2001-02 season']"", ""FILTER['#3', 'in the 2001-02 season']"", ""AGGREGATE['count', '#4']"", ""AGGREGATE['count', '#5']"", ""ARITHMETIC['difference', '#6', '#7']""]"
DROP_train_history_2581_7b5d5258-ef13-43fc-8c10-ffcc15ee7e2d,How many consecutive regular season wins did the Warriors end the 2014-15 season with?,"[""SELECT['the Warriors']"", ""PROJECT['consecutive regular season wins of #REF', '#1']"", ""FILTER['#2', 'that end the 2014-15 season']"", ""AGGREGATE['count', '#3']""]","[""SELECT['Warriors']"", ""PROJECT['consecutive regular season wins of #REF', '#1']"", ""FILTER['#2', 'that end the 2014-15 season with']"", ""AGGREGATE['count', '#3']""]"
DROP_train_history_2581_7f59029a-03ac-4ef9-91e7-f1fd5a4837e7,How many years did it take for the Warriors to surpass the New York Knicks?,"[""SELECT['the Warriors to surpass the New York Knicks']"", ""PROJECT['years of #REF', '#1']"", ""AGGREGATE['count', '#2']""]","[""SELECT['the Warriors did surpass the New York Knicks']"", ""PROJECT['year of #REF', '#1']"", ""PROJECT['year of #REF', '#2']"", ""AGGREGATE['count', '#3']""]"
DROP_train_history_2582_16f68112-b5e6-474f-a8a1-175246d94d85,How many more games without back-to-back losses did the Warriors have than the Jazz?,"[""SELECT['Kelly']"", ""PROJECT['touchdowns of #REF', '#1']"", ""PROJECT['interceptions of #REF', '#1']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['difference', '#4', '#5']""]","[""SELECT['the Warriors']"", ""SELECT['the Jazz']"", ""PROJECT['games without back-to-back losses of #REF', '#1']"", ""PROJECT['games without back-to-back losses of #REF', '#2']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""ARITHMETIC['difference', '#6', '#5']""]"
DROP_train_history_2582_338f0d71-2267-4d3c-82af-c2c7f591a64e,How many more back-to-back wins did the Warriors have compared to the Utah Jazz?,"[""SELECT['back-to-back wins']"", ""FILTER['#1', 'of the Warriors']"", ""FILTER['#1', 'of the Utah Jazz']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['difference', '#4', '#5']""]","[""SELECT['back-to-back wins']"", ""FILTER['#1', 'of Warriors']"", ""FILTER['#1', 'of Utah Jazz']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['difference', '#5', '#4']""]"
DROP_train_history_2582_62d902df-21e0-4d98-a4b9-49e69cd82597,Did Draymond Green have more rebounds or steals?,"[""SELECT['Draymond Green']"", ""PROJECT['rebounds of #REF', '#1']"", ""PROJECT['steals of #REF', '#1']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]","[""SELECT['Draymond Green']"", ""PROJECT['rebounds of #REF', '#1']"", ""PROJECT['steals of #REF', '#1']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]-"
DROP_train_history_2582_ab89f351-b8f4-4c3a-98f8-637bf6ec0779,"Which team had more back-to-back wins, the Warrior or the Utah Jazz?","[""SELECT['back-to-back wins']"", ""FILTER['#1', 'of the Warrior']"", ""FILTER['#1', 'of the Utah Jazz']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]","[""SELECT['back-to-back wins']"", ""FILTER['#1', 'of the Warrior']"", ""FILTER['#1', 'of the Utah Jazz']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]»"
DROP_train_history_2583_0e3ed038-8532-4cab-89d5-47be78d8ced7,Which areas each had less than 5% of refugees?,"[""SELECT['areas']"", ""PROJECT['%S of refugees of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is lower than 5 %']""]","[""SELECT['areas']"", ""PROJECT['%S of refugees of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is less than 5 %']""]"
DROP_train_history_2583_2ca7f792-1beb-4a0f-bef5-983800f2f6c4,Which three locations did less than five percent of the refugees come from?,"[""SELECT['locations']"", ""PROJECT['percents of refugees of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is lower than five percent']""]","[""SELECT['locations']"", ""PROJECT['percents of refugees of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'lower than five percent']""]"
DROP_train_history_2583_522fbbf6-3fe5-4b86-a8a6-16425d4cea56,"How many years was the time span where it is estimated that the total number of refugees is estimated between 700,000 and 1,200,000?","[""SELECT['years when total number of refugees estimated between 700 , 000 and 1 , 200 , 000']"", ""AGGREGATE['min', '#1']"", ""AGGREGATE['max', '#1']"", ""ARITHMETIC['difference', '#3', '#2']"", ""AGGREGATE['sum', '#4']""]","[""SELECT['time spans']"", ""PROJECT['refugees estimated in #REF', '#1']"", ""GROUP['count', '#2', '#1']"", ""COMPARATIVE['#1', '#3', 'is between 700, 000 and 1 200, 000']"", ""PROJECT['years of #REF', '#4']"", ""AGGREGATE['count', '#5']""]"
DROP_train_history_2583_e0a00e0c-f69d-4887-9bb4-33705ec5f947,How many percent of refugees were not from Asia Minor?,"[""SELECT['refugees']"", ""FILTER['#1', 'that was from Asia Minor']"", ""PROJECT['percent of #REF', '#2']"", ""PROJECT['difference of 100 and #REF', '#3']""]","[""SELECT['refugees']"", ""FILTER['#1', 'that were from Asia Minor']"", ""DISCARD['#1', '#2']"", ""PROJECT['percent of #REF', '#3']""]"
DROP_train_history_2584_0d34cd1c-b0f7-44a6-9c72-2cde98ffaa3b,How many more Moldovan citizens were of Bulgarian ancestry than Serbian citizens with Bulgarian ancestry?,"[""SELECT['Moldovan citizens']"", ""SELECT['Serbian citizens']"", ""FILTER['#1', 'that have Bulgarian ancestry']"", ""FILTER['#2', 'that have Bulgarian ancestry']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""ARITHMETIC['difference', '#5', '#6']""]","[""SELECT['Moldovanian citizens']"", ""SELECT['Serbian citizens']"", ""PROJECT['ancestry of #REF', '#1']"", ""PROJECT['ancestry of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'is Bulgarian']"", ""COMPARATIVE['#1', '#4', 'is Bulgarian']"", ""AGGREGATE['count', '#5']"", ""AGGREGATE['count', '#6']"", ""ARITHMETIC['difference', '#7', '#8']""]"
DROP_train_history_2584_81ea96ca-e60a-4fd5-b353-47797c93e318,How many of the foreigners that were naturalized in 2016 were not Macedonians?,"[""SELECT['foreigners']"", ""FILTER['#1', 'that were naturalized in 2016']"", ""FILTER['#2', 'that were Macedonians']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['difference', '#4', '#5']""]","[""SELECT['foreigners']"", ""FILTER['#1', 'naturalized in 2016']"", ""FILTER['#2', 'that were Macedonians']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['difference', '#5', '#4']""]"
DROP_train_history_2588_a23051d0-cd15-41b5-9cc1-f762b7079b23,"In 2001, were there more people Christian or Muslim?","[""SELECT['people']"", ""FILTER['#1', 'In 2001']"", ""FILTER['#2', 'that were Christian']"", ""FILTER['#2', 'that were Muslim']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""COMPARISON['max', '#5', '#6']""]","[""SELECT['people']"", ""FILTER['#1', 'in 2001']"", ""FILTER['#2', 'that were Christian']"", ""FILTER['#2', 'that were Muslim']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""COMPARISON['max', '#5', '#6']""]"
DROP_train_history_2588_dc5eab9d-abce-4fb4-a41b-12012c043fdb,How many percent of people stated their religion on the 2001 census?,"[""SELECT['the 2001 census']"", ""PROJECT['people that stated their religions on #REF', '#1']"", ""PROJECT['percent of #REF', '#2']""]","[""SELECT['the 2001 census']"", ""PROJECT['people that stated their religion of #REF', '#1']"", ""PROJECT['percent of #REF', '#2']""]"
DROP_train_history_2589_21afa7a0-c2c7-43cf-a71a-8c00d0df3da6,How many more days did the population grow until 1970 than the 1860?,"[""SELECT['the population']"", ""PROJECT['days that #REF grow', '#1']"", ""FILTER['#2', 'until 1970']"", ""FILTER['#2', 'until 1860']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""ARITHMETIC['difference', '#5', '#6']""]","[""SELECT['the population']"", ""PROJECT['days grow until 1970 of #REF', '#1']"", ""PROJECT['days grow until 1860 of #REF', '#1']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['difference', '#5', '#4']""]"
DROP_train_history_2589_2cf2aac9-f270-4944-9fe4-95c5a62b1851,What was the lowest population in Roskilde?,"[""SELECT['Roskilde']"", ""PROJECT['populations in #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""SUPERLATIVE['min', '#2', '#3']""]","[""SELECT['Roskilde']"", ""PROJECT['populations of #REF', '#1']"", ""AGGREGATE['min', '#2']""]."
DROP_train_history_2589_421cacd7-d1de-4cd8-9af3-c9b2beeb5866,Did Roskilde have moreresidents in the 1970s or the 1980s?,"[""SELECT['Roskilde']"", ""PROJECT['residents of #REF', '#1']"", ""FILTER['#2', 'in the 1970s']"", ""FILTER['#2', 'in the 1980s']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""COMPARISON['max', '#5', '#6']""]","[""SELECT['Roskilde']"", ""PROJECT['residents of #REF', '#1']"", ""FILTER['#2', 'in the 1970s']"", ""FILTER['#2', 'in the 1980s']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""COMPARISON['max', '#5', '#6']”]"
DROP_train_history_2589_83c4bc29-2355-46ed-8be0-f6607c96d84c,How many less inhabitants by 1753 in Roskilde than in 1536?,"[""SELECT['Roskilde']"", ""PROJECT['inhabitants of #REF', '#1']"", ""FILTER['#2', 'in 1753']"", ""FILTER['#2', 'in 1536']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""ARITHMETIC['difference', '#6', '#5']""]","[""SELECT['Roskilde']"", ""PROJECT['inhabitants of #REF', '#1']"", ""FILTER['#2', 'in 1753']"", ""FILTER['#2', 'in 1536']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""ARITHMETIC['difference', '#5', '#6']""]"
DROP_train_history_2589_ee478afe-718c-48c3-97fe-1af017b877ba,How many fewer people did Roskilde have in 1753 than in 1536?,"[""SELECT['Roskilde']"", ""PROJECT['people of #REF', '#1']"", ""FILTER['#2', 'in 1753']"", ""FILTER['#2', 'in 1536']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""ARITHMETIC['difference', '#6', '#5']""]","[""SELECT['Roskilde']"", ""PROJECT['people of #REF', '#1']"", ""FILTER['#2', 'in 1753']"", ""FILTER['#2', 'in 1536']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""ARITHMETIC['difference', '#5', '#7']""]"
DROP_train_history_259_fef2cf95-7cca-4270-8a18-2823c3d71bba,How many ships in percent did the British not seize?,"[""SELECT['ships']"", ""FILTER['#1', 'that the British did seize']"", ""PROJECT['percent of #REF', '#2']"", ""PROJECT['difference of 100 and #REF', '#3']""]","[""SELECT['ships']"", ""FILTER['#1', 'that the British did seize']"", ""PROJECT['percent of #REF', '#2']"", ""PROJECT['the difference of 100 percent and #REF', '#3']""]"
DROP_train_history_2590_7e516653-c185-4408-abbb-a97daa2a9049,Were more counties created in 1883 or in 1877?,"[""SELECT['counties created']"", ""FILTER['#1', 'in 1883']"", ""FILTER['#1', 'in 1877']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]","[""SELECT['counties']"", ""FILTER['#1', 'created in 1883']"", ""FILTER['#1', 'created in 1877']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']?""]"
DROP_train_history_2590_9c603405-a982-4833-96f8-be729ed37e2b,What county was created out of Arapahoe?,"[""SELECT['Arapahoe']"", ""PROJECT['county created out of #REF', '#1']""]","[""SELECT['Arapahoe']"", ""PROJECT['created county of #REF', '#1']""]"
DROP_train_history_2590_db71dd76-6a29-4d2b-988c-2aebec4a9852,Did Colorado have more counties in 1900 or in 1876?,"[""SELECT['Colorado']"", ""PROJECT['counties in #REF', '#1']"", ""FILTER['#2', 'in 1900']"", ""FILTER['#2', 'in 1876']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""COMPARISON['max', '#5', '#6']""]","[""SELECT['Colorado']"", ""FILTER['#1', 'in 1900']"", ""FILTER['#1', 'in 1876']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]"
DROP_train_history_2590_eee2b3c4-d338-48da-89b6-41331face1e9,"Which was formed first, Routt or Gunnison?","[""SELECT['Routt was formed']"", ""SELECT['Gunnison was formed']"", ""PROJECT['when was #REF', '#1']"", ""PROJECT['when was #REF', '#2']"", ""COMPARISON['min', '#3', '#4']""]","[""SELECT['Routt was formed']"", ""SELECT['Guinnison was formed']"", ""PROJECT['when was #REF', '#1']"", ""PROJECT['when was #REF', '#2']"", ""COMPARISON['min', '#3', '#4']""]"
DROP_train_history_2592_08f95e84-752e-44ee-902d-d34bc6de0884,How many percent of people were not African American?,"[""SELECT['people']"", ""FILTER['#1', 'that were African American']"", ""PROJECT['percent of #REF', '#2']"", ""PROJECT['difference of 100 and #REF', '#3']""]","[""SELECT['People']"", ""FILTER['#1', 'that were African American']"", ""PROJECT['percent of #REF', '#2']"", ""PROJECT['difference of 100 and #REF', '#3']""]"
DROP_train_history_2592_8b48b792-2963-4b73-8d6d-871f9b7602af,Which group from the census is larger: Pacific islander or two or more races?,"[""SELECT['the Pacific islander group']"", ""SELECT['the two or more races group']"", ""PROJECT['size of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""COMPARISON['max', '#3', '#4']""]","[""SELECT['the Pacific islander group']"", ""SELECT['the two or more races group']"", ""PROJECT['size of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""COMPARISON['max', '#3', '#4']""]"
DROP_train_history_2592_92477bbf-b0ac-4ea8-b2b6-11a4658b657c,How many more people total were there than Hispanic?,"[""SELECT['people']"", ""FILTER['#1', 'that were Hispanic']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""ARITHMETIC['difference', '#3', '#4']""]","[""SELECT['people there']"", ""FILTER['#1', 'that were Hispanic']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['difference', '#4', '#5']""]"
DROP_train_history_2592_f8ddfe9b-dcee-4741-8fc3-4bb464bcfdd8,How many more people all together are than Pacific Islander?,"[""SELECT['people']"", ""FILTER['#1', 'that are Pacific Islander']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""ARITHMETIC['difference', '#3', '#4']""]","[""SELECT['people']"", ""FILTER['#1', 'that are Pacific Islander']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['difference', '#4', '#5']""]"
DROP_train_history_2592_fce34f1b-84c2-4808-9753-3e4b3d3bcc0b,Which group from the census is smaller: Pacific islander or two or more races?,"[""SELECT['groups from the census']"", ""FILTER['#1', 'that is Pacific islander']"", ""FILTER['#1', 'that is two or more races']"", ""PROJECT['size of #REF', '#2']"", ""PROJECT['size of #REF', '#3']"", ""COMPARISON['min', '#4', '#5']""]","[""SELECT['groups from the census']"", ""FILTER['#1', 'that are Pacific islander']"", ""FILTER['#1', 'that are two or more races']"", ""PROJECT['size of #REF', '#2']"", ""PROJECT['size of #REF', '#3']"", ""COMPARISON['min', '#4', '#5']""]"
DROP_train_history_2592_ff8d5b0f-22c7-4047-b708-c7a02e4f1797,Which racial groups are at least 5%?,"[""SELECT['racial groups']"", ""PROJECT['%S of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is at least 5 %']""]","[""SELECT['racial groups']"", ""PROJECT['%S of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is at least 5 %)""]"
DROP_train_history_2593_b3106b67-7a5d-4824-9380-9d9dc5908b3b,"Are there fewer registered Democrats, or Republicans?","[""SELECT['registered Democrats']"", ""SELECT['registered Republicans']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""COMPARISON['min', '#3', '#4']""]","[""SELECT['registered Democrats']"", ""AGGREGATE['count', '#1']"", ""SELECT['registered Republicans']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['min', '#2', '#4']""]"
DROP_train_history_2594_123b360d-cfab-4f86-9579-e0dc6110fb0e,How many people more did the Whites have than Native Americans?,"[""SELECT['Whites']"", ""SELECT['Native Americans']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""ARITHMETIC['difference', '#3', '#4']""]","[""SELECT['whites']"", ""SELECT['Native Americans']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""ARITHMETIC['difference', '#3', '#4']""]"
DROP_train_history_2594_69ac71f1-50e4-43d5-aa7b-056428323066,How many people more did the Whites have than Asians?,"[""SELECT['people']"", ""FILTER['#1', 'that are White']"", ""FILTER['#1', 'that are Asian']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['difference', '#4', '#5']""]","[""SELECT['whites']"", ""SELECT['asians']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""ARITHMETIC['difference', '#3', '#4']""]"
DROP_train_history_2596_cda9b65b-21c6-46a5-ba85-0569f7b8e366,How many percent of people were not vietnamese?,"[""SELECT['people']"", ""FILTER['#1', 'that were vietnamese']"", ""PROJECT['percent of #REF', '#2']"", ""PROJECT['difference of 100 and #REF', '#3']""]","[""SELECT['people']"", ""FILTER['#1', 'that were vietnamese']"", ""AGGREGATE['count', '#2']"", ""PROJECT['percent of #REF', '#3']"", ""PROJECT['the difference of 100 and #REF', '#4']""]"
DROP_train_history_2597_4f58f353-a1e5-4ce3-8997-1eaeb5a78ee2,Which racial groups are smaller than 5%?,"[""SELECT['racial groups']"", ""PROJECT['size of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is lower than 5 %']""]","[""SELECT['racial groups']"", ""FILTER['#1', 'which are smaller than 5 %']""]"
DROP_train_history_2598_de02301d-0376-4396-825e-e3988aa7a877,How many percent of the population were considered to be of only one race?,"[""SELECT['the population']"", ""FILTER['#1', 'that were considered to be of only one race']"", ""PROJECT['percent of #REF', '#2']""]","[""SELECT['the population']"", ""FILTER['#1', 'considered to be of only one race']"", ""PROJECT['percent of #REF', '#2']""]"
DROP_train_history_2599_6f08d4b7-393d-4d4d-bc65-e23fb1898d99,How many more planes did the fleet expand in 2012?,"[""SELECT['planes']"", ""FILTER['#1', 'that the fleet expand in 2012']"", ""AGGREGATE['count', '#2']""]","[""SELECT['the fleet']"", ""PROJECT['planes that #REF expand', '#1']"", ""FILTER['#2', 'in 2012']"", ""AGGREGATE['count', '#3']""]"
DROP_train_history_26_0d4ef69f-662c-4da2-b8c9-7855e85c0050,What two problems did peasants face?,"[""SELECT['peasants']"", ""PROJECT['problems of #REF', '#1']""]","[""SELECT['peasants']"", ""PROJECT['problems faced of #REF', '#1']""]"
DROP_train_history_26_7ecfd0fe-e14c-489d-9478-1eae20aa8578,How many things caused  Tsar's dictatorship to manifest?,"[""SELECT['the Tsar s dictatorship']"", ""PROJECT['causes of #REF', '#1']"", ""AGGREGATE['count', '#2']""]","[""SELECT['the Tsar s dictatorship']"", ""PROJECT['causes of #REF', '#1']"", ""AGGREGATE['count', '#2']""]"
DROP_train_history_2600_47b45ec7-7b28-49a1-8ec4-dff6a058c1da,Were there more African Americans or Asian Americans in the city?,"[""SELECT['African Americans']"", ""SELECT['Asian Americans']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""COMPARISON['max', '#3', '#4']""]","[""SELECT['African Americans in the city']"", ""SELECT['Asian Americans in the city']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""COMPARISON['max', '#3', '#4']""]"
DROP_train_history_2600_56745d46-51f9-4888-a6c9-2e64bc9b630d,Which racial groups are at least 10%?,"[""SELECT['racial groups']"", ""PROJECT['%S of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is at least 10 %']""]","[""SELECT['racial groups']"", ""FILTER['#1', 'that are at least 10 %']""]."
DROP_train_history_2600_a2786dff-8aca-4693-943a-e8b50c3d1914,"How many percent were either Asian, Pacific Islander or Multiracial?","[""SELECT['those that are Asian']"", ""SELECT['those that are Pacific Islander']"", ""SELECT['those that are Multiracial']"", ""PROJECT['percent of #REF', '#1']"", ""PROJECT['percent of #REF', '#2']"", ""PROJECT['percent of #REF', '#3']"", ""ARITHMETIC['sum', '#4', '#5', '#6']""]","[""SELECT['Asian']"", ""SELECT['Pacific Islander']"", ""SELECT['Multiracial']"", ""PROJECT['percent of #REF', '#1']"", ""PROJECT['percent of #REF', '#2']"", ""PROJECT['percent of #REF', '#3']"", ""ARITHMETIC['sum', '#4', '#5']""]"
DROP_train_history_2601_6ad38d0f-4590-43e4-8661-15dfbdd8ad2c,How many years after founding the H.B. Reese Candy Company did H.B. Reese die?,"[""SELECT['H.B Reese found the H.B Reese Candy Company']"", ""SELECT['H.B Reese dies']"", ""PROJECT['year of #REF', '#1']"", ""PROJECT['year of #REF', '#2']"", ""ARITHMETIC['difference', '#4', '#3']""]","[""SELECT['H.B Reese founded the H.B Reese Candy Company']"", ""SELECT['H.B Reese dies']"", ""PROJECT['year of #REF', '#1']"", ""PROJECT['year of #REF', '#2']"", ""ARITHMETIC['difference', '#4', '#3']""]"
DROP_train_history_2603_929e0483-9055-404c-be9e-e95c62562045,How many denominations exist for aluminium-bronze?,"[""SELECT['denominations']"", ""FILTER['#1', 'that exist for aluminium-bronze']"", ""AGGREGATE['count', '#2']""]","[""SELECT['denominations']"", ""FILTER['#1', 'for aluminium-bronze']"", ""AGGREGATE['count', '#2']""]"
DROP_train_history_2603_979ddef4-ae81-4fb3-85b0-81575993ad7d,How many satang denominations were introduced in 1945?,"[""SELECT['satang denominations']"", ""FILTER['#1', 'that were introduced in 1945']"", ""AGGREGATE['count', '#2']""]","[""SELECT['denominations']"", ""FILTER['#1', 'that were satang']"", ""FILTER['#2', 'that were introduced in 1945']"", ""AGGREGATE['count', '#3']""]"
DROP_train_history_2604_a415e6ac-f828-49e7-b86e-c11209fd19df,"In which year was the price of wheat the lowest: 1877, 1878, or 1886?","[""SELECT['wheat']"", ""PROJECT['prices of #REF', '#1']"", ""FILTER['#2', 'In 1877']"", ""FILTER['#2', 'In 1878']"", ""FILTER['#2', 'In 1886']"", ""COMPARISON['min', '#3', '#4', '#5']""]","[""SELECT['wheats']"", ""PROJECT['prices of #REF', '#1']"", ""FILTER['#2', 'in 1877']"", ""FILTER['#2', 'in 1878']"", ""FILTER['#2', 'in 1886']"", ""COMPARISON['min', '#3', '#4', '#5']""]"
DROP_train_history_2605_637f2437-d146-4d59-b1cd-a3d2a3b2b24f,Did more Arlington residents have a car in 2015 or 2016?,"[""SELECT['Arlington']"", ""PROJECT['residents of #REF', '#1']"", ""FILTER['#2', 'that have a car']"", ""FILTER['#3', 'in 2015']"", ""FILTER['#3', 'in 2016']"", ""AGGREGATE['count', '#4']"", ""AGGREGATE['count', '#5']"", ""COMPARISON['max', '#6', '#7']""]","[""SELECT['Arlington']"", ""PROJECT['residents of #REF', '#1']"", ""FILTER['#2', 'that have a car in 2015']"", ""FILTER['#2', 'that have a car in 2016']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""COMPARISON['max', '#5', '#6']""]"
DROP_train_history_2605_68335fa2-4939-4ac3-be2a-2aad69066958,How many more hybrid electric vehicles was EnviroCAB authorized to have than existing companies?,"[""SELECT['EnviroCAB']"", ""SELECT['existing companies']"", ""PROJECT['hybrid electric vehicles authorized to have of #REF', '#1']"", ""PROJECT['hybrid electric vehicles authorized to have of #REF', '#2']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""ARITHMETIC['difference', '#5', '#6']""]","[""SELECT['EnviroCAB']"", ""SELECT['existing companies']"", ""PROJECT['hybrid electric vehicles authorized to have of #REF', '#1']"", ""PROJECT['hybrid electric vehicles authorized to have of #REF', '#2']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""ARITHMETIC['difference', '#6', '#5']""]"
DROP_train_history_2605_9ada0b58-6179-4337-9516-5dda598d26b3,"How many more people lacked a car in Arlington in 2015 than in 2016, in percentage?","[""SELECT['people']"", ""FILTER['#1', 'that lacked a car']"", ""FILTER['#2', 'in Arlington']"", ""FILTER['#3', 'in 2015']"", ""FILTER['#3', 'in 2016']"", ""PROJECT['percentage of #REF', '#4']"", ""PROJECT['percentage of #REF', '#5']"", ""ARITHMETIC['difference', '#6', '#7']""]","[""SELECT['Arlington']"", ""PROJECT['people that lacked a car in #REF', '#1']"", ""FILTER['#2', 'in 2015']"", ""FILTER['#2', 'in 2016']"", ""PROJECT['percentage of #REF', '#3']"", ""PROJECT['percentage of #REF', '#4']"", ""ARITHMETIC['difference', '#5', '#6']""]"
DROP_train_history_2606_06bc124b-b408-484f-b550-23253bff59ca,"As of the 2010 census, did more people consider themselves Asian or Native American?","[""SELECT['the 2010 census']"", ""PROJECT['Asian people of #REF', '#1']"", ""PROJECT['Native American people of #REF', '#1']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]","[""SELECT['the 2010 census']"", ""PROJECT['Asian of #REF', '#1']"", ""PROJECT['Native American of #REF', '#1']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]"
