id,source_text,target_text,alt_text
CLEVR_train_10762,How many purple cubes are exactly the same?,"[""SELECT['purple cubes']"", ""FILTER['#1', 'that are exactly the same']"", ""AGGREGATE['count', '#2']""]","[""SELECT['purple cubes']"", ""FILTER['#1', 'which are exactly the same']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_10764,Is the rightmost object a different shape than the object on the farthest left?,"[""SELECT['objects']"", ""FILTER['#1', 'on the farthest left']"", ""PROJECT['the shape of #REF', '#2']"", ""PROJECT['the rightmost #REF', '#1']"", ""PROJECT['the shape of #REF', '#4']"", ""BOOLEAN['#3', 'and #5 are different']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are on the farthest left']"", ""PROJECT['the shape of #REF', '#2']"", ""BOOLEAN['#3', 'is the rightmost object']""]"
CLEVR_train_10765,What is the color of the object to the right of the brown object?,"[""SELECT['the brown object']"", ""PROJECT['the object to the right of #REF', '#1']"", ""PROJECT['the color of #REF', '#2']""]","[""SELECT['brown object']"", ""SELECT['objects']"", ""DISCARD['#2', '#1']"", ""FILTER['#3', 'to the right of #1']"", ""PROJECT['color of #REF', '#4']""."
CLEVR_train_10766,How many shiny red objects are there?,"[""SELECT['objects']"", ""FILTER['#1', 'that are red']"", ""FILTER['#2', 'that are shiny']"", ""AGGREGATE['count', '#3']""]","[""SELECT['shiny objects']"", ""FILTER['#1', 'that are red']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_10768,What is the shape of the object between the two cylinders?,"[""SELECT['object']"", ""SELECT['cylinder']"", ""FILTER['#1', 'between two #2']"", ""PROJECT['shape of #REF', '#3']""]","[""SELECT['objects']"", ""SELECT['cylinders']"", ""FILTER['#1', 'between two #2']"", ""PROJECT['shape of #REF', '#4']""]"
CLEVR_train_10770,"If the green cube was stacked on top of the red cube, would they be taller than the red sphere?","[""SELECT['the green cube']"", ""SELECT['the red cube']"", ""SELECT['the red sphere']"", ""PROJECT['height of #REF', '#1']"", ""PROJECT['height of #REF', '#2']"", ""PROJECT['height of #REF', '#3']"", ""ARITHMETIC['sum', '#4', '#5']"", ""BOOLEAN['#7', 'is higher than #6']""]","[""SELECT['green cube']"", ""SELECT['red cube']"", ""SELECT['red sphere']"", ""PROJECT['height of #REF', '#1']"", ""PROJECT['height of #REF', '#2']"", ""BOOLEAN['#3', 'higher than #4']""]"
CLEVR_train_10771,Is there a rubber object the same shape as the blue object?,"[""SELECT['objects']"", ""FILTER['#1', 'that are blue']"", ""PROJECT['shape of #REF', '#2']"", ""FILTER['#1', 'that are rubber']"", ""PROJECT['shapes of #REF', '#4']"", ""COMPARATIVE['#4', '#5', 'is the same as #3']"", ""AGGREGATE['count', '#6']"", ""BOOLEAN['#7', 'is at least one']""]","[""SELECT['rubber object']"", ""SELECT['blue object']"", ""PROJECT['shape of #REF', '#1']"", ""PROJECT['shape of #REF', '#2']"", ""BOOLEAN['#3', 'is the same as #4']""]"
CLEVR_train_10775,What number of items are metal?,"[""SELECT['items']"", ""FILTER['#1', 'that are metal']"", ""AGGREGATE['count', '#2']""]","[""SELECT['metal items']"", ""AGGREGATE['count', '#1']""]"
CLEVR_train_10776,how many gray objects are there,"[""SELECT['gray objects']"", ""AGGREGATE['count', '#1']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are gray']"", ""AGGREGATE['count', '#2']""]."
CLEVR_train_10777,How many purple objects are matte?,"[""SELECT['objects']"", ""FILTER['#1', 'that are purple']"", ""FILTER['#2', 'that are matte']"", ""AGGREGATE['count', '#3']""]","[""SELECT['purple objects']"", ""FILTER['#1', 'which are matte']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_10778,Do you see any red objects reflected in the shiny object?,"[""SELECT['shiny object']"", ""PROJECT['objects reflected in #REF', '#1']"", ""BOOLEAN['#2', 'are any #REF that are red']""]","[""SELECT['the shiny object']"", ""SELECT['objects']"", ""FILTER['#2', 'that are red']"", ""BOOLEAN['if_exist', '#3','reflected in #1']""]"
CLEVR_train_10779,how many different objects are in the image,"[""SELECT['objects']"", ""FILTER['#1', 'that are different']"", ""AGGREGATE['count', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are different']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_10784,Are the small round object and the green cylinder made of the same material?,"[""SELECT['cylinder']"", ""FILTER['#1', 'that is green']"", ""SELECT['object']"", ""FILTER['#3', 'that is small']"", ""FILTER['#4', 'that is round']"", ""PROJECT['material of #REF', '#2']"", ""PROJECT['material of #REF', '#5']"", ""BOOLEAN['#6', 'is the same as #7']""]","[""SELECT['small object']"", ""FILTER['#1', 'that is round']"", ""SELECT['green cylinder']"", ""PROJECT['material of #REF', '#2']"", ""PROJECT['material of #REF', '#3']"", ""BOOLEAN['#4', 'is same as #5']""]"
CLEVR_train_10786,Is the red cylinder the same size as the green square?,"[""SELECT['red cylinder']"", ""SELECT['green square']"", ""PROJECT['size of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""BOOLEAN['#3', 'the same as #4']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that are red']"", ""SELECT['squares']"", ""FILTER['#3', 'that are green']"", ""PROJECT['size of #REF', '#2']"", ""PROJECT['size of #REF', '#4']"", ""BOOLEAN['#5', 'is same as #6']""]"
CLEVR_train_10789,how many cylinders are gray,"[""SELECT['cylinders']"", ""FILTER['#1', 'that are gray']"", ""AGGREGATE['count', '#2']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that is gray']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_10791,What is the color of the large matte object to right of the metallic gold cube?,"[""SELECT['the metallic gold cube']"", ""SELECT['objects']"", ""FILTER['#2', 'that are large']"", ""FILTER['#3', 'that are matte']"", ""FILTER['#4', 'that are to the right of #1']"", ""PROJECT['the color of #REF', '#5']""]","[""SELECT['the metallic gold cube']"", ""SELECT['objects']"", ""FILTER['#2', 'that are large']"", ""FILTER['#3', 'that are matte']"", ""FILTER['#4', 'that are to the right of #1']"", ""PROJECT['the color of #REF', '#5']""]"
CLEVR_train_10795,"Out of all of the sizes of shapes, which shape has the majority?","[""SELECT['shapes']"", ""PROJECT['sizes of #REF', '#1']"", ""GROUP['count', '#2', '#1']"", ""SUPERLATIVE['max', '#1', '#3']""]","[""SELECT['objects']"", ""PROJECT['sizes of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""COMPARATIVE['#2', '#3', 'is the highest']""]"
CLEVR_train_10796,How many cylinders are the same material as the red cube?,"[""SELECT['cylinders']"", ""SELECT['red cube']"", ""PROJECT['material of #REF', '#1']"", ""PROJECT['material of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'is there same as #4']"", ""AGGREGATE['count', '#5']""]","[""SELECT['the red cube']"", ""PROJECT['material of #REF', '#1']"", ""SELECT['cylinders']"", ""PROJECT['materials of #REF', '#3']"", ""COMPARATIVE['#3', '#4', 'is the same as #2']"", ""AGGREGATE['count', '#5']""]"
CLEVR_train_10799,There are three blue cubes; how many have the matte finish?,"[""SELECT['cubes']"", ""FILTER['#1', 'that are blue']"", ""FILTER['#2', 'that have the matte finish']"", ""AGGREGATE['count', '#3']""]","[""SELECT['blue cubes']"", ""PROJECT['finishes of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is matte']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_108,Three of the objects share what color?,"[""SELECT['objects']"", ""PROJECT['Three #REF that share color', '#1']"", ""PROJECT['colors of #REF', '#2']""]","[""SELECT['objects']"", ""PROJECT['three of #REF', '#1']"", ""PROJECT['color of #REF', '#2']""]"
CLEVR_train_10800,How many circular objects?,"[""SELECT['circular objects']"", ""AGGREGATE['count', '#1']""]","[""SELECT['circle objects']"", ""AGGREGATE['count', '#1']""]"
CLEVR_train_10805,"What is the color of the large, rubber item in front of all other items?","[""SELECT['large items']"", ""FILTER['#1', 'that is rubber']"", ""FILTER['#2', 'in front of all other items']"", ""PROJECT['color of #REF', '#3']""]","[""SELECT['items']"", ""FILTER['#1', 'that are large']"", ""FILTER['#2', 'that are rubber']"", ""FILTER['#3', 'that are in front of all other #1']"", ""PROJECT['color of #REF', '#4']""]"
CLEVR_train_10806,Are there fewer rubber spheres than metalic cylinders?,"[""SELECT['rubber spheres']"", ""SELECT['metalic cylinders']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'lower than #4']""]","[""SELECT['spheres']"", ""FILTER['#1', 'that are rubber']"", ""SELECT['cylinders']"", ""FILTER['#3', 'that are metalic']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#5', 'less than #6']""]"
CLEVR_train_10808,How many of the small objects are rubber?,"[""SELECT['objects']"", ""FILTER['#1', 'that are small']"", ""FILTER['#2', 'that are rubber']"", ""AGGREGATE['count', '#3']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are small']"", ""FILTER['#2', 'that are rubber']"", ""AGGREGATE['count', '#3']""]."
CLEVR_train_1081,How many yellow objects are in this picture?,"[""SELECT['yellow objects']"", ""AGGREGATE['count', '#1']""]","[""SELECT['this picture']"", ""PROJECT['yellow objects in #REF', '#1']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_10813,How many objects are the same color and material as the sphere on the far right?,"[""SELECT['spheres']"", ""FILTER['#1', 'that are on the far right']"", ""SELECT['objects']"", ""DISCARD['#3', '#2']"", ""PROJECT['color of #REF', '#2']"", ""PROJECT['colors of #REF', '#4']"", ""PROJECT['material of #REF', '#2']"", ""PROJECT['materials of #REF', '#4']"", ""COMPARATIVE['#4', '#6', 'is the same as #5']"", ""COMPARATIVE['#4', '#8', 'is the same as #7']"", ""INTERSECTION['#4', '#9', '#10']"", ""AGGREGATE['count', '#11']""]","[""SELECT['sphere']"", ""FILTER['#1', 'on the far right']"", ""SELECT['objects']"", ""DISCARD['#3', '#2']"", ""PROJECT['color of #REF', '#2']"", ""PROJECT['colors of #REF', '#4']"", ""PROJECT['materials of #REF', '#2']"", ""PROJECT['materials of #REF', '#4']"", ""COMPARATIVE['#4', '#6', 'is the same as #5']"", ""COMPARATIVE['#4', '#8', 'is the same as #7']"", ""INTERSECTION['#4', '#9', '#10']"", ""AGGREGATE['count', '#11']""]"
CLEVR_train_10814,How many cyan objects are also metallic?,"[""SELECT['objects']"", ""FILTER['#1', 'that are cyan']"", ""FILTER['#2', 'that are metallic']"", ""AGGREGATE['count', '#3']""]","[""SELECT['cyan objects']"", ""FILTER['#1', 'which are metallic']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_10816,"In the picture there are two piles, what shape is separated from the other objects?","[""SELECT['piles']"", ""PROJECT['two #REF In picture', '#1']"", ""PROJECT['shape separated from #REF', '#2']""]","[""SELECT['piles']"", ""PROJECT['shape separated from #REF', '#1']""]"
CLEVR_train_10817,Is the large sphere made of metal?,"[""SELECT['large sphere']"", ""FILTER['#1', 'made of metal']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'is higher than zero']""]","[""SELECT['large sphere']"", ""BOOLEAN['#1', 'is made of metal']""]"
CLEVR_train_10818,What color is the object that isn't the same as the others?,"[""SELECT['objects']"", ""FILTER['#1', 'that is not the same as the others']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'that is not the same as the others']"", ""PROJECT['color of #REF', '#2']""]"
CLEVR_train_1082,How many big yellow spheres?,"[""SELECT['spheres']"", ""FILTER['#1', 'that is yellow']"", ""FILTER['#2', 'that is big']"", ""AGGREGATE['count', '#3']""]","[""SELECT['spheres']"", ""FILTER['#1', 'that are big']"", ""FILTER['#2', 'that are yellow']"", ""INTERSECTION['#1', '#3', '#4']"", ""AGGREGATE['count', '#5']""]"
CLEVR_train_10821,What shape is the object to the right of the two rubber gray objects?,"[""SELECT['objects']"", ""FILTER['#1', 'that are rubber']"", ""FILTER['#2', 'that are gray']"", ""FILTER['#1', 'that are to the right of #3']"", ""PROJECT['shape of #REF', '#4']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are rubber']"", ""FILTER['#2', 'that are gray']"", ""FILTER['#1', 'that are to the right of #3']"", ""PROJECT['the shape of #REF', '#4']""]"
CLEVR_train_10822,How many other objects are the same color as the metal object?,"[""SELECT['objects']"", ""FILTER['#1', 'that is metal']"", ""PROJECT['colors of #REF', '#1']"", ""PROJECT['color of #REF', '#2']"", ""DISCARD['#1', '#2']"", ""COMPARATIVE['#5', '#3', 'is the same as #4']"", ""AGGREGATE['count', '#6']""]","[""SELECT['the metal object']"", ""SELECT['objects']"", ""DISCARD['#2', '#1']"", ""PROJECT['color of #REF', '#1']"", ""PROJECT['colors of #REF', '#3']"", ""COMPARATIVE['#3', '#4', 'is the same as #5']"", ""AGGREGATE['count', '#6']""]"
CLEVR_train_10824,what object is behind the cyan cylinder,"[""SELECT['the cyan cylinder']"", ""SELECT['objects']"", ""FILTER['#2', 'behind #1']""]","[""SELECT['objects']"", ""SELECT['cylinders']"", ""FILTER['#2', 'that are cyan']"", ""FILTER['#1', 'that is behind #3']""]"
CLEVR_train_10825,What is the color of the object that has no flat sides?,"[""SELECT['objects']"", ""FILTER['#1', 'that has no flat sides']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'with flat sides']"", ""DISCARD['#1', '#2']"", ""PROJECT['color of #REF', '#3']""]"
CLEVR_train_10826,what is the material of the tiny ball that is right to the yellow rubber cube ?,"[""SELECT['tiny ball']"", ""SELECT['yellow cube']"", ""FILTER['#2', 'that is rubber']"", ""FILTER['#1', 'to the right of #3']"", ""PROJECT['material of #REF', '#4']""]","[""SELECT['tiny ball']"", ""SELECT['yellow rubber cube']"", ""FILTER['#1', 'to the right of #2']"", ""PROJECT['material of #REF', '#3']""]"
CLEVR_train_10827,What colors are reflected in the silver cube?,"[""SELECT['cubes']"", ""FILTER['#1', 'that are silver']"", ""SELECT['colors']"", ""FILTER['#3', 'that are reflected in #2']""]","[""SELECT['cubes']"", ""FILTER['#1', 'that is silver']"", ""PROJECT['colors reflected in #REF', '#2']""]"
CLEVR_train_10829,are all non cubes the same color?,"[""SELECT['objects']"", ""SELECT['cubes']"", ""DISCARD['#1', '#2']"", ""PROJECT['colors of #REF', '#3']"", ""BOOLEAN['#4', 'if all #REF are the same']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are cubes']"", ""DISCARD['#1', '#2']"", ""PROJECT['colors of #REF', '#3']"", ""BOOLEAN['#4', 'are all #REF the same']""]"
CLEVR_train_1083,How many balls are in this image?,"[""SELECT['this image']"", ""PROJECT['balls that are in #REF', '#1']"", ""AGGREGATE['count', '#2']""]","[""SELECT['images']"", ""PROJECT['balls in #REF', '#1']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_10831,what shape is the object in the front of the image,"[""SELECT['object']"", ""FILTER['#1', 'that is in front of the image']"", ""PROJECT['shape of #REF', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'in front of the image']"", ""PROJECT['shape of #REF', '#2']""]"
CLEVR_train_10832,Are the two objects on the far right touching?,"[""SELECT['objects']"", ""FILTER['#1', 'on the far right']"", ""FILTER['#2', 'which there are two objects']"", ""BOOLEAN['#3', 'is touching']""]","[""SELECT['objects']"", ""FILTER['#1', 'on the far right']"", ""BOOLEAN['#2', 'if the two #REF is touching']""]"
CLEVR_train_10836,how many objects are yellow in color? ,"[""SELECT['objects']"", ""PROJECT['colors of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is yellow']"", ""AGGREGATE['count', '#3']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are yellow in color']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_10837,How many cubes are either to the left or in front of the yellow ball?,"[""SELECT['cubes']"", ""SELECT['yellow ball']"", ""FILTER['#1', 'to the left of #2']"", ""FILTER['#1', 'in front of #2']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""ARITHMETIC['sum', '#5', '#6']""]","[""SELECT['cubes']"", ""SELECT['yellow ball']"", ""FILTER['#1', 'to the left of #2']"", ""FILTER['#1', 'in front of #2']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""ARITHMETIC['sum', '#6', '#5']""]"
CLEVR_train_10838,what is the material of the small green cube?,"[""SELECT['small cube']"", ""FILTER['#1', 'that is green']"", ""PROJECT['material of #REF', '#2']""]","[""SELECT['small green cube']"", ""PROJECT['material of #REF', '#1']""]"
CLEVR_train_1084,What is the shape of the item immediately left of the yellow cube?,"[""SELECT['items']"", ""SELECT['cubes']"", ""FILTER['#2', 'that is yellow']"", ""FILTER['#1', 'that is immediately left of #3']"", ""PROJECT['shape of #REF', '#4']""]","[""SELECT['items']"", ""SELECT['yellow cube']"", ""FILTER['#1', 'that are immediately left of #2']"", ""PROJECT['shape of #REF', '#3']""]"
CLEVR_train_10840,What color is the ball partially hidden behind the large cube?,"[""SELECT['ball']"", ""SELECT['large cube']"", ""FILTER['#1', 'partially hidden behind #2']"", ""PROJECT['color of #REF', '#3']""]","[""SELECT['the large cube']"", ""SELECT['balls']"", ""FILTER['#2', 'partially hidden behind #1']"", ""PROJECT['the color of #REF', '#3']""]"
CLEVR_train_10841,What shape is the large shiny object?,"[""SELECT['large object']"", ""FILTER['#1', 'that is shiny']"", ""PROJECT['shape of #REF', '#2']""]","[""SELECT['large shiny object']"", ""PROJECT['shape of #REF', '#1']""]"
CLEVR_train_10843,Are both purple cylinders the same size?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that are purple']"", ""PROJECT['sizes of #REF', '#2']"", ""BOOLEAN['#3', 'if both #REF are the same']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that are purple']"", ""PROJECT['sizes of #REF', '#2']"", ""BOOLEAN['#3', 'are the same']""]"
CLEVR_train_10849,Is there an object to the right of the red cylinder,"[""SELECT['the red cylinder']"", ""PROJECT['objects to the right of #REF', '#1']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'is at least one']""]","[""SELECT['objects']"", ""SELECT['red cylinder']"", ""FILTER['#1', 'to the right of #2']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4','more than zero']""]"
CLEVR_train_1085,What color is the circle object that doesn't belong?,"[""SELECT['circle object']"", ""FILTER['#1', 'that does not belong']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['circle object']"", ""FILTER['#1', 'that does not belong']"", ""PROJECT['color of #REF', '#2']""]"
CLEVR_train_10850,Is there a small purple ball next to the metallic yellow square,"[""SELECT['small ball']"", ""FILTER['#1', 'that is purple']"", ""SELECT['metallic square']"", ""FILTER['#3', 'that is yellow']"", ""FILTER['#2', 'next to #4']"", ""BOOLEAN['#5', 'is there any #REF']""]","[""SELECT['small ball']"", ""FILTER['#1', 'that Is purple']"", ""SELECT['metallic square']"", ""FILTER['#3', 'that Is yellow']"", ""BOOLEAN['if_exist', '#2', 'next to #4']""."
CLEVR_train_10852,How many blue cubes?,"[""SELECT['cubes']"", ""FILTER['#1', 'that are blue']"", ""AGGREGATE['count', '#2']""]","[""SELECT['cubes']"", ""FILTER['#1', 'that are blue']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_10853,What is the object between the sphere and the cube?,"[""SELECT['the sphere']"", ""SELECT['the cube']"", ""SELECT['the object between']"", ""INTERSECTION['#3', '#1', '#2']""]","[""SELECT['objects']"", ""SELECT['sphere']"", ""SELECT['cube']"", ""FILTER['#1', 'that is betweenleftside #2']"", ""FILTER['#4', 'that is betweenrightside #3']""]"
CLEVR_train_10854,What color are the objects that are not cubes?,"[""SELECT['objects']"", ""FILTER['#1', 'that are cubes']"", ""DISCARD['#1', '#2']"", ""PROJECT['color of #REF', '#3']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are cubes']"", ""DISCARD['#1', '#2']"", ""PROJECT['the colors of #REF', '#3']""]"
CLEVR_train_10855,what is the color of the rubber object,"[""SELECT['the objects']"", ""FILTER['#1', 'that is rubber']"", ""PROJECT['the color of #REF', '#2']""]","[""SELECT['the rubber object']"", ""PROJECT['color of #REF', '#1']""]"
CLEVR_train_10857,Are there three balls or or 2 squares present?,"[""SELECT['balls present']"", ""AGGREGATE['count', '#1']"", ""SELECT['squares present']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#2', 'is three']"", ""BOOLEAN['#4', 'is two']"", ""UNION['#5', '#6']""]","[""SELECT['balls']"", ""AGGREGATE['count', '#1']"", ""BOOLEAN['#2', 'is equal to three']"", ""SELECT['squares']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#5', 'is equal to two']"", ""UNION['#3', '#6']""]"
CLEVR_train_10861,What is not like the other shapes?,"[""SELECT['shapes']"", ""FILTER['#1', 'which is not like the other']""]","[""SELECT['shapes']"", ""FILTER['#1', 'that are not like the other shapes']""]"
CLEVR_train_10863,How many squares are yellow?,"[""SELECT['squares']"", ""FILTER['#1', 'that are yellow']""]","[""SELECT['squares']"", ""FILTER['#1', 'which are yellow']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_10864,How many cubes are the same material as the gray sphere?,"[""SELECT['cubes']"", ""SELECT['gray sphere']"", ""PROJECT['material of #REF', '#1']"", ""PROJECT['material of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'is the same as #4']"", ""AGGREGATE['count', '#5']""]","[""SELECT['the gray sphere']"", ""PROJECT['material of #REF', '#1']"", ""SELECT['cubes']"", ""PROJECT['materials of #REF', '#3']"", ""COMPARATIVE['#3', '#4', 'is the same as #2']"", ""AGGREGATE['count', '#5']""]"
CLEVR_train_10867,How many objects are the same size as the metallic cube?,"[""SELECT['objects']"", ""SELECT['the metallic cube']"", ""PROJECT['size of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'is the same as #4']"", ""AGGREGATE['count', '#5']""]","[""SELECT['the metallic cube']"", ""PROJECT['size of #REF', '#1']"", ""SELECT['objects']"", ""DISCARD['#3', '#1']"", ""PROJECT['sizes of #REF', '#4']"", ""COMPARATIVE['#4', '#5', 'is the same as #2']"", ""AGGREGATE['count', '#6']""]"
CLEVR_train_1087,Are any two objects the same shape?,"[""SELECT['shapes']"", ""PROJECT['objects of #REF', '#1']"", ""GROUP['count', '#2', '#1']"", ""COMPARATIVE['#1', '#2', 'is two']"", ""BOOLEAN['#4', 'are there any #REF']""]","[""SELECT['objects']"", ""PROJECT['shapes of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""BOOLEAN['#3', 'if any two #REF are the same']""]"
CLEVR_train_10875,Yelllow objects plus cylinders equals?,"[""SELECT['Yelllow objects']"", ""SELECT['cylinders']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""ARITHMETIC['sum', '#3', '#4']""]","[""SELECT['Yelllow objects']"", ""SELECT['cylinders']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""ARITHMETIC['sum', '#3', '#4']"", ""BOOLEAN['#5', 'is equal to #4']""]"
CLEVR_train_10877,What color is the small shiny cube?,"[""SELECT['small cube']"", ""FILTER['#1', 'that is shiny']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['shiny cube']"", ""FILTER['#1', 'that is small']"", ""PROJECT['color of #REF', '#2']""]"
CLEVR_train_10878,What shape object is matte red?,"[""SELECT['matte object']"", ""FILTER['#1', 'that is red']"", ""PROJECT['shape of #REF', '#2']""]","[""SELECT['matte objects']"", ""FILTER['#1', 'that is red']"", ""PROJECT['shape of #REF', '#2']""]"
CLEVR_train_1088,is the rubber cylinder bigger than the green cylinder?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that is rubber']"", ""FILTER['#1', 'that is green']"", ""BOOLEAN['#2', 'larger than #3']""]","[""SELECT['rubber cylinder']"", ""SELECT['green cylinder']"", ""BOOLEAN['#1', 'is bigger than #2']""]"
CLEVR_train_10881,are there any objects behind the metallic blue sphere,"[""SELECT['the metallic blue sphere']"", ""SELECT['objects']"", ""FILTER['#2', 'that are behind #1']"", ""BOOLEAN['#3', 'if there are any #REF']""]","[""SELECT['objects']"", ""SELECT['metallic sphere']"", ""FILTER['#2', 'that is blue']"", ""BOOLEAN['if_exist', '#1', 'behind #3']""]"
CLEVR_train_10882,What color is the matte shape to the right?,"[""SELECT['shape']"", ""FILTER['#1', 'that is to the right']"", ""FILTER['#2', 'that is matte']"", ""PROJECT['color of #REF', '#3']""]","[""SELECT['shapes']"", ""FILTER['#1', 'that are matte']"", ""FILTER['#2', 'that are to the right']"", ""PROJECT['color of #REF', '#3']""]"
CLEVR_train_10884,are there more cubes than metallic objects?,"[""SELECT['cubes']"", ""AGGREGATE['count', '#1']"", ""SELECT['objects']"", ""FILTER['#3', 'that are metallic']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#2', 'is more than #5']""]","[""SELECT['cubes']"", ""SELECT['objects']"", ""FILTER['#2', 'that are metallic']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is higher than #5']""]"
CLEVR_train_10888,The the object hiding behind cyan cube the same shape are the one behind the purple cube?,"[""SELECT['cyan cube']"", ""PROJECT['object hiding behind #REF', '#1']"", ""SELECT['purple cube']"", ""PROJECT['object behind #REF', '#3']"", ""PROJECT['shape of #REF', '#2']"", ""PROJECT['shape of #REF', '#4']"", ""BOOLEAN['#5', 'the same as #6']""]","[""SELECT['cyan cube']"", ""SELECT['purple cube']"", ""PROJECT['object hiding behind #REF', '#1']"", ""PROJECT['object behind #REF', '#2']"", ""PROJECT['shape of #REF', '#3']"", ""PROJECT['shape of #REF', '#4']"", ""BOOLEAN['#5', 'is same as #6']""]"
CLEVR_train_10889,Is there a purple cylinder?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that are purple']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'is at least one']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that are purple']"", ""BOOLEAN['#2', 'if there is a #REF']""]"
CLEVR_train_10892,What number of objects are brown?,"[""SELECT['objects']"", ""FILTER['#1', 'that are brown']"", ""AGGREGATE['count', '#2']""]","[""SELECT['brown objects']"", ""AGGREGATE['count', '#1']""]"
CLEVR_train_10895,Is there a large shiny green sphere?,"[""SELECT['sphere']"", ""FILTER['#1', 'that is green']"", ""FILTER['#2', 'that is shiny']"", ""FILTER['#3', 'that is large']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#5', 'higher than zero']""]","[""SELECT['large sphere']"", ""FILTER['#1', 'that is shiny']"", ""FILTER['#2', 'that is green']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is at least one']""]"
CLEVR_train_10898,What color is the item that is mostly hidden by a larger object?,"[""SELECT['items']"", ""SELECT['larger object']"", ""FILTER['#1', 'mostly hidden by #2']"", ""PROJECT['color of #REF', '#3']""]","[""SELECT['items']"", ""FILTER['#1', 'that is larger']"", ""FILTER['#1','mostly hidden by #2']"", ""PROJECT['color of #REF', '#3']""]"
CLEVR_train_10899,How many cubes are the same material as the green sphere?,"[""SELECT['the green sphere']"", ""PROJECT['the material of #REF', '#1']"", ""SELECT['cubes']"", ""PROJECT['materials of #REF', '#3']"", ""COMPARATIVE['#3', '#4', 'is the same as #2']"", ""AGGREGATE['count', '#5']""]","[""SELECT['cubes']"", ""SELECT['green sphere']"", ""PROJECT['materials of #REF', '#1']"", ""PROJECT['material of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'is the same as #4']"", ""AGGREGATE['count', '#5']""]"
