id,source_text,target_text,alt_text
COMQA_train_cluster-881-3,on what date did japan join the united nations?,"[""SELECT['japan join the united nations']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['japan join united nations']"", ""PROJECT['date of #REF', '#1']""]"
COMQA_train_cluster-882-3,what nationality was rousseau?,"[""SELECT['rousseau']"", ""PROJECT['nationality of #REF', '#1']""]","[""SELECT['rouseau']"", ""PROJECT['nationality of #REF', '#1']""]"
COMQA_train_cluster-883-1,what movies has jon bon jovi been in?,"[""SELECT['jon bon jovi']"", ""PROJECT['movies of #REF', '#1']""]","[""SELECT['jon bon jovi']"", ""PROJECT['movies that #REF has been in', '#1']""."
COMQA_train_cluster-883-2,what film was jon bon jovi in?,"[""SELECT['jon bon jovi']"", ""PROJECT['film of #REF', '#1']""]","[""SELECT['jon bon jovi']"", ""PROJECT['film in #REF', '#1']""]"
COMQA_train_cluster-885-1,what is the 2nd highest mountain in sussex?,"[""SELECT['sussex']"", ""PROJECT['mountains of #REF', '#1']"", ""PROJECT['elevation of #REF', '#2']"", ""AGGREGATE['max', '#3']"", ""DISCARD['#3', '#4']"", ""AGGREGATE['max', '#5']"", ""COMPARATIVE['#2', '#3', 'is equal to #6']""]","[""SELECT['sussex']"", ""PROJECT['mountains of #REF', '#1']"", ""PROJECT['elevation of #REF', '#2']"", ""AGGREGATE['max', '#3']"", ""DISCARD['#3', '#4']"", ""AGGREGATE['max', '#5']"", ""COMPARATIVE['#2', '#6', 'is equal to #7']""]"
COMQA_train_cluster-887-2,where is justin bieber's dad?,"[""SELECT['justin bieber']"", ""PROJECT['dad of #REF', '#1']"", ""PROJECT['where is #REF', '#2']""]","[""SELECT['justin bieber']"", ""PROJECT['dad of #REF', '#1']"", ""PROJECT['where is #REF', '#2']""]-"
COMQA_train_cluster-888-1,what is the largest dessert in eygpt?,"[""SELECT['eygpt']"", ""PROJECT['desserts of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['eygpt']"", ""PROJECT['desserts of #REF', '#1']"", ""AGGREGATE['max', '#2']""]"
COMQA_train_cluster-889-2,what is the largest river in russia?,"[""SELECT['russia']"", ""PROJECT['rivers of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['russia']"", ""PROJECT['rivers of #REF', '#1']"", ""AGGREGATE['max', '#2']""]"
COMQA_train_cluster-890-3,where was jackie robinson birth place?,"[""SELECT['jackie robinson']"", ""PROJECT['birth place of #REF', '#1']""]","[""SELECT['jackie robinson']"", ""PROJECT['birth places of #REF', '#1']""]"
COMQA_train_cluster-890-4,jackie robinson birth place?,"[""SELECT['jackie robinson']"", ""PROJECT['birth place of #REF', '#1']""]","[""SELECT['jackie robinson']"", ""PROJECT['birth of #REF', '#1']""]"
COMQA_train_cluster-890-5,where was jackie robinson's place of birth?,"[""SELECT['jackie robinson']"", ""PROJECT['place of birth of #REF', '#1']""]","[""SELECT['jackie robinson']"", ""PROJECT['where was #REF birth', '#1']""]"
COMQA_train_cluster-89-1,what ocean is next to north alaska?,"[""SELECT['north alaska']"", ""SELECT['oceans']"", ""FILTER['#2', 'that is next to #1']""]","[""SELECT['north alaska']"", ""SELECT['ocean']"", ""FILTER['#2', 'that is next to #1']""]"
COMQA_train_cluster-892-3,what is the us biggest river?,"[""SELECT['the us']"", ""PROJECT['rivers of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is the highest']""]","[""SELECT['the us']"", ""PROJECT['rivers of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""."
COMQA_train_cluster-892-5,what is the fist longest river in the us?,"[""SELECT['the us']"", ""PROJECT['rivers of #REF', '#1']"", ""PROJECT['longness of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['us']"", ""PROJECT['rivers of #REF', '#1']"", ""PROJECT['longness of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']"", ""DISCARD['#2', '#4']"", ""SUPERLATIVE['max', '#5', '#3']""]"
COMQA_train_cluster-89-3,alaska is boarded on the north by which ocean?,"[""SELECT['alaska']"", ""PROJECT['ocean that boarded #REF', '#1']"", ""FILTER['#2', 'to the north']""]","[""SELECT['alaska']"", ""PROJECT['ocean boarded by of #REF', '#1']"", ""FILTER['#2', 'to the north']""]"
COMQA_train_cluster-893-1,what is the height of the river shannon in ireland?,"[""SELECT['ireland']"", ""PROJECT['river shannon of #REF', '#1']"", ""PROJECT['height of #REF', '#2']""]","[""SELECT['ireland']"", ""PROJECT['river shannon of #REF', '#1']"", ""PROJECT['heights of #REF', '#2']""]"
COMQA_train_cluster-894-1,who was poland's fist winner of the nobel prize in literature?,"[""SELECT['the nobel prize in literature']"", ""PROJECT['winners of #REF', '#1']"", ""FILTER['#2', 'that are from poland']"", ""PROJECT['the fist of #REF', '#3']""]","[""SELECT['the nobel prize in literature']"", ""PROJECT['winners of #REF', '#1']"", ""PROJECT['when was #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is the highest']"", ""FILTER['#4', 'in poland']""]"
COMQA_train_cluster-89-5,what ocean lies north of alaska?,"[""SELECT['oceans']"", ""SELECT['alaska']"", ""FILTER['#1', 'that is north of #2']""]","[""SELECT['ocean']"", ""SELECT['alaska']"", ""FILTER['#1', 'north of #2']""]"
COMQA_train_cluster-895-2,what date did jonh c fremont die?,"[""SELECT['jonh c fremont die']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['jonh c fremont']"", ""PROJECT['date that #REF die', '#1']""]"
COMQA_train_cluster-89-6,what ocean lies to the north of alaska?,"[""SELECT['alaska']"", ""PROJECT['ocean north of #REF', '#1']""]","[""SELECT['alaska']"", ""SELECT['ocean']"", ""FILTER['#2', 'that lies north of #1']""]"
COMQA_train_cluster-896-2,what was mother's teresa's mum called?,"[""SELECT['mother teresa']"", ""PROJECT['mother of #REF', '#1']""]","[""SELECT['teresa']"", ""PROJECT['mother of #REF', '#1']""]"
COMQA_train_cluster-896-4,mother teresa mum name?,"[""SELECT['mother teresa']"", ""PROJECT['mum of #REF', '#1']""]","[""SELECT['teresa']"", ""PROJECT['mother of #REF', '#1']"", ""PROJECT['mum of #REF', '#2']""]"
COMQA_train_cluster-896-5,what was mother teresas moms name?,"[""SELECT['mother teresas']"", ""PROJECT['mom of #REF', '#1']""]","[""SELECT['mother teresas']"", ""PROJECT['the mom of #REF', '#1']""]"
COMQA_train_cluster-898-1,where was captain james cook go to school?,"[""SELECT['captain james cook']"", ""PROJECT['schools of #REF', '#1']""]","[""SELECT['captain james cook']"", ""PROJECT['where was #REF go to school', '#1']""."
COMQA_train_cluster-899-1,what high school mike bibby attend?,"[""SELECT['mike bibby']"", ""PROJECT['high school of #REF', '#1']""]","[""SELECT['mike bibby']"", ""PROJECT['high school that #REF attend', '#1']""]"
COMQA_train_cluster-900-3,what river travels through brazil?,"[""SELECT['brazil']"", ""PROJECT['river that travels through #REF', '#1']""]","[""SELECT['rivers']"", ""SELECT['brazil']"", ""FILTER['#1', 'which travels through #2']""]"
COMQA_train_cluster-902-1,who does the voice of carl in gta san andreas?,"[""SELECT['carl']"", ""FILTER['#1', 'in gta san andreas']"", ""PROJECT['who does the voice of #REF', '#2']""]","[""SELECT['carl']"", ""FILTER['#1', 'in gta san andreas']"", ""PROJECT['who does the voice of #REF', '#2']?""]"
COMQA_train_cluster-904-1,what country touches both the pacific and atlantic oceans?,"[""SELECT['pacific ocean']"", ""SELECT['atlantic ocean']"", ""PROJECT['country that touches #REF', '#1']"", ""PROJECT['country that touches #REF', '#2']"", ""SELECT['country']"", ""INTERSECTION['#5', '#3', '#4']""]","[""SELECT['pacific ocean']"", ""SELECT['atlantic ocean']"", ""SELECT['country']"", ""FILTER['#3', 'that touches #1']"", ""FILTER['#3', 'that touches #2']"", ""INTERSECTION['#4', '#1', '#5']""]"
COMQA_train_cluster-904-2,which countries touch both the atlantic and pacific?,"[""SELECT['countries']"", ""SELECT['the atlantic']"", ""SELECT['the pacific']"", ""FILTER['#1', 'that touch #2']"", ""FILTER['#1', 'that touch #3']"", ""INTERSECTION['#1', '#4', '#5']""]","[""SELECT['the atlantic']"", ""SELECT['the pacific']"", ""SELECT['countries']"", ""FILTER['#3', 'that touch #1 and #2']""]"
COMQA_train_cluster-904-3,witch countries are on both the atlantic and pacific oceans?,"[""SELECT['countries']"", ""SELECT['atlantic ocean']"", ""SELECT['pacific ocean']"", ""FILTER['#1', 'that are on #2']"", ""FILTER['#1', 'that are on #3']"", ""INTERSECTION['#1', '#4', '#5']""]","[""SELECT['countries']"", ""SELECT['the atlantic ocean']"", ""SELECT['the pacific ocean']"", ""FILTER['#1', 'that are on #2']"", ""FILTER['#1', 'that are on #3']"", ""INTERSECTION['#1', '#4', '#5."
COMQA_train_cluster-906-6,what is the name of rihanna's new song?,"[""SELECT['rihanna']"", ""PROJECT['song of #REF', '#1']"", ""FILTER['#2', 'that is new']""]","[""SELECT['rihanna']"", ""PROJECT['songs of #REF', '#1']"", ""FILTER['#2', 'that is new']""]"
COMQA_train_cluster-907-2,when was the first sponge bob show aired?,"[""SELECT['sponge bob show aired']"", ""PROJECT['when was #REF', '#1']"", ""AGGREGATE['min', '#2']""]","[""SELECT['sponge bob shows']"", ""PROJECT['when was #REF aired', '#1']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-907-3,when did the show spongebob squarepants first air on tv?,"[""SELECT['the show spongebob squarepants first airs on tv']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['spongebob squarepants']"", ""PROJECT['when did #REF first air on tv', '#1']""]."
COMQA_train_cluster-908-3,what song was given the award for best song of 1988?,"[""SELECT['the award for best song']"", ""PROJECT['song that was given #REF', '#1']"", ""FILTER['#2', 'in 1988']""]","[""SELECT['the award for best song']"", ""PROJECT['song that was given #REF', '#1']"", ""FILTER['#2', 'in 1988']""]"
COMQA_train_cluster-909-2,when lebron james join the miami heat?,"[""SELECT['lebron james did join the miami heat']"", ""PROJECT['when was #REF', '#1']""]","[""SELECT['lebron james join the miami heat']"", ""PROJECT['date of #REF', '#1']""]"
COMQA_train_cluster-909-5,when did lebron trade to the miami heat?,"[""SELECT['lebron']"", ""SELECT['the miami heat']"", ""FILTER['#1', 'did trade to #2']"", ""PROJECT['when was #REF', '#3']""]","[""SELECT['lebron']"", ""SELECT['the miami heat']"", ""FILTER['#1', 'trade to #2']""."
COMQA_train_cluster-91-2,which film did robert redford and natalie wood do together?,"[""SELECT['robert redford']"", ""SELECT['natalie wood']"", ""SELECT['film']"", ""INTERSECTION['#3', '#1', '#2']""]","[""SELECT['robert redford']"", ""PROJECT['film of #REF', '#1']"", ""SELECT['natalie wood']"", ""PROJECT['film of #REF', '#3']"", ""INTERSECTION['#3', '#2', '#4']""]"
COMQA_train_cluster-912-1,where is gillette stadium?,"[""SELECT['gillette stadium']"", ""PROJECT['where is #REF', '#1']""]","[""SELECT['gillette stadium']"", ""PROJECT['where is #REF', '#1']""]-"
COMQA_train_cluster-914-1,where did helen keller die and buried?,"[""SELECT['helen keller']"", ""PROJECT['where did #REF die', '#1']"", ""PROJECT['where is #REF buried', '#1']"", ""UNION['#2', '#3']""]","[""SELECT['helen keller']"", ""PROJECT['where did #REF die', '#1']"", ""PROJECT['where were #REF buried', '#1']"", ""UNION['#2', '#3']""]"
COMQA_train_cluster-917-2,where are the jura mountains located?,"[""SELECT['the jura mountains']"", ""PROJECT['where are #REF', '#1']""]","[""SELECT['jura mountains']"", ""PROJECT['where are #REF', '#1']""]"
COMQA_train_cluster-917-3,what country are the jura mountains in?,"[""SELECT['jura mountains']"", ""PROJECT['country of #REF', '#1']""]","[""SELECT['jura mountains']"", ""PROJECT['country of #REF', '#1']""]"
COMQA_train_cluster-92-1,what is leonard bernstein's mother's name?,"[""SELECT['leonard bernstein']"", ""PROJECT['mother of #REF', '#1']""]","[""SELECT['leonard bernstein']"", ""PROJECT['mother of #REF', '#1']""."
COMQA_train_cluster-921-1,what was duke ellingtons dad name?,"[""SELECT['duke ellington']"", ""PROJECT['dad of #REF', '#1']""]","[""SELECT['duke ellington']"", ""PROJECT['father of #REF', '#1']""]"
COMQA_train_cluster-921-2,who was duke ellington's dad?,"[""SELECT['duke ellington']"", ""PROJECT['dad of #REF', '#1']""]","[""SELECT['duke ellington']"", ""PROJECT['the dad of #REF', '#1']""]"
COMQA_train_cluster-921-3,what is the name of duke ellington's father?,"[""SELECT['duke ellington']"", ""PROJECT['father of #REF', '#1']""]","[""SELECT['duke ellington']"", ""PROJECT['father of #REF', '#1']""."
COMQA_train_cluster-922-2,what sea separates uk and scandinavia?,"[""SELECT['sea']"", ""SELECT['the uk']"", ""SELECT['scandinavia']"", ""FILTER['#1', 'that separates #2 from #3']""]","[""SELECT['sea']"", ""SELECT['the uk']"", ""SELECT['scandinavia']"", ""FILTER['#1', 'that separates #2 from #3']""]"
COMQA_train_cluster-923-1,who did molly pitcher marry the second time?,"[""SELECT['molly pitcher']"", ""PROJECT['who marries #REF', '#1']"", ""PROJECT['the second of #REF', '#2']""]","[""SELECT['molly pitcher marries']"", ""PROJECT['second of #REF', '#1']""]"
COMQA_train_cluster-925-1,who is kesha's song stephen about?,"[""SELECT['kesha s song stephen']"", ""PROJECT['who is #REF about', '#1']""]","[""SELECT['kesha s song stephen']"", ""PROJECT['what is #REF about', '#1']""]"
COMQA_train_cluster-928-1,what is the name of costa rica currency?,"[""SELECT['costa rica']"", ""PROJECT['currency of #REF', '#1']""]","[""SELECT['costa rica']"", ""PROJECT['currency of #REF', '#1']""]"
COMQA_train_cluster-931-1,what region is syria is?,"[""SELECT['syria']"", ""PROJECT['region of #REF', '#1']""]","[""SELECT['region syria']""]"
COMQA_train_cluster-932-1,horse power about honda si 1999?,"[""SELECT['honda si 1999']"", ""PROJECT['horse power of #REF', '#1']""]","[""SELECT['honda si 1999']"", ""PROJECT['heart power of #REF', '#1']""]"
COMQA_train_cluster-933-1,what is the largest mountain range system in the world?,"[""SELECT['mountain range systems']"", ""PROJECT['size of #REF', '#1']"", ""SUPERLATIVE['max', '#1', '#2']""]","[""SELECT['mountain range system']"", ""PROJECT['size of #REF', '#1']"", ""SUPERLATIVE['max', '#1', '#2']""]"
COMQA_train_cluster-933-3,what is the world's largest chain of mountains?,"[""SELECT['chains of mountains']"", ""PROJECT['size of #REF', '#1']"", ""SUPERLATIVE['max', '#1', '#2']""]","[""SELECT['chains of mountains']"", ""FILTER['#1', 'that is the largest']""]"
COMQA_train_cluster-936-2,which country in south asia has the largest land area?,"[""SELECT['south asia']"", ""PROJECT['countries of #REF', '#1']"", ""PROJECT['land area of #REF', '#2']"", ""PROJECT['size of #REF', '#3']"", ""SUPERLATIVE['max', '#2', '#4']""]","[""SELECT['south asia']"", ""PROJECT['countries of #REF', '#1']"", ""PROJECT['land areas of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]"
COMQA_train_cluster-936-4,what country in south asia is the largest,"[""SELECT['south asia']"", ""PROJECT['countries of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['south asia']"", ""PROJECT['countries of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is the highest']""]"
COMQA_train_cluster-937-1,when was georges bizet born and when did he die?,"[""SELECT['georges bizet']"", ""PROJECT['when was #REF born', '#1']"", ""PROJECT['when did #REF die', '#1']"", ""UNION['#2', '#3']""]","[""SELECT['georges bizet was born']"", ""SELECT['georges bizet die']"", ""PROJECT['date of #REF', '#1']"", ""PROJECT['date of #REF', '#2']"", ""UNION['#3', '#4']""]"
COMQA_train_cluster-94-1,sacramento is in what state?,"[""SELECT['sacramento']"", ""PROJECT['state of #REF', '#1']""]","[""SELECT['states']"", ""FILTER['#1', 'that sacramento is in']""]"
COMQA_train_cluster-941-1,what are the countries that border germany?,"[""SELECT['germany']"", ""SELECT['countries']"", ""FILTER['#2', 'that border #1']""]","[""SELECT['germany']"", ""PROJECT['countries that border #REF', '#1']""]"
COMQA_train_cluster-94-2,what state is sacramento in?,"[""SELECT['sacramento']"", ""PROJECT['state of #REF', '#1']""]","[""SELECT['states']"", ""FILTER['#1', 'that sacramento is in']""]"
COMQA_train_cluster-942-2,who is nikki yanofsky?,"[""SELECT['nikki yanofsky']"", ""PROJECT['who is #REF', '#1']""]","[""SELECT['nikki yanofsky']"", ""PROJECT['what is #REF', '#1']""]"
COMQA_train_cluster-944-2,what instrument did frand sinatra play?,"[""SELECT['frand sinatra']"", ""PROJECT['instrument that #REF plays', '#1']""]","[""SELECT['frand sinatra']"", ""PROJECT['instrument of #REF', '#1']""]"
COMQA_train_cluster-944-3,what instrument did frank sanatra perform?,"[""SELECT['frank sanatra']"", ""PROJECT['instrument of #REF', '#1']""]","[""SELECT['frank sanatra']"", ""PROJECT['instrument that #REF did perform', '#1']""]"
COMQA_train_cluster-945-1,when and where was billy ray cyrus born?,"[""SELECT['billy ray cyrus']"", ""PROJECT['date that #REF was born', '#1']"", ""PROJECT['where was #REF born', '#1']"", ""UNION['#2', '#3']""]","[""SELECT['billy ray cyrus']"", ""PROJECT['date born of #REF', '#1']"", ""PROJECT['where was #REF born', '#1']"", ""UNION['#2', '#3']""]"
COMQA_train_cluster-945-2,in which city was billy ray cyrus born at?,"[""SELECT['billy ray cyrus']"", ""PROJECT['city that #REF born at', '#1']""]","[""SELECT['billy ray cyrus']"", ""PROJECT['city born at of #REF', '#1']""]"
COMQA_train_cluster-948-3,who is the manager of wigan football club?,"[""SELECT['wigan football club']"", ""PROJECT['manager of #REF', '#1']""]","[""SELECT['wigan football clubs']"", ""PROJECT['manager of #REF', '#1']""]"
COMQA_train_cluster-948-4,manager of wigan?,"[""SELECT['wigan']"", ""PROJECT['manager of #REF', '#1']""]","[""SELECT['wigan']"", ""PROJECT['the manager of #REF', '#1']""]"
COMQA_train_cluster-950-1,who does oliver phelps play in harry potter?,"[""SELECT['oliver phelps']"", ""PROJECT['who does #REF play', '#1']"", ""FILTER['#2', 'in harry potter']""]","[""SELECT['oliver phelps']"", ""PROJECT['who does #REF play in harry potter', '#1']""]"
COMQA_train_cluster-951-1,who is the bishop in rome?,"[""SELECT['rome']"", ""PROJECT['bishop of #REF', '#1']""]","[""SELECT['rome']"", ""PROJECT['bishop of #REF', '#1']""]"
COMQA_train_cluster-95-2,where did george washington live before his presidency?,"[""SELECT['george washington']"", ""PROJECT['presidency of #REF', '#1']"", ""PROJECT['where did #REF live', '#1']"", ""FILTER['#3', 'before #2']""]","[""SELECT['george washington']"", ""PROJECT['what did #REF live', '#1']"", ""FILTER['#2', 'before his presidency']""]"
COMQA_train_cluster-953-1,when was toronto raptors successful?,"[""SELECT['toronto raptors']"", ""PROJECT['when was #REF successful', '#1']""]","[""SELECT['toronto raptors successful']"", ""PROJECT['when was #REF', '#1']""]"
COMQA_train_cluster-954-1,what is phoebe buffay's name from friends?,"[""SELECT['phoebe buffay']"", ""FILTER['#1', 'from friends']"", ""PROJECT['name of #REF', '#2']""]","[""SELECT['phoebe buffay']"", ""PROJECT['name of #REF from friends', '#1']""]"
COMQA_train_cluster-954-2,what phoebe bufay real name?,"[""SELECT['phoebe bufay']"", ""PROJECT['real name of #REF', '#1']""]","[""SELECT['phoebe bufay']"", ""FILTER['#1', 'that is real name']""]"
COMQA_train_cluster-955-2,what are the miami hurricane school colors?,"[""SELECT['miami hurricane']"", ""PROJECT['school colors of #REF', '#1']""]","[""SELECT['miami hurricane']"", ""PROJECT['school color of #REF', '#1']""]"
COMQA_train_cluster-955-3,what are the school colors for miami university?,"[""SELECT['miami university']"", ""PROJECT['school colors of #REF', '#1']""]","[""SELECT['miami university']"", ""PROJECT['school of #REF', '#1']"", ""PROJECT['colors of #REF', '#2']""]"
COMQA_train_cluster-958-1,what are the names of cities that alexander the great established?,"[""SELECT['alexander the great']"", ""PROJECT['cities that #REF established', '#1']""]","[""SELECT['alexander the great']"", ""PROJECT['cities established of #REF', '#1']"", ""PROJECT['names of #REF', '#2']""]"
COMQA_train_cluster-959-1,what was the third book in twilight series called?,"[""SELECT['twilight series']"", ""PROJECT['books of #REF', '#1']"", ""PROJECT['the third of #REF', '#2']""]","[""SELECT['the twilight series']"", ""PROJECT['books of #REF', '#1']"", ""PROJECT['third of #REF', '#2']""]"
COMQA_train_cluster-959-4,what is the 3rd book called in the twilight series?,"[""SELECT['the twilight series']"", ""PROJECT['books of #REF', '#1']"", ""PROJECT['the 3rd of #REF', '#2']""]","[""SELECT['twilight series']"", ""PROJECT['books of #REF', '#1']"", ""PROJECT['the 3rd of #REF', '#2']""]"
COMQA_train_cluster-961-1,what movies has kathy bates played in?,"[""SELECT['kathy bates']"", ""PROJECT['movies of #REF', '#1']""]","[""SELECT['kathy bates']"", ""PROJECT['movies that #REF played in', '#1']""]"
COMQA_train_cluster-961-4,what films did kathy bates act in?,"[""SELECT['kathy bates']"", ""PROJECT['films of #REF', '#1']""]","[""SELECT['kathy bates']"", ""PROJECT['films that #REF acts in', '#1']""]"
COMQA_train_cluster-961-5,what movies did kathy bates star in?,"[""SELECT['kathy bates']"", ""PROJECT['movies of #REF', '#1']""]","[""SELECT['kathy bates']"", ""PROJECT['movies that #REF star in', '#1']""."
COMQA_train_cluster-96-2,who was the first american female who travelled into space?,"[""SELECT['american']"", ""FILTER['#1', 'that travelled into space']"", ""FILTER['#2', 'that are female']"", ""AGGREGATE['min', '#3']""]","[""SELECT['american females']"", ""FILTER['#1', 'who travelled into space']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-963-3,what is the first yankee manager's name?,"[""SELECT['the yankees']"", ""PROJECT['managers of #REF', '#1']"", ""AGGREGATE['min', '#2']""]","[""SELECT['managers']"", ""FILTER['#1', 'of the yankees']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-964-1,new york university zip code?,"[""SELECT['new york university']"", ""PROJECT['zip code of #REF', '#1']""]","[""SELECT['new york university']"", ""PROJECT['zip codes of #REF', '#1']""]"
COMQA_train_cluster-965-3,what states does west virginia border?,"[""SELECT['west virginia']"", ""PROJECT['border states of #REF', '#1']""]","[""SELECT['western virginia']"", ""PROJECT['border states of #REF', '#1']""]"
COMQA_train_cluster-965-4,what states borders west virginia?,"[""SELECT['west virginia']"", ""PROJECT['border states of #REF', '#1']""]","[""SELECT['west virginia']"", ""PROJECT['states that border #REF', '#1']""]"
COMQA_train_cluster-966-1,when allama iqbal died?,"[""SELECT['allama iqbal']"", ""PROJECT['date died of #REF', '#1']""]","[""SELECT['allama iqbal die']"", ""PROJECT['date of #REF', '#1']""]"
COMQA_train_cluster-966-2,when did allama iqbal die?,"[""SELECT['allama iqbal']"", ""PROJECT['when did #REF die', '#1']""]","[""SELECT['allama iqbal die']"", ""PROJECT['date of #REF', '#1']""]"
COMQA_train_cluster-967-1,which us presidents daughter was named amy?,"[""SELECT['us presidents']"", ""PROJECT['daughters of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is amy']""]","[""SELECT['us presidents']"", ""PROJECT['daughter of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'was named amy']""]"
COMQA_train_cluster-969-4,what is the second biggest city in the us?,"[""SELECT['us']"", ""PROJECT['cities of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']"", ""DISCARD['#2', '#4']"", ""SUPERLATIVE['max', '#5', '#3']""]","[""SELECT['the us']"", ""PROJECT['cities of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""AGGREGATE['max', '#3']"", ""DISCARD['#3', '#4']"", ""AGGREGATE['max', '#5']"", ""UNION['#2', '#6']""]"
COMQA_train_cluster-970-1,when is the birthday of justin bieber?,"[""SELECT['justin bieber']"", ""PROJECT['the birthday of #REF', '#1']""]","[""SELECT['justin bieber']"", ""PROJECT['birthdays of #REF', '#1']""."
COMQA_train_cluster-972-1,when was hitlers power started and when did it end?,"[""SELECT['hitlers power started']"", ""SELECT['hitlers power end']"", ""PROJECT['date of #REF', '#1']"", ""PROJECT['date of #REF', '#2']"", ""UNION['#3', '#4']""]","[""SELECT['hitlers power started']"", ""SELECT['hitlers power ended']"", ""PROJECT['when was #REF', '#1']"", ""PROJECT['when was #REF', '#2']"", ""UNION['#3', '#4']""]"
COMQA_train_cluster-97-4,muhammad had his first revelations where?,"[""SELECT['muhammad']"", ""PROJECT['revelations of #REF', '#1']"", ""AGGREGATE['min', '#2']"", ""PROJECT['where was #REF', '#3']""]","[""SELECT['muhammad']"", ""PROJECT['revelations of #REF', '#1']"", ""AGGREGATE['min', '#2']"", ""PROJECT['where was #REF', '#3']""]"
COMQA_train_cluster-974-1,who was the first man to fly into space?,"[""SELECT['men']"", ""FILTER['#1', 'that fly into space']"", ""AGGREGATE['min', '#2']""]","[""SELECT['men who fly into space']"", ""AGGREGATE['min', '#1']""]"
COMQA_train_cluster-977-1,who won the most champions league titles?,"[""SELECT['champions league titles']"", ""PROJECT['who won #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""COMPARATIVE['#2', '#3', 'is the highest']""]","[""SELECT['champions league titles']"", ""PROJECT['who won #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]"
COMQA_train_cluster-977-2,what team won the most champions league?,"[""SELECT['teams']"", ""PROJECT['champions league win of #REF', '#1']"", ""GROUP['count', '#2', '#1']"", ""SUPERLATIVE['max', '#1', '#3']""]","[""SELECT['teams']"", ""PROJECT['champions league won of #REF', '#1']"", ""GROUP['count', '#2', '#1']"", ""SUPERLATIVE['max', '#1', '#3']""]"
COMQA_train_cluster-978-3,what landform separates italy from mainland europe?,"[""SELECT['landform']"", ""SELECT['italy']"", ""SELECT['mainland europe']"", ""FILTER['#1', 'that separates #2 from #3']""]","[""SELECT['landforms']"", ""FILTER['#1', 'that separates italy from mainland europe']""]"
COMQA_train_cluster-978-4,separates italy from the rest of europe?,"[""SELECT['italy']"", ""PROJECT['what separates #REF from the rest of europe', '#1']""]","[""SELECT['italy']"", ""SELECT['europe']"", ""PROJECT['what separates #REF from the rest of #REF', '#2']""]"
COMQA_train_cluster-979-2,who was the commander at gettysburg for the union?,"[""SELECT['gettysburg']"", ""PROJECT['commanders of #REF', '#1']"", ""FILTER['#2', 'for the union']""]","[""SELECT['gettysburg']"", ""PROJECT['commander for the union of #REF', '#1']""]"
COMQA_train_cluster-980-1,what latin country has the highest population?,"[""SELECT['latin countries']"", ""PROJECT['populations of #REF', '#1']"", ""SUPERLATIVE['max', '#1', '#2']""]","[""SELECT['latin country']"", ""PROJECT['population of #REF', '#1']"", ""SUPERLATIVE['max', '#1', '#2']""]"
COMQA_train_cluster-980-3,what latin america county has the highest population density?,"[""SELECT['latin america']"", ""PROJECT['counties of #REF', '#1']"", ""PROJECT['population density of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is the highest']""]","[""SELECT['latin america']"", ""PROJECT['counties of #REF', '#1']"", ""PROJECT['population densities of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""."
COMQA_train_cluster-980-4,which country has that is most populous in latin america?,"[""SELECT['latin america']"", ""PROJECT['countries of #REF', '#1']"", ""PROJECT['population of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['latin america']"", ""PROJECT['countries of #REF', '#1']"", ""PROJECT['populations of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]"
