id,source_text,output_text,alt_text
CLEVR_train_8684,is the red cube the same shape as the nearest cube?,"[""SELECT['red cube']"", ""SELECT['nearest cube']"", ""PROJECT['shape of #REF', '#1']"", ""PROJECT['shape of #REF', '#2']"", ""BOOLEAN['#3', 'the same as #4']""]","[""SELECT['red cube']"", ""SELECT['nearest cube']"", ""PROJECT['shape of #REF', '#1']"", ""PROJECT['shape of #REF', '#2']"", ""BOOLEAN['#3', 'is same as #4']""]"
CLEVR_train_8685,what is the color of the cube?,"[""SELECT['cube']"", ""PROJECT['color of #REF', '#1']""]","[""SELECT['cubes']"", ""PROJECT['the color of #REF', '#1']""]"
CLEVR_train_869,How many total purple objects are there?,"[""SELECT['objects']"", ""FILTER['#1', 'that are purple']"", ""AGGREGATE['count', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'which are purple']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_8691,What is the most common color present?,"[""SELECT['colors']"", ""PROJECT['colors of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['objects']"", ""PROJECT['colors of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]"
CLEVR_train_8693,which shape is featured most prominently in this scene?,"[""SELECT['shapes']"", ""FILTER['#1', 'that is featured most prominently in this scene']""]","[""SELECT['shapes']"", ""FILTER['#1', 'that are featured most prominently in this scene']""]"
CLEVR_train_8695,What is the shape behind the dull square?,"[""SELECT['the dull square']"", ""SELECT['objects']"", ""FILTER['#2', 'that are behind #1']"", ""PROJECT['the shape of #REF', '#3']""]","[""SELECT['the dull square']"", ""SELECT['shapes']"", ""FILTER['#2', 'behind #1']""]"
CLEVR_train_8696,How many cubes are metallic and not cyan?,"[""SELECT['cubes']"", ""FILTER['#1', 'that are metallic']"", ""FILTER['#2', 'that are cyan']"", ""DISCARD['#2', '#3']"", ""AGGREGATE['count', '#4']""]","[""SELECT['metallic cubes']"", ""FILTER['#1', 'that are not cyan']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_8699,Are the large metallic objects all the same shape?,"[""SELECT['large metallic objects']"", ""PROJECT['shapes of #REF', '#1']"", ""BOOLEAN['#2', 'all the same']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are large']"", ""FILTER['#2', 'that are metallic']"", ""PROJECT['the shapes of #REF', '#3']"", ""BOOLEAN['#4', 'are all #REF the same']""]"
CLEVR_train_8702,Are there more blue objects than there are purple objects?,"[""SELECT['blue objects']"", ""SELECT['purple objects']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'higher than #4']""]","[""SELECT['blue objects']"", ""SELECT['purple objects']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'is higher than #4']""]"
CLEVR_train_8704,how many green objects are in the picture,"[""SELECT['objects']"", ""FILTER['#1', 'that are green']"", ""AGGREGATE['count', '#2']""]","[""SELECT['objects in the picture']"", ""FILTER['#1', 'that are green']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_8706,what shape is the object that is not shiny?,"[""SELECT['objects']"", ""FILTER['#1', 'that are shiny']"", ""DISCARD['#1', '#2']"", ""PROJECT['the shape of #REF', '#3']""]","[""SELECT['objects']"", ""FILTER['#1', 'that is not shiny']"", ""PROJECT['shape of #REF', '#2']""]"
CLEVR_train_8707,How many big things are there that are of the same color?,"[""SELECT['big things']"", ""PROJECT['colors of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'are the same']"", ""AGGREGATE['count', '#3']""]","[""SELECT['big things']"", ""PROJECT['colors of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is the same']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_8709,Is the only item of one color shiny or matte?,"[""SELECT['items']"", ""PROJECT['colors of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""COMPARATIVE['#2', '#3', 'is one']"", ""BOOLEAN['#4', 'is shiny']"", ""BOOLEAN['#4', 'is matte']"", ""UNION['#5', '#6']""]","[""SELECT['items']"", ""PROJECT['colors of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""COMPARATIVE['#2', '#3', 'is one']"", ""BOOLEAN['#4', 'is one']"", ""BOOLEAN['#4', 'is matte']"", ""COMPARATIVE['#1', '#6', 'is shiny']"", ""UNION['#5', '#7']""]"
CLEVR_train_871,What color is the smallestt object in this image?,"[""SELECT['objects']"", ""PROJECT['size of #REF', '#1']"", ""SUPERLATIVE['min', '#1', '#2']"", ""PROJECT['color of #REF', '#3']""]","[""SELECT['objects']"", ""PROJECT['size of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is the lowest']"", ""PROJECT['the color of #REF', '#3']""]"
CLEVR_train_8710,what color shape is on the right?,"[""SELECT['shapes']"", ""FILTER['#1', 'that is on the right']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['shapes']"", ""FILTER['#1', 'that is on the right']"", ""PROJECT['color of #REF', '#2']""."
CLEVR_train_8711,How many cylinders here are small in size?,"[""SELECT['cylinders']"", ""PROJECT['sizes of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is small']"", ""AGGREGATE['count', '#3']""]","[""SELECT['cylinders here']"", ""FILTER['#1', 'that are small in size']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_8712,How many purple objects are in the image?,"[""SELECT['objects']"", ""FILTER['#1', 'that are purple']"", ""AGGREGATE['count', '#2']""]","[""SELECT['purple objects']"", ""AGGREGATE['count', '#1']""]"
CLEVR_train_8719,Are all of the large shapes shiny?,"[""SELECT['large shapes']"", ""FILTER['#1', 'that are shiny']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'is equal to #4']""]","[""SELECT['large shapes']"", ""FILTER['#1', 'that are shiny']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'and #4 are equal']""]"
CLEVR_train_872,are there more small rubber objects or small metallic objects?,"[""SELECT['objects']"", ""FILTER['#1', 'that are small']"", ""FILTER['#2', 'that are rubber']"", ""FILTER['#2', 'that are metallic']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""COMPARISON['max', '#5', '#6']""]","[""SELECT['small objects']"", ""FILTER['#1', 'that are rubber']"", ""AGGREGATE['count', '#2']"", ""FILTER['#1', 'that are metallic']"", ""AGGREGATE['count', '#4']"", ""COMPARISON['max', '#3', '#5']""]"
CLEVR_train_8721,What is the most common color among the cubes?,"[""SELECT['colors']"", ""PROJECT['cubes of #REF', '#1']"", ""GROUP['count', '#2', '#1']"", ""SUPERLATIVE['max', '#1', '#3']""]","[""SELECT['colors']"", ""PROJECT['cubes with #REF', '#1']"", ""GROUP['count', '#2', '#1']"", ""SUPERLATIVE['max', '#1', '#3']""]"
CLEVR_train_8723,What color are most of the metallic objects?,"[""SELECT['objects']"", ""FILTER['#1', 'that are metallic']"", ""PROJECT['colors of #REF', '#2']"", ""GROUP['count', '#2', '#3']"", ""SUPERLATIVE['max', '#3', '#4']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are metallic']"", ""PROJECT['colors of #REF', '#2']"", ""GROUP['count', '#2', '#3']"", ""SUPERLATIVE['max', '#4', '#3']""]"
CLEVR_train_8724,How many items are the same color?,"[""SELECT['items']"", ""PROJECT['colors of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'are the same']"", ""AGGREGATE['count', '#3']""]","[""SELECT['items']"", ""FILTER['#1', 'that are the same color']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_8725,How many large blocks are there in this scene?,"[""SELECT['large blocks']"", ""AGGREGATE['count', '#1']""]","[""SELECT['blocks']"", ""FILTER['#1', 'that are large']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_8726,what color is the big ball?,"[""SELECT['big ball']"", ""PROJECT['color of #REF', '#1']""]","[""SELECT['balls']"", ""FILTER['#1', 'that are big']"", ""PROJECT['color of #REF', '#2']""]"
CLEVR_train_8727,How many purple cylinders are there?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that are purple']"", ""AGGREGATE['count', '#2']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that are purple']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_8729,How many different shapes are green?,"[""SELECT['shapes']"", ""FILTER['#1', 'that are green']"", ""PROJECT['different #REF', '#2']"", ""AGGREGATE['count', '#3']""]","[""SELECT['shapes']"", ""FILTER['#1', 'that are green']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_873,Are any objects the same size as one another?,"[""SELECT['objects']"", ""PROJECT['sizes of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'are the same']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is at least one']""]","[""SELECT['objects']"", ""PROJECT['sizes of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'are the same']"", ""BOOLEAN['#3', 'if there are any #REF']""]"
CLEVR_train_8731,The blue rubber shape is what?,"[""SELECT['shapes']"", ""FILTER['#1', 'that is rubber']"", ""FILTER['#2', 'that is blue']""]","[""SELECT['the blue rubber shape']"", ""PROJECT['what is #REF', '#1']""]"
CLEVR_train_8734,Are there more big objects than matte cylinders and shiny purple things?,"[""SELECT['big objects']"", ""SELECT['matte cylinders']"", ""SELECT['shiny purple things']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['sum', '#5', '#6']"", ""BOOLEAN['#4', 'higher than #7']""]","[""SELECT['big objects']"", ""SELECT['matte cylinders']"", ""SELECT['shiny purple things']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['sum', '#5', '#6']"", ""BOOLEAN['#4', 'is higher than #7']""]"
CLEVR_train_8735,The large cylinder is what color?,"[""SELECT['large cylinder']"", ""PROJECT['color of #REF', '#1']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that are large']"", ""PROJECT['color of #REF', '#2']""]"
CLEVR_train_8737,what is the object made out of matte all the way on the left?,"[""SELECT['objects']"", ""FILTER['#1', 'that are matte']"", ""FILTER['#2', 'that are all the way on the left']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are matte']"", ""FILTER['#2', 'all the way on the left']""]"
CLEVR_train_8738,What color is shared between two objects?,"[""SELECT['objects']"", ""PROJECT['colors of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""COMPARATIVE['#2', '#3', 'is two']""]","[""SELECT['colors']"", ""PROJECT['objects with #REF', '#1']"", ""GROUP['count', '#2', '#1']"", ""COMPARATIVE['#1', '#3', 'is two']""]"
CLEVR_train_8739,What shape is the object made of the same material of the large sphere?,"[""SELECT['objects']"", ""SELECT['large sphere']"", ""PROJECT['material of #REF', '#1']"", ""PROJECT['material of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'is the same as #4']"", ""PROJECT['shape of #REF', '#5']""]","[""SELECT['large sphere']"", ""PROJECT['material of #REF', '#1']"", ""SELECT['objects']"", ""DISCARD['#3', '#1']"", ""PROJECT['materials of #REF', '#4']"", ""COMPARATIVE['#4', '#5', 'is the same as #2']"", ""PROJECT['shape of #REF', '#6']""]"
CLEVR_train_874,"Of the two spheres, is the gold or silver one larger?","[""SELECT['spheres']"", ""FILTER['#1', 'that is gold']"", ""FILTER['#1', 'that is silver']"", ""PROJECT['size of #REF', '#2']"", ""PROJECT['size of #REF', '#3']"", ""COMPARISON['max', '#4', '#5']""]","[""SELECT['spheres']"", ""PROJECT['size of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is gold']"", ""COMPARATIVE['#1', '#2', 'is silver']"", ""COMPARISON['max', '#3', '#4']""]"
CLEVR_train_8740,how many matte finished objects are to the left of the red leftmost object?,"[""SELECT['matte finished objects']"", ""SELECT['red object']"", ""FILTER['#2', 'that is leftmost']"", ""FILTER['#1', 'to the left of #3']"", ""AGGREGATE['count', '#4']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are red']"", ""FILTER['#2', 'that are the leftmost']"", ""FILTER['#1', 'that are matte finished']"", ""FILTER['#4', 'to the left of #3']"", ""AGGREGATE['count', '#5']""]"
CLEVR_train_8742,How many non metallic objects are the same color as the closest item?,"[""SELECT['non metallic objects']"", ""SELECT['closest item']"", ""PROJECT['color of #REF', '#1']"", ""PROJECT['color of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'is the same as #4']"", ""AGGREGATE['count', '#5']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are non metallic']"", ""SELECT['items']"", ""FILTER['#3', 'that are closest']"", ""PROJECT['color of #REF', '#2']"", ""PROJECT['color of #REF', '#4']"", ""COMPARATIVE['#2', '#6', 'is the same as #5']"", ""AGGREGATE['count', '#7']""]"
CLEVR_train_8744,What is the color of the rightmost object?,"[""SELECT['objects']"", ""FILTER['#1', 'that is rightmost']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are the rightmost']"", ""PROJECT['color of #REF', '#2']""]"
CLEVR_train_8745,How many object is purple to the right of gold object?,"[""SELECT['objects']"", ""FILTER['#1', 'that are purple']"", ""FILTER['#1', 'that are gold']"", ""FILTER['#2', 'to the right of #3']"", ""AGGREGATE['count', '#4']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are purple']"", ""FILTER['#1', 'that are gold']"", ""FILTER['#2', 'that are to the right of #3']"", ""AGGREGATE['count', '#4']""]"
CLEVR_train_8746,Are there objects that has the same shape as the object on the far left?,"[""SELECT['objects']"", ""FILTER['#1', 'on the far left']"", ""DISCARD['#1', '#2']"", ""PROJECT['shape of #REF', '#2']"", ""PROJECT['shape of #REF', '#3']"", ""COMPARATIVE['#3', '#5', 'is the same as #4']"", ""AGGREGATE['count', '#6']"", ""BOOLEAN['#7', 'is at least one']""]","[""SELECT['objects']"", ""FILTER['#1', 'on the far left']"", ""PROJECT['shape of #REF', '#2']"", ""PROJECT['shape of #REF', '#1']"", ""COMPARATIVE['#1', '#4', 'is the same as #3']"", ""AGGREGATE['count', '#5']"", ""BOOLEAN['#6', 'is at least one']""]"
CLEVR_train_8748,What number objects are not green or spheres?,"[""SELECT['objects']"", ""FILTER['#1', 'that are green']"", ""DISCARD['#1', '#2']"", ""AGGREGATE['count', '#3']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are green']"", ""DISCARD['#1', '#2']"", ""FILTER['#1', 'that are spheres']"", ""DISCARD['#4', '#3']"", ""AGGREGATE['count', '#5']""]"
CLEVR_train_8749,What shiny color is partially obscuring another the most? ,"[""SELECT['objects']"", ""FILTER['#1', 'that are shiny']"", ""FILTER['#2', 'that are partially obscuring one another']"", ""AGGREGATE['count', '#3']"", ""COMPARATIVE['#3', '#4', 'is the highest']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are shiny']"", ""FILTER['#2', 'that are partially obscuring one another']"", ""PROJECT['colors of #REF', '#3']"", ""GROUP['count', '#3', '#4']"", ""SUPERLATIVE['max', '#4', '#5']""]"
CLEVR_train_875,"There is only one matte thing, what shape is it?","[""SELECT['matte thing']"", ""PROJECT['shape of #REF', '#1']""]","[""SELECT['things']"", ""FILTER['#1', 'that are matte']"", ""PROJECT['the shape of #REF', '#2']""]"
CLEVR_train_8751,Is the gold item a cube?,"[""SELECT['gold item']"", ""BOOLEAN['#1', 'is a cube']""]","[""SELECT['items']"", ""FILTER['#1', 'that is gold']"", ""BOOLEAN['#2', 'is a cube']""]"
CLEVR_train_8752,What is the material of the purple sphere that is not metal?,"[""SELECT['purple sphere']"", ""FILTER['#1', 'that is not metal']"", ""PROJECT['material of #REF', '#2']""]","[""SELECT['purple sphere']"", ""FILTER['#1', 'that is metal']"", ""DISCARD['#1', '#2']"", ""PROJECT['the material of #REF', '#3']""]"
CLEVR_train_8753,"This thing is shiny and not like the other things, what shape is it?","[""SELECT['things']"", ""FILTER['#1', 'that are shiny']"", ""DISCARD['#1', '#2']"", ""PROJECT['the shape of #REF', '#3']""]","[""SELECT['things']"", ""FILTER['#1', 'that is shiny']"", ""DISCARD['#1', '#2']"", ""PROJECT['shape of #REF', '#3']""]"
CLEVR_train_8754,How many large cubes are present?,"[""SELECT['large cubes']"", ""AGGREGATE['count', '#1']""]","[""SELECT['cubes present']"", ""FILTER['#1', 'that are large']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_8755,What shape is the object to the left of the yellow ball?,"[""SELECT['objects']"", ""SELECT['yellow ball']"", ""FILTER['#1', 'to the left of #2']"", ""PROJECT['shape of #REF', '#3']""]","[""SELECT['the yellow ball']"", ""SELECT['objects']"", ""FILTER['#2', 'that are to the left of #1']"", ""PROJECT['the shape of #REF', '#3']""]"
CLEVR_train_8756,How many other objects have the same shape as the red one?,"[""SELECT['objects']"", ""FILTER['#1', 'that is red']"", ""DISCARD['#1', '#2']"", ""PROJECT['shape of #REF', '#2']"", ""PROJECT['shape of #REF', '#3']"", ""COMPARATIVE['#3', '#5', 'is the same as #4']"", ""AGGREGATE['count', '#6']""]","[""SELECT['the red object']"", ""SELECT['objects']"", ""DISCARD['#2', '#1']"", ""PROJECT['shape of #REF', '#1']"", ""PROJECT['shapes of #REF', '#3']"", ""COMPARATIVE['#3', '#5', 'is the same as #4']"", ""AGGREGATE['count', '#6']""]"
CLEVR_train_8757,Are the red objects the same shape?,"[""SELECT['red objects']"", ""PROJECT['shapes of #REF', '#1']"", ""BOOLEAN['#2', 'the same']""]","[""SELECT['red objects']"", ""PROJECT['shapes of #REF', '#1']"", ""BOOLEAN['#2', 'are the same']""]"
CLEVR_train_876,Are the smallestt cubes the same color?,"[""SELECT['smallestt cubes']"", ""PROJECT['colors of #REF', '#1']"", ""BOOLEAN['#2', 'the same']""]","[""SELECT['smallestt cubes']"", ""PROJECT['color of #REF', '#1']"", ""BOOLEAN['#2', 'the same']""]"
CLEVR_train_8761,Is the number of green things the same as the number of gold things?,"[""SELECT['green things']"", ""SELECT['gold things']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'the same as #4']""]","[""SELECT['things']"", ""FILTER['#1', 'that are green']"", ""FILTER['#1', 'that are gold']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is equal to #5']""]"
CLEVR_train_8764,What color is the shiniest object to the furthest right?,"[""SELECT['objects']"", ""FILTER['#1', 'that are furthest to the right']"", ""PROJECT['the shiniest #REF', '#2']"", ""PROJECT['the color of #REF', '#3']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are furthest right']"", ""PROJECT['the shiniest #REF', '#2']"", ""PROJECT['color of #REF', '#3']""]"
CLEVR_train_8765,Is there another object the same shape as the purple thing?,"[""SELECT['the purple thing']"", ""PROJECT['shape of #REF', '#1']"", ""SELECT['objects']"", ""DISCARD['#3', '#1']"", ""PROJECT['shapes of #REF', '#4']"", ""COMPARATIVE['#4', '#5', 'is the same as #2']"", ""AGGREGATE['count', '#6']"", ""BOOLEAN['#7', 'is at least one']""]","[""SELECT['the purple thing']"", ""SELECT['objects']"", ""DISCARD['#2', '#1']"", ""PROJECT['shape of #REF', '#1']"", ""PROJECT['shapes of #REF', '#3']"", ""COMPARATIVE['#3', '#5', 'is the same as #4']"", ""BOOLEAN['#6', 'if there are any #REF']""]"
CLEVR_train_8767,What shape is the closest to the right?,"[""SELECT['objects']"", ""FILTER['#1', 'that are closest to the right']"", ""PROJECT['the shape of #REF', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'that is closest to the right']"", ""PROJECT['the shape of #REF', '#2']""]"
CLEVR_train_877,is the blue cube the same material as the purple sphere?,"[""SELECT['blue cube']"", ""SELECT['purple sphere']"", ""PROJECT['material of #REF', '#1']"", ""PROJECT['material of #REF', '#2']"", ""BOOLEAN['#3', 'the same as #4']""]","[""SELECT['blue cube']"", ""SELECT['purple sphere']"", ""PROJECT['material of #REF', '#1']"", ""PROJECT['material of #REF', '#2']"", ""BOOLEAN['#3', 'is same as #4']""]"
CLEVR_train_8770,What color is the metallic cylinder on the right?,"[""SELECT['metallic cylinder']"", ""FILTER['#1', 'that is on the right']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'on the right']"", ""FILTER['#2', 'that are metallic']"", ""PROJECT['the color of #REF', '#3']""]"
CLEVR_train_8771,What is the color of the cube,"[""SELECT['cube']"", ""PROJECT['color of #REF', '#1']""]","[""SELECT['cubes']"", ""PROJECT['color of #REF', '#1']""]"
CLEVR_train_8772,Are there more blue objects or green objects?,"[""SELECT['objects']"", ""FILTER['#1', 'that are blue']"", ""FILTER['#1', 'that are green']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]","[""SELECT['objects']"", ""FILTER['#1', 'that Are blue']"", ""FILTER['#1', 'that Are green']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]"
CLEVR_train_8774,What color is the sphere behind the purple cylinder?,"[""SELECT['sphere']"", ""SELECT['purple cylinder']"", ""FILTER['#1', 'behind #2']"", ""PROJECT['color of #REF', '#3']""]","[""SELECT['spheres']"", ""SELECT['purple cylinder']"", ""FILTER['#1', 'behind #2']"", ""PROJECT['color of #REF', '#3']""]"
CLEVR_train_8775,Are there any yellow items?,"[""SELECT['items']"", ""FILTER['#1', 'that are yellow']"", ""BOOLEAN['#2', 'are there any #REF']""]","[""SELECT['items']"", ""FILTER['#1', 'that are yellow']"", ""BOOLEAN['#2', 'if there are any #REF']""]"
CLEVR_train_8780,Are there any matte big cubes visible?,"[""SELECT['matte cubes']"", ""FILTER['#1', 'that are big']"", ""BOOLEAN['#2', 'are there any #REF visible']""]","[""SELECT['cubes']"", ""FILTER['#1', 'that are big']"", ""FILTER['#2', 'that are matte']"", ""BOOLEAN['#3', 'are there any #REF visible']""]"
CLEVR_train_8781,Are all the spheres the same material?,"[""SELECT['spheres']"", ""PROJECT['materials of #REF', '#1']"", ""BOOLEAN['#2', 'if all #REF are the same']""]","[""SELECT['spheres']"", ""PROJECT['materials of #REF', '#1']"", ""BOOLEAN['#2', 'are all #REF the same']""]"
CLEVR_train_8785,Are there any matte items?,"[""SELECT['items']"", ""FILTER['#1', 'that are matte']"", ""BOOLEAN['#2', 'are there any #REF']""]","[""SELECT['items']"", ""FILTER['#1', 'that are matte']"", ""BOOLEAN['#2', 'if there are any #REF']""]"
CLEVR_train_8787,What is the color that doesn't match the others?,"[""SELECT['objects']"", ""PROJECT['colors of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""COMPARATIVE['#2', '#3', 'is one']""]","[""SELECT['objects']"", ""PROJECT['color of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""COMPARATIVE['#2', '#3', 'is one']""]"
CLEVR_train_8790,What color is the farthest object to the left?,"[""SELECT['objects']"", ""FILTER['#1', 'that is farthest to the left']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'that is farthest to the left']"", ""PROJECT['color of #REF', '#2']""."
CLEVR_train_8794,How many metallic objects are green and small?,"[""SELECT['objects']"", ""FILTER['#1', 'that are metallic']"", ""FILTER['#2', 'that are green']"", ""FILTER['#3', 'that are small']"", ""AGGREGATE['count', '#4']""]","[""SELECT['metallic objects']"", ""FILTER['#1', 'that are green']"", ""FILTER['#2', 'that are small']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_8795,What shape is the object both farthest to the back and to the left of the cube?,"[""SELECT['the cube']"", ""SELECT['objects']"", ""FILTER['#2', 'that are farthest to the back']"", ""FILTER['#2', 'that are farthest to the left of #1']"", ""INTERSECTION['#2', '#3', '#4']"", ""PROJECT['the shape of #REF', '#5']""]","[""SELECT['objects']"", ""SELECT['the cube']"", ""FILTER['#1', 'farthest to the back of #2']"", ""FILTER['#1', 'to the left of #2']"", ""INTERSECTION['#1', '#3', '#4']"", ""PROJECT['the shape of #REF', '#5']""]"
CLEVR_train_8796,what object is hiding,"[""SELECT['objects']"", ""FILTER['#1', 'that is hiding']""]","[""SELECT['object']"", ""FILTER['#1', 'that is hiding']""]"
CLEVR_train_8798,How many red things are not cubes?,"[""SELECT['red things']"", ""FILTER['#1', 'that are cubes']"", ""DISCARD['#1', '#2']"", ""AGGREGATE['count', '#3']""]","[""SELECT['things']"", ""FILTER['#1', 'that are red']"", ""FILTER['#2', 'that are cubes']"", ""DISCARD['#2', '#3']"", ""AGGREGATE['count', '#4']""]"
CLEVR_train_8802,How many yellow cylinders are there?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that are yellow']"", ""AGGREGATE['count', '#2']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'which are yellow']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_8804,Are there more objects green or are they yellow?,"[""SELECT['objects']"", ""FILTER['#1', 'that are green']"", ""FILTER['#1', 'that are yellow']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]","[""SELECT['objects']"", ""FILTER['#1', 'that Are green']"", ""FILTER['#1', 'that Are yellow']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]"
CLEVR_train_8805,What is the number of purple objects that are next to the green object?,"[""SELECT['purple objects']"", ""SELECT['green object']"", ""FILTER['#1', 'next to #2']"", ""AGGREGATE['count', '#3']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are purple']"", ""FILTER['#1', 'that are green']"", ""FILTER['#2', 'next to #3']"", ""AGGREGATE['count', '#4']""]"
CLEVR_train_881,How many large cubes appear in this image?,"[""SELECT['large cubes']"", ""AGGREGATE['count', '#1']""]","[""SELECT['cubes in this image']"", ""FILTER['#1', 'that are large']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_8812,What is the smallestt item in this made of?,"[""SELECT['smallestt item']"", ""PROJECT['What is #REF made of', '#1']""]","[""SELECT['items']"", ""PROJECT['size of #REF', '#1']"", ""SUPERLATIVE['min', '#1', '#2']"", ""PROJECT['What is #REF made of', '#3']""]"
CLEVR_train_8813,What is the color of cube behind the the cylinder in the front?,"[""SELECT['cube']"", ""SELECT['cylinder']"", ""FILTER['#2', 'that is in front']"", ""FILTER['#1', 'behind #3']"", ""PROJECT['color of #REF', '#4']""]","[""SELECT['cubes']"", ""SELECT['cylinders']"", ""FILTER['#2', 'that is in front']"", ""FILTER['#1', 'behind #3']"", ""PROJECT['color of #REF', '#4']""]"
CLEVR_train_8814,What shape is the item behind the large red cube?,"[""SELECT['the large red cube']"", ""SELECT['items']"", ""FILTER['#2', 'that are behind #1']"", ""PROJECT['the shape of #REF', '#3']""]","[""SELECT['the large red cube']"", ""PROJECT['item behind #REF', '#1']"", ""PROJECT['shape of #REF', '#2']""]"
CLEVR_train_882,What color is the object that is partially hidden?,"[""SELECT['objects']"", ""FILTER['#1', 'that is partially hidden']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are partially hidden']"", ""PROJECT['color of #REF', '#2']""]"
CLEVR_train_8821,How many shapes are yellow?,"[""SELECT['shapes']"", ""FILTER['#1', 'that are yellow']"", ""AGGREGATE['count', '#2']""]","[""SELECT['shapes']"", ""FILTER['#1', 'that is yellow']"", ""AGGREGATE['count', '#2']""]"
