id,source_text,output_text,alt_text
ATIS_train_3675,i'd like the cheapest one way fare from boston to atlanta please ,"[""SELECT['flights']"", ""FILTER['#1', 'that are one way']"", ""FILTER['#2', 'from boston']"", ""FILTER['#3', 'to atlanta']"", ""PROJECT['fares of #REF', '#4']"", ""AGGREGATE['min', '#5']""]","[""SELECT['fares']"", ""FILTER['#1', 'that are one way']"", ""FILTER['#2', 'from boston']"", ""FILTER['#3', 'to atlanta']"", ""PROJECT['the cheapest #REF', '#4']""]"
ATIS_train_3676,give me the round trip coach fare from baltimore to dallas ,"[""SELECT['flights']"", ""FILTER['#1', 'in coach']"", ""FILTER['#2', 'that are round trip']"", ""FILTER['#3', 'from baltimore']"", ""FILTER['#4', 'to dallas']"", ""PROJECT['fares of #REF', '#5']""]","[""SELECT['flights']"", ""FILTER['#1', 'in coach']"", ""FILTER['#2', 'from baltimore']"", ""FILTER['#3', 'to dallas']"", ""FILTER['#4', 'that are round trip']"", ""PROJECT['fares of #REF', '#5']""]"
ATIS_train_3677,what's the name of the denver airport ,"[""SELECT['denver airport']"", ""PROJECT['name of #REF', '#1']""]","[""SELECT['the denver airport']"", ""PROJECT['the name of #REF', '#1']""]"
ATIS_train_3678,show me first class flights one way tampa to st. louis ,"[""SELECT['flights']"", ""FILTER['#1', 'in first class']"", ""FILTER['#2', 'that are one way']"", ""FILTER['#3', 'from tampa']"", ""FILTER['#4', 'to st. louis']""]","[""SELECT['flights']"", ""FILTER['#1', 'from tampa']"", ""FILTER['#2', 'to st. louis']"", ""FILTER['#3', 'that are one way']"", ""FILTER['#4', 'on first class']""]"
ATIS_train_3679,please show me flights from philadelphia to baltimore between 10am and 2pm ,"[""SELECT['flights']"", ""FILTER['#1', 'from philadelphia']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'betweenleftside 10am']"", ""FILTER['#4', 'betweenrightside 2pm']""]","[""SELECT['flights']"", ""FILTER['#1', 'from philadelphia']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'betweenleftside 10am']"", ""FILTER['#4', 'betweenrightside twopm']""]"
ATIS_train_368,can you show me flights that are economy class from baltimore to dallas ,"[""SELECT['flights']"", ""FILTER['#1', 'in economy class']"", ""FILTER['#2', 'from baltimore']"", ""FILTER['#3', 'to dallas']""]","[""SELECT['flights']"", ""FILTER['#1', 'from baltimore']"", ""FILTER['#2', 'to dallas']"", ""FILTER['#3', 'that are economy class']""]"
ATIS_train_3680,show me the airlines that fly from toronto to boston ,"[""SELECT['flights']"", ""FILTER['#1', 'from toronto']"", ""FILTER['#2', 'to boston']"", ""PROJECT['airlines of #REF', '#3']""]","[""SELECT['airlines']"", ""FILTER['#1', 'which fly from toronto']"", ""FILTER['#2', 'to boston']""]"
ATIS_train_3681,i am interested in a flight on american airlines from dallas to washington ,"[""SELECT['flights']"", ""FILTER['#1', 'on american airlines']"", ""FILTER['#2', 'from dallas']"", ""FILTER['#3', 'to washington']""]","[""SELECT['flights']"", ""FILTER['#1', 'that are on american airlines']"", ""FILTER['#2', 'from dallas']"", ""FILTER['#3', 'to washington']""."
ATIS_train_3682,are there any early flights from atlanta to washington on thursday mornings ,"[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to washington']"", ""FILTER['#3', 'on thursday mornings']"", ""BOOLEAN['#4', 'are there any #REF']""]","[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to washington']"", ""FILTER['#3', 'on thursday mornings']"", ""BOOLEAN['#4', 'if there are any #REF']""]"
ATIS_train_3683,please list information regarding san francisco airport ,"[""SELECT['san francisco airport']"", ""PROJECT['information regarding #REF', '#1']""]","[""SELECT['san francisco airport']"", ""PROJECT['information concerning #REF', '#1']""]"
ATIS_train_3684,list nonstop flights from burbank to denver arriving by 6pm ,"[""SELECT['flights']"", ""FILTER['#1', 'that are nonstop']"", ""FILTER['#2', 'from burbank']"", ""FILTER['#3', 'to denver']"", ""FILTER['#4', 'arriving by 6pm']""]","[""SELECT['flights']"", ""FILTER['#1', 'that are nonstop']"", ""FILTER['#2', 'from burbank']"", ""FILTER['#3', 'to denver']"", ""FILTER['#4', 'arriving at least 6pm']""]"
ATIS_train_3685,show me all round trips from new york to miami leaving on tuesday ,"[""SELECT['round trips']"", ""FILTER['#1', 'from new york']"", ""FILTER['#2', 'to miami']"", ""FILTER['#3', 'leaving on tuesday']""]","[""SELECT['flights']"", ""FILTER['#1', 'from new york']"", ""FILTER['#2', 'to miami']"", ""FILTER['#3', 'leaving on tuesday']"", ""FILTER['#4', 'that are round trips']""]"
ATIS_train_3686,i need to go from boston to denver and then to san francisco ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'to san francisco']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston to denver']"", ""FILTER['#2', 'to san francisco']""]"
ATIS_train_3687,show me the round trip tickets from baltimore to dallas ,"[""SELECT['flights']"", ""FILTER['#1', 'that are round trip']"", ""FILTER['#2', 'from baltimore']"", ""FILTER['#3', 'to dallas']"", ""PROJECT['tickets of #REF', '#4']""]","[""SELECT['tickets']"", ""FILTER['#1', 'from baltimore']"", ""FILTER['#2', 'to dallas']"", ""FILTER['#3', 'that are round trip']""]"
ATIS_train_3688,show me all flights from san francisco to atlanta ,"[""SELECT['flights']"", ""FILTER['#1', 'from san francisco']"", ""FILTER['#2', 'to atlanta']""]","[""SELECT['flights from san francisco']"", ""FILTER['#1', 'to atlanta']""]"
ATIS_train_3689,show me all flights from pittsburgh to baltimore tomorrow ,"[""SELECT['flights']"", ""FILTER['#1', 'from pittsburgh']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'on tomorrow']""]","[""SELECT['all flights']"", ""FILTER['#1', 'from pittsburgh']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'tomorrow']""]"
ATIS_train_369,what are the flights from denver to baltimore on august tenth ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'on august tenth']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'on august 10th']""]"
ATIS_train_3690,show me the flights that go from atlanta to washington on thursday mornings ,"[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to washington']"", ""FILTER['#3', 'on thursday mornings']""]","[""SELECT['flights']"", ""FILTER['#1', 'from atlanta to washington']"", ""FILTER['#2', 'on thursday mornings']""]"
ATIS_train_3691,i would like a flight from philadelphia to san francisco ,"[""SELECT['flights']"", ""FILTER['#1', 'from philadelphia']"", ""FILTER['#2', 'to san francisco']""]","[""SELECT['flights from philadelphia']"", ""FILTER['#1', 'to san francisco']""]"
ATIS_train_3692,what flights are available from boston to denver on wednesday in early morning ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'on wednesday']"", ""FILTER['#4', 'in early morning']"", ""FILTER['#5', 'that are available']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'on wednesday']"", ""FILTER['#4', 'early in the morning']""]"
ATIS_train_3693,show me all flights from san francisco to pittsburgh ,"[""SELECT['all flights']"", ""FILTER['#1', 'from san francisco']"", ""FILTER['#2', 'to pittsburgh']""]","[""SELECT['flights']"", ""FILTER['#1', 'from san francisco']"", ""FILTER['#2', 'to pittsburgh']""."
ATIS_train_3694,may i have a listing of flights from long beach california to columbus ohio on wednesday ,"[""SELECT['flights']"", ""FILTER['#1', 'from long beach california to columbus ohio']"", ""FILTER['#2', 'on wednesday']""]","[""SELECT['flights']"", ""FILTER['#1', 'on wednesday']"", ""FILTER['#2', 'from long beach california to columbus ohio']""]"
ATIS_train_3695,what does code qw mean ,"[""SELECT['code qw']"", ""PROJECT['what does #REF mean', '#1']""]","[""SELECT['codes']"", ""FILTER['#1', 'that is qw']"", ""PROJECT['what #REF mean', '#2']""]"
ATIS_train_3696,what is the most expensive flight from dallas to baltimore ,"[""SELECT['flights']"", ""FILTER['#1', 'from dallas']"", ""FILTER['#2', 'to baltimore']"", ""PROJECT['most expensive #REF', '#3']""]","[""SELECT['flights']"", ""FILTER['#1', 'from dallas to baltimore']"", ""PROJECT['most expensive #REF', '#2']""]"
ATIS_train_3697,show me the flights from philadelphia to baltimore ,"[""SELECT['flights']"", ""FILTER['#1', 'from philadelphia']"", ""FILTER['#2', 'to baltimore']""]","[""SELECT['flights']"", ""FILTER['#1', 'from philadelphia']"", ""FILTER['#2', 'to baltimore']""."
ATIS_train_3698,flight from dallas to milwaukee ,"[""SELECT['flights']"", ""FILTER['#1', 'from dallas']"", ""FILTER['#2', 'to milwaukee']""]","[""SELECT['flight from dallas']"", ""FILTER['#1', 'to milwaukee']""]"
ATIS_train_37,can you give me information on transportation from the airport in philadelphia to downtown philadelphia ,"[""SELECT['transportation']"", ""FILTER['#1', 'from the airport in philadelphia']"", ""FILTER['#2', 'to downtown philadelphia']""]","[""SELECT['transportations']"", ""FILTER['#1', 'from the airport in philadelphia']"", ""FILTER['#2', 'to downtown philadelphia']""]"
ATIS_train_370,i'd like to book a flight from denver to pittsburgh and i'd like to go on eastern airlines ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to pittsburgh']"", ""FILTER['#3', 'on eastern airlines']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to pittsburgh']"", ""FILTER['#3', 'that are on eastern airlines']""."
ATIS_train_3700,show me all flights between boston and washington ,"[""SELECT['flights']"", ""FILTER['#1', 'betweenleftside boston']"", ""FILTER['#2', 'betweenrightside washington']""]","[""SELECT['all flights']"", ""FILTER['#1', 'between boston']"", ""FILTER['#2', 'and washington']""]"
ATIS_train_3701,i need a flight from kansas city to chicago next wednesday that reaches chicago around 7 in the evening ,"[""SELECT['flights']"", ""FILTER['#1', 'from kansas city']"", ""FILTER['#2', 'to chicago']"", ""FILTER['#3', 'next wednesday']"", ""FILTER['#4', 'that reach chicago around 7 in the evening']""]","[""SELECT['flights']"", ""FILTER['#1', 'from kansas city']"", ""FILTER['#2', 'to chicago']"", ""FILTER['#3', 'next wednesday']"", ""FILTER['#4', 'that reaches chicago around 7 in the evening']""."
ATIS_train_3702,show me flights from baltimore to boston ,"[""SELECT['flights']"", ""FILTER['#1', 'from baltimore to boston']""]","[""SELECT['flights from baltimore']"", ""FILTER['#1', 'to boston']""]"
ATIS_train_3703,what flight from boston to baltimore is the least expensive flight ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'that is least expensive']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston to baltimore']"", ""FILTER['#2', 'that is least expensive']""]"
ATIS_train_3704,i'd like a cheap flight from dallas to baltimore on january first ,"[""SELECT['flights']"", ""FILTER['#1', 'from dallas']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'on january first']"", ""FILTER['#4', 'that is cheap']""]","[""SELECT['flights']"", ""FILTER['#1', 'on january first']"", ""FILTER['#2', 'that are cheap']"", ""FILTER['#3', 'from dallas']"", ""FILTER['#4', 'to baltimore']""]"
ATIS_train_3705,how far is it from orlando airport to orlando ,"[""SELECT['orlando airport']"", ""FILTER['#1', 'to orlando']"", ""PROJECT['how far is #REF', '#2']""]","[""SELECT['orlando airport']"", ""PROJECT['how far to orlando is #REF', '#1']""]"
ATIS_train_3706,show me flights from philadelphia to oakland on friday ,"[""SELECT['flights']"", ""FILTER['#1', 'from philadelphia']"", ""FILTER['#2', 'to oakland']"", ""FILTER['#3', 'on friday']""]","[""SELECT['flights']"", ""FILTER['#1', 'on friday']"", ""FILTER['#2', 'from philadelphia to oakland']""]"
ATIS_train_3707,again i will repeat i want to make a one way flight from boston to atlanta will you tell me how much the fares are i would like the cheapest fare ,"[""SELECT['flights']"", ""FILTER['#1', 'that are one way']"", ""FILTER['#2', 'from boston']"", ""FILTER['#3', 'to atlanta']"", ""PROJECT['fares of #REF', '#4']"", ""AGGREGATE['min', '#5']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to atlanta']"", ""FILTER['#3', 'that are one way']"", ""PROJECT['fares of #REF', '#4']"", ""AGGREGATE['min', '#5']""]"
ATIS_train_3708,what flights are there from houston to dallas ,"[""SELECT['flights']"", ""FILTER['#1', 'from houston']"", ""FILTER['#2', 'to dallas']""]","[""SELECT['flights']"", ""FILTER['#1', 'from houston to dallas']""]"
ATIS_train_3709,list all flights from seattle on continental which depart after 430pm ,"[""SELECT['flights']"", ""FILTER['#1', 'from seattle']"", ""FILTER['#2', 'on continental']"", ""FILTER['#3', 'which depart after 430pm']""]","[""SELECT['flights']"", ""FILTER['#1', 'from seattle']"", ""FILTER['#2', 'that depart after 430pm']"", ""FILTER['#3', 'on continental']""]"
ATIS_train_371,is there a flight leaving at 1505 from pittsburgh to baltimore on july twenty fifth 1991 ,"[""SELECT['flights']"", ""FILTER['#1', 'from pittsburgh']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'on july twenty fifth 1991']"", ""FILTER['#4', 'leaving at 1505']"", ""BOOLEAN['#5', 'is there any #REF']""]","[""SELECT['flights']"", ""FILTER['#1', 'from pittsburgh']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'on july twenty fifth 1991']"", ""FILTER['#4', 'leaving at 1505']"", ""BOOLEAN['#5', 'if there is #REF']""]"
ATIS_train_3710,i would like a flight from philadelphia to dallas ,"[""SELECT['flights']"", ""FILTER['#1', 'from philadelphia']"", ""FILTER['#2', 'to dallas']""]","[""SELECT['flights']"", ""PROJECT['from philadelphia to dallas of #REF', '#1']""]"
ATIS_train_3711,does american airlines fly to san francisco from atlanta ,"[""SELECT['flights']"", ""FILTER['#1', 'on american airlines']"", ""FILTER['#2', 'from atlanta']"", ""FILTER['#3', 'to san francisco']"", ""BOOLEAN['#4', 'are there any #REF']""]","[""SELECT['flights']"", ""FILTER['#1', 'on american airlines']"", ""FILTER['#2', 'from atlanta']"", ""FILTER['#3', 'to san francisco']"", ""BOOLEAN['#4', 'if there are any #REF']""]"
ATIS_train_3712,tell me the flights from baltimore to dallas ,"[""SELECT['flights']"", ""FILTER['#1', 'from baltimore']"", ""FILTER['#2', 'to dallas']""]","[""SELECT['flights']"", ""FILTER['#1', 'from baltimore to dallas']""]"
ATIS_train_3713,give me the flights from baltimore to pittsburgh ,"[""SELECT['flights']"", ""FILTER['#1', 'from baltimore']"", ""FILTER['#2', 'to pittsburgh']""]","[""SELECT['flights from baltimore']"", ""FILTER['#1', 'to pittsburgh']""]"
ATIS_train_3714,show me all flights from boston to denver which arrive in denver wednesday before 6 ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'which arrive wednesday before 6']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston to denver']"", ""FILTER['#2', 'which arrive wednesday before 6']""]"
ATIS_train_3715,give me the flights from chicago to seattle on saturday morning ,"[""SELECT['flights']"", ""FILTER['#1', 'from chicago']"", ""FILTER['#2', 'to seattle']"", ""FILTER['#3', 'on saturday morning']""]","[""SELECT['flights']"", ""FILTER['#1', 'from chicago']"", ""FILTER['#2', 'to seattle']"", ""FILTER['#3', 'on saturday afternoon']""]"
ATIS_train_3716,could you show me all the flights from oakland to salt lake city ,"[""SELECT['flights']"", ""FILTER['#1', 'from oakland']"", ""FILTER['#2', 'to salt lake city']""]","[""SELECT['flights']"", ""FILTER['#1', 'from oakland to salt lake city']""]"
ATIS_train_3717,lowest fare from san francisco to los angeles ,"[""SELECT['flights']"", ""FILTER['#1', 'from san francisco']"", ""FILTER['#2', 'to los angeles']"", ""PROJECT['fares of #REF', '#3']"", ""AGGREGATE['min', '#4']""]","[""SELECT['flights']"", ""FILTER['#1', 'from san francisco']"", ""FILTER['#2', 'to los angeles']"", ""PROJECT['fares of #REF', '#3']""."
ATIS_train_3718,show me flights from denver to atlanta ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to atlanta']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'toatlanta']""]"
ATIS_train_3719,how much is the cheapest flight from denver to pittsburgh ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to pittsburgh']"", ""PROJECT['the cheapest #REF', '#3']"", ""PROJECT['how much is #REF', '#4']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to pittsburgh']"", ""FILTER['#3', 'that is the cheapest']"", ""PROJECT['how much is #REF', '#4']""]"
ATIS_train_372,show me the itinerary of the connecting flight from boston to denver that departs boston at 10am ,"[""SELECT['connecting flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'that departs boston at 10am']"", ""PROJECT['itinerary of #REF', '#4']""]","[""SELECT['flights']"", ""FILTER['#1', 'that are connecting']"", ""FILTER['#2', 'from boston']"", ""FILTER['#3', 'to denver']"", ""FILTER['#4', 'that departs boston at 10am']"", ""PROJECT['route of #REF', '#5']""]"
ATIS_train_3720,give me the flights with the fares on december twenty seventh from indianapolis to orlando ,"[""SELECT['flights']"", ""FILTER['#1', 'on december twenty seventh']"", ""FILTER['#2', 'from indianapolis']"", ""FILTER['#3', 'to orlando']"", ""PROJECT['fares of #REF', '#4']"", ""UNION['#4', '#5']""]","[""SELECT['flights']"", ""FILTER['#1', 'from indianapolis to orlando']"", ""FILTER['#2', 'on december twenty seventh']"", ""PROJECT['fares of #REF', '#3']"", ""UNION['#3', '#4']""]"
ATIS_train_3721,all flights from boston to washington dc on november tenth ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to washington dc']"", ""FILTER['#3', 'on november tenth']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston to washington dc']"", ""FILTER['#2', 'on november tenth']""]"
ATIS_train_3722,yes what flights will be used on july seventh in the morning from atlanta to boston ,"[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to boston']"", ""FILTER['#3', 'on july seventh']"", ""FILTER['#4', 'in the morning']""]","[""SELECT['flights']"", ""FILTER['#1', 'on july seventh']"", ""FILTER['#2', 'from atlanta']"", ""FILTER['#3', 'to boston']"", ""FILTER['#4', 'in the morning']""]"
ATIS_train_3723,what are the rental car rates in dallas ,"[""SELECT['rental cars']"", ""FILTER['#1', 'in dallas']"", ""PROJECT['rates of #REF', '#2']""]","[""SELECT['rental cars']"", ""FILTER['#1', 'in dallas']"", ""PROJECT['the rates of #REF', '#2']""]"
ATIS_train_3725,please show me united nonstop flights between boston and san francisco departing around 5 in the evening ,"[""SELECT['flights']"", ""FILTER['#1', 'that are nonstop']"", ""FILTER['#2', 'on united']"", ""FILTER['#3', 'between boston']"", ""FILTER['#4', 'and san francisco']"", ""FILTER['#5', 'departing around 5 in the evening']""]","[""SELECT['flights']"", ""FILTER['#1', 'on united']"", ""FILTER['#2', 'that are nonstop']"", ""FILTER['#3', 'betweenleftside boston']"", ""FILTER['#4', 'betweenrightside san francisco']"", ""FILTER['#5', 'departing around 5 in the evening']""."
ATIS_train_3726,show me all flights from baltimore to san francisco ,"[""SELECT['all flights']"", ""FILTER['#1', 'from baltimore']"", ""FILTER['#2', 'to san francisco']""]","[""SELECT['flights']"", ""FILTER['#1', 'from baltimore to san francisco']""]"
ATIS_train_3727,show me the evening flights from baltimore to atlanta ,"[""SELECT['flights']"", ""FILTER['#1', 'from baltimore']"", ""FILTER['#2', 'to atlanta']"", ""FILTER['#3', 'in the evening']""]","[""SELECT['flights']"", ""FILTER['#1', 'in the evening']"", ""FILTER['#2', 'from baltimore']"", ""FILTER['#3', 'to atlanta']""]"
ATIS_train_3729,i also need to go to san francisco on wednesday evening from dallas ,"[""SELECT['flights']"", ""FILTER['#1', 'from san francisco']"", ""FILTER['#2', 'to dallas']"", ""FILTER['#3', 'on wednesday evening']""]","[""SELECT['flights']"", ""FILTER['#1', 'to san francisco']"", ""FILTER['#2', 'from dallas']"", ""FILTER['#3', 'on wednesday evening']""]"
ATIS_train_373,what are the flights from cleveland to indianapolis on wednesday may twelfth on either twa delta or continental ,"[""SELECT['flights']"", ""FILTER['#1', 'from cleveland']"", ""FILTER['#2', 'to indianapolis']"", ""FILTER['#3', 'on may twelfth']"", ""FILTER['#4', 'on twa']"", ""FILTER['#4', 'on delta']"", ""FILTER['#4', 'on continental']"", ""UNION['#5', '#6']""]","[""SELECT['flights']"", ""FILTER['#1', 'on may twelfth']"", ""FILTER['#2', 'from cleveland']"", ""FILTER['#3', 'to indianapolis']"", ""FILTER['#4', 'on twa']"", ""FILTER['#4', 'on delta']"", ""FILTER['#4', 'on continental']"", ""UNION['#5', '#6']""]"
ATIS_train_3730,what type of ground transportation is available in washington ,"[""SELECT['ground transportations']"", ""FILTER['#1', 'in washington']"", ""PROJECT['type of #REF', '#2']""]","[""SELECT['ground transportation']"", ""FILTER['#1', 'in washington']"", ""PROJECT['type of #REF', '#2']""]"
ATIS_train_3731,can you help me with ground transportation information i need to get from the airport in philadelphia to downtown philadelphia ,"[""SELECT['ground transportation information']"", ""FILTER['#1', 'from the airport in philadelphia']"", ""FILTER['#2', 'to downtown philadelphia']""]","[""SELECT['ground transportation']"", ""FILTER['#1', 'from the airport in philadelphia']"", ""FILTER['#2', 'to downtown philadelphia']"", ""PROJECT['information on #REF', '#3']""]"
ATIS_train_3732,show me nonstop flights from miami to new york with coach class fares ,"[""SELECT['flights']"", ""FILTER['#1', 'that are nonstop']"", ""FILTER['#2', 'in coach class']"", ""FILTER['#3', 'from miami']"", ""FILTER['#4', 'to new york']""]","[""SELECT['flights']"", ""FILTER['#1', 'that are nonstop']"", ""FILTER['#2', 'from miami']"", ""FILTER['#3', 'to new york']"", ""FILTER['#4', 'with coach class fares']""]"
ATIS_train_3733,wednesday morning flights between baltimore and newark ,"[""SELECT['flights']"", ""FILTER['#1', 'between baltimore']"", ""FILTER['#2', 'and newark']"", ""FILTER['#3', 'on wednesday morning']""]","[""SELECT['flights']"", ""FILTER['#1', 'on wednesday morning']"", ""FILTER['#2', 'between baltimore']"", ""FILTER['#3', 'and newark']""]"
ATIS_train_3734,afternoon flight from denver to san francisco ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to san francisco']"", ""FILTER['#3', 'in the afternoon']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to san francisco']"", ""FILTER['#3', 'in afternoon']""]"
ATIS_train_3735,show nonstop flights from new york to miami on a tuesday which cost less than 466 dollars one way ,"[""SELECT['flights']"", ""FILTER['#1', 'that are nonstop']"", ""FILTER['#2', 'from new york']"", ""FILTER['#3', 'to miami']"", ""FILTER['#4', 'on a tuesday']"", ""PROJECT['cost of #REF', '#5']"", ""COMPARATIVE['#5', '#6', 'is lower than 466 dollars']""]","[""SELECT['flights']"", ""FILTER['#1', 'that are nonstop']"", ""FILTER['#2', 'from new york']"", ""FILTER['#3', 'to miami']"", ""FILTER['#4', 'on a tuesday']"", ""PROJECT['cost of #REF', '#5']"", ""COMPARATIVE['#5', '#6', 'is less than 466 dollars']""]"
ATIS_train_3736,list the earliest flights from st. paul to san jose ,"[""SELECT['flights']"", ""FILTER['#1', 'from st. paul']"", ""FILTER['#2', 'to san jose']"", ""FILTER['#3', 'that are the earliest']""]","[""SELECT['flights']"", ""FILTER['#1', 'from st. paul']"", ""FILTER['#2', 'to san jose']"", ""PROJECT['earliest #REF', '#3']""]"
ATIS_train_3737,what does fare code qw mean ,"[""SELECT['fare code qw']"", ""PROJECT['what does #REF mean', '#1']""]","[""SELECT['fare codes']"", ""FILTER['#1', 'that are qw']"", ""PROJECT['what #REF mean', '#2']""]"
ATIS_train_3738,show me all flights and fares from denver to san francisco ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to san francisco']"", ""PROJECT['fares of #REF', '#3']"", ""UNION['#3', '#4']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver to san francisco']"", ""PROJECT['fares of #REF', '#2']"", ""UNION['#2', '#3']""]"
ATIS_train_3739,how do i get from the airport to downtown in tacoma ,"[""SELECT['the airport']"", ""PROJECT['how to get from #REF', '#1']"", ""FILTER['#2', 'to downtown tacoma']""]","[""SELECT['tacoma']"", ""PROJECT['the airport of #REF', '#1']"", ""PROJECT['how to get to downtown tacoma from #REF', '#2']""."
ATIS_train_3740,show me the flights from denver to las vegas ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to las vegas']""]","[""SELECT['the flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to las vegas']""]"
ATIS_train_3741,what's the cheapest flight from atlanta to baltimore ,"[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to baltimore']"", ""PROJECT['the cheapest #REF', '#3']""]","[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to baltimore']"", ""PROJECT['cheapest of #REF', '#3']""]"
ATIS_train_3742,hi could i get a one way ticket from milwaukee to orlando ,"[""SELECT['tickets']"", ""FILTER['#1', 'that are one way']"", ""FILTER['#2', 'from milwaukee']"", ""FILTER['#3', 'to orlando']""]","[""SELECT['flights']"", ""FILTER['#1', 'from milwaukee']"", ""FILTER['#2', 'to orlando']"", ""PROJECT['tickets of #REF', '#3']"", ""FILTER['#4', 'that are one way']""]"
ATIS_train_3743,okay could you tell me what flight leaves dallas to san francisco by united airline ,"[""SELECT['flights']"", ""FILTER['#1', 'on united airlines']"", ""FILTER['#2', 'from dallas']"", ""FILTER['#3', 'to san francisco']""]","[""SELECT['flights']"", ""FILTER['#1', 'on united airlines']"", ""FILTER['#2', 'that leaves dallas']"", ""FILTER['#3', 'to san francisco']""]"
ATIS_train_3744,all am flights departing pittsburgh arriving denver ,"[""SELECT['flights']"", ""FILTER['#1', 'from pittsburgh']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'in the am']""]","[""SELECT['flights']"", ""FILTER['#1', 'in the am']"", ""FILTER['#2', 'departing pittsburgh']"", ""FILTER['#3', 'arriving in denver']""."
ATIS_train_3745,show me all connecting flights on united airlines between boston and san francisco ,"[""SELECT['flights']"", ""FILTER['#1', 'on united airlines']"", ""FILTER['#2', 'betweenleftside boston']"", ""FILTER['#3', 'betweenrightside san francisco']"", ""FILTER['#4', 'that are connecting']""]","[""SELECT['flights']"", ""FILTER['#1', 'on united airlines']"", ""FILTER['#2', 'between boston']"", ""FILTER['#3', 'and san francisco']"", ""FILTER['#4', 'that are connecting flights']""]"
ATIS_train_3746,list the cheapest flight from charlotte to memphis ,"[""SELECT['flights']"", ""FILTER['#1', 'from charlotte']"", ""FILTER['#2', 'to memphis']"", ""PROJECT['the cheapest #REF', '#3']""]","[""SELECT['flights']"", ""FILTER['#1', 'from charlotte']"", ""FILTER['#2', 'to memphis']"", ""PROJECT['cheapest of #REF', '#3']""]"
ATIS_train_3748,i would like information on flights leaving atlanta and arriving in dallas ,"[""SELECT['flights']"", ""FILTER['#1', 'leaving atlanta']"", ""FILTER['#2', 'arriving in dallas']""]","[""SELECT['flights']"", ""FILTER['#1', 'leaving atlanta']"", ""FILTER['#2', 'and arriving in dallas']""]"
