id,source_text,output_text,alt_text
ATIS_train_3632,please list all northwest flights into denver ,"SELECT flights, FILTER #1 on northwest, FILTER #2 into denver","SELECT flights, FILTER #1 from denver, FILTER #2 on northwest"
ATIS_train_3633,show departures and arrivals in atlanta for american airlines ,"SELECT departures, FILTER #1 for american airlines, FILTER #2 in atlanta, PROJECT arrivals of #REF #3, UNION #2 #4","SELECT departures, FILTER #1 for american airlines, FILTER #2 in atlanta, PROJECT arrivals of #REF #3, UNION #3 #4"
ATIS_train_3634,what's the earliest flight from san francisco to boston ,"SELECT flights, FILTER #1 from san francisco, FILTER #2 to boston, PROJECT the earliest of #REF #3","SELECT flights, FILTER #1 from san francisco, FILTER #2 to boston, PROJECT earliest of #REF #3"
ATIS_train_3636,show me all the prices of flights from baltimore to dallas ,"SELECT flights, FILTER #1 from baltimore, FILTER #2 to dallas, PROJECT prices of #REF #3","SELECT flights, FILTER #1 from baltimore, FILTER #2 to dallas, PROJECT all prices of #REF #3"
ATIS_train_3637,list the flights arriving in baltimore from denver on august third ,"SELECT flights, FILTER #1 arriving in baltimore, FILTER #2 from denver, FILTER #3 on august third","SELECT flights, FILTER #1 from denver, FILTER #2 to baltimore, FILTER #3 arriving on august third"
ATIS_train_3638,i would like an american flight from toronto to san diego with a stopover in denver please ,"SELECT flights, FILTER #1 on american, FILTER #2 from toronto, FILTER #3 to san diego, FILTER #4 with a stopover in denver","SELECT flights, FILTER #1 that are american, FILTER #2 from toronto, FILTER #3 to san diego, FILTER #4 with a stopover in denver"
ATIS_train_3639,i need a flight from los angeles to charlotte today ,"SELECT flights, FILTER #1 from los angeles, FILTER #2 to charlotte, FILTER #3 today","SELECT flights, FILTER #1 from los angeles, FILTER #2 today, FILTER #3 to charlotte"
ATIS_train_364,does the philadelphia airport have a name ,"SELECT the philadelphia airport, PROJECT name of #REF #1","SELECT airports, FILTER #1 in philadelphia, PROJECT names of #REF #2"
ATIS_train_3640,list all nonstop flights from los angeles to pittsburgh before 5pm on tuesday ,"SELECT flights, FILTER #1 from los angeles, FILTER #2 to pittsburgh, FILTER #3 before 5pm, FILTER #4 on tuesday, FILTER #5 that are nonstop","SELECT flights, FILTER #1 that are nonstop, FILTER #2 from los angeles, FILTER #3 to pittsburgh, FILTER #4 before 5pm, FILTER #5 on tuesday"
ATIS_train_3641,give me a flight from baltimore to newark that arrives as early as possible ,"SELECT flights, FILTER #1 from baltimore, FILTER #2 to newark, FILTER #3 that arrives as early as possible","SELECT flights, FILTER #1 from baltimore, FILTER #2 to newark, FILTER #3 that arrive as early as possible"
ATIS_train_3642,find travel arrangements for a round trip flight from dallas to pittsburgh ,"SELECT flights, FILTER #1 that are round trip, FILTER #2 from dallas, FILTER #3 to pittsburgh, PROJECT travel arrangements of #REF #4","SELECT flights, FILTER #1 that are round trip, FILTER #2 from dallas, FILTER #3 to pittsburgh, PROJECT travel arrangements for #REF #4"
ATIS_train_3643,round trip flights from salt lake city to cincinnati nonstop flights if possible ,"SELECT flights, FILTER #1 that are round trip, FILTER #2 from salt lake city, FILTER #3 to cincinnati, FILTER #4 that are nonstop","SELECT flights, FILTER #1 that are nonstop, FILTER #2 from salt lake city, FILTER #3 to cincinnati, FILTER #4 that are round trip"
ATIS_train_3644,i want to go from denver to atlanta round trip and make a stop at pittsburgh may i have the cheapest fare ,"SELECT flights, FILTER #1 from denver, FILTER #2 to atlanta, FILTER #3 that are round trip, FILTER #4 with a stop in pittsburgh, PROJECT fares of #REF #5, COMPARATIVE #5 #6 is the cheapest","SELECT flights, FILTER #1 that are round trip, FILTER #2 from denver, FILTER #3 to atlanta, FILTER #4 with a stop in pittsburgh, PROJECT fares of #REF #5, COMPARATIVE #5 #6 is the cheapest"
ATIS_train_3645,what is the cheapest one way ticket from denver to pittsburgh ,"SELECT one way tickets, FILTER #1 from denver, FILTER #2 to pittsburgh, PROJECT price of #REF #3, COMPARATIVE #3 #4 is the lowest","SELECT one way tickets, FILTER #1 from denver, FILTER #2 to pittsburgh, PROJECT the cheapest #REF #3"
ATIS_train_3646,show me the flights from oakland to denver ,"SELECT flights, FILTER #1 from oakland, FILTER #2 to denver","SELECT flight, FILTER #1 from oakland, FILTER #2 to denver"
ATIS_train_3647,how many flights go from dallas to baltimore on july nineteenth ,"SELECT flights, FILTER #1 from dallas, FILTER #2 to baltimore, FILTER #3 on july nineteenth, AGGREGATE count #4","SELECT flights, FILTER #1 from dallas, FILTER #2 to baltimore, FILTER #3 on july nineteenth"
ATIS_train_3648,show me flights from boston to san francisco ,"SELECT flights, FILTER #1 from boston, FILTER #2 to san francisco",SELECT flights
ATIS_train_3649,what are the afternoon flights for denver to san francisco ,"SELECT flights, FILTER #1 from denver, FILTER #2 to san francisco, FILTER #3 in the afternoon","SELECT flights, FILTER #1 in the afternoon, FILTER #2 from denver, FILTER #3 to san francisco"
ATIS_train_365,what is the earliest flight from memphis to las vegas ,"SELECT flights, FILTER #1 from memphis, FILTER #2 to las vegas, PROJECT the earliest of #REF #3","SELECT flights, FILTER #1 from memphis, FILTER #2 to las vegas, PROJECT earliest of #REF #3"
ATIS_train_3650,what ground transportation is there from the airport in atlanta to downtown ,"SELECT ground transportation, FILTER #1 from airport in atlanta, FILTER #2 to downtown","SELECT ground transportations, FILTER #1 from airport in atlanta, FILTER #2 to downtown"
ATIS_train_3651,show me the cheapest one way fares from san diego to miami ,"SELECT flights, FILTER #1 from san diego, FILTER #2 to miami, FILTER #3 that are one way, PROJECT fares of #REF #4, COMPARATIVE #4 #5 is the cheapest","SELECT flights, FILTER #1 from san diego, FILTER #2 to miami, FILTER #3 that are one way, PROJECT fares of #REF #4, FILTER #5 that are the cheapest"
ATIS_train_3652,hello i'm trying to find a flight that goes from pittsburgh to denver after 2pm ,"SELECT flights, FILTER #1 from pittsburgh, FILTER #2 to denver, FILTER #3 after 2pm","SELECT flights, FILTER #1 after 2pm, FILTER #2 from pittsburgh, FILTER #3 to denver"
ATIS_train_3653,what is ua ,"SELECT ua, PROJECT what is #REF #1","SELECT ua, PROJECT What is #REF #1"
ATIS_train_3654,do you have a delta flight to san francisco from denver on august thirtieth in the early morning ,"SELECT flights, FILTER #1 on delta, FILTER #2 from denver, FILTER #3 to san francisco, FILTER #4 on august thirtieth, FILTER #5 in the early morning","SELECT flights, FILTER #1 on delta, FILTER #2 from denver, FILTER #3 to san francisco, FILTER #4 on august thirtieth, FILTER #5 early morning"
ATIS_train_3655,i'd like the cheapest one way fare from boston to san francisco ,"SELECT flights, FILTER #1 from boston, FILTER #2 to san francisco, FILTER #3 that are one way, PROJECT fares of #REF #4, AGGREGATE min #5","SELECT flights, FILTER #1 from boston, FILTER #2 to san francisco, PROJECT one way fares of #REF #3, AGGREGATE min #4"
ATIS_train_3656,show me flights from washington dc to san francisco with a stopover in denver ,"SELECT flights, FILTER #1 from washington dc, FILTER #2 to san francisco, FILTER #3 with a stopover in denver","SELECT flights, FILTER #1 from washington dc, FILTER #2 to san francisco, FILTER #3 that stopover in denver"
ATIS_train_3657,get me a first class flight on american to san francisco on tuesday next week ,"SELECT flights, FILTER #1 in first class, FILTER #2 on american, FILTER #3 to san francisco, FILTER #4 on tuesday next week","SELECT flights, FILTER #1 on american, FILTER #2 to san francisco, FILTER #3 on tuesday next week, FILTER #4 in first class"
ATIS_train_3658,minneapolis to phoenix on monday ,"SELECT flights, FILTER #1 from minneapolis, FILTER #2 to phoenix, FILTER #3 on monday","SELECT flight, FILTER #1 from minneapolis, FILTER #2 to phoenix, FILTER #3 on monday"
ATIS_train_3659,what flights go from chicago to seattle on continental airlines on saturday ,"SELECT flights, FILTER #1 on continental airlines, FILTER #2 from chicago, FILTER #3 to seattle, FILTER #4 on saturday","SELECT flights, FILTER #1 on continental airlines, FILTER #2 from chicago to seattle, FILTER #3 on saturday"
ATIS_train_366,flights from cincinnati to salt lake city ,"SELECT flights, FILTER #1 from cincinnati, FILTER #2 to salt lake city","SELECT flight, FILTER #1 from cincinnati, FILTER #2 to salt lake city"
ATIS_train_3660,show me the cheapest flight on june fourteenth arriving in baltimore starting from dallas ,"SELECT flights, FILTER #1 from dallas, FILTER #2 to baltimore, FILTER #3 on june fourteenth, PROJECT the cheapest #REF #4","SELECT flights, FILTER #1 from dallas, FILTER #2 to baltimore, FILTER #3 on june fourteenth, PROJECT the cheapest of #REF #4."
ATIS_train_3661,i'd like to make a round trip from la to newark by way of charlotte ,"SELECT round trip, FILTER #1 from la, FILTER #2 to newark, FILTER #3 by way of charlotte","SELECT round trip, FILTER #1 from la, FILTER #2 to newark, FILTER #3 by the way of charlotte"
ATIS_train_3662,show me ground transportation in washington dc ,"SELECT ground transportation, FILTER #1 in washington dc","SELECT transportation, FILTER #1 in washington dc, FILTER #2 that is ground"
ATIS_train_3663,please show me the flights from boston to san francisco ,"SELECT flights, FILTER #1 from boston, FILTER #2 to san francisco","SELECT flight, FILTER #1 from boston, FILTER #2 to san francisco"
ATIS_train_3664,i would like a flight between boston and atlanta on any day at one in the afternoon ,"SELECT flights, FILTER #1 between boston, FILTER #2 and atlanta, FILTER #3 on any day, FILTER #4 at one in the afternoon","SELECT flights, FILTER #1 between boston, FILTER #2 and atlanta, FILTER #3 on any day, FILTER #4 in the afternoon"
ATIS_train_3665,what is the least expensive flight from pittsburgh to atlanta leaving on october fifth ,"SELECT flights, FILTER #1 from pittsburgh, FILTER #2 to atlanta, FILTER #3 leaving on october fifth, PROJECT least expensive of #REF #4","SELECT flights, FILTER #1 from pittsburgh, FILTER #2 to atlanta, FILTER #3 leaving on october fifth, PROJECT least expensive #REF #4"
ATIS_train_3666,how much does it cost to rent a car in tacoma ,"SELECT rent a car, FILTER #1 in tacoma, PROJECT cost of #REF #2","SELECT rent a car, FILTER #1 in tacoma, PROJECT what is #REF #2"
ATIS_train_3667,and what are the flights from nashville to tacoma on the eighteenth again ,"SELECT flights, FILTER #1 from nashville, FILTER #2 to tacoma, FILTER #3 on the eighteenth","SELECT flights, FILTER #1 on the eighteenth, FILTER #2 from nashville, FILTER #3 to tacoma"
ATIS_train_3668,what flights are there on wednesday evening from denver to sfo ,"SELECT flights, FILTER #1 from denver, FILTER #2 to sfo, FILTER #3 on wednesday evening","SELECT flights, FILTER #1 from denver, FILTER #2 to sfo, FILTER #3 on wednesday night"
ATIS_train_3669,tell me the last flight from atlanta to philadelphia ,"SELECT flights, FILTER #1 from atlanta, FILTER #2 to philadelphia, AGGREGATE max #3","SELECT flights, FILTER #1 from atlanta, FILTER #2 to philadelphia, PROJECT last of #REF #3"
ATIS_train_367,show me ground transportation in baltimore ,"SELECT ground transportation, FILTER #1 in baltimore","SELECT transportation, FILTER #1 in baltimore, FILTER #2 that is ground"
ATIS_train_3670,all flights from charlotte to anywhere on us air around 1pm ,"SELECT flights, FILTER #1 on us air, FILTER #2 from charlotte, FILTER #3 to anywhere, FILTER #4 around 1pm","SELECT flights, FILTER #1 from charlotte, FILTER #2 to anywhere, FILTER #3 on us air, FILTER #4 around 1pm"
ATIS_train_3671,does eastern have an early afternoon flight from boston to san francisco ,"SELECT flights, FILTER #1 from boston, FILTER #2 to san francisco, FILTER #3 in the early afternoon, FILTER #4 on eastern, AGGREGATE count #5, BOOLEAN #6 is at least one","SELECT flights, FILTER #1 from boston, FILTER #2 to san francisco, FILTER #3 in the early afternoon, FILTER #4 on eastern, BOOLEAN #5 are there any #REF"
ATIS_train_3672,what flights are there from newark to seattle on saturday ,"SELECT flights, FILTER #1 from newark, FILTER #2 to seattle, FILTER #3 on saturday","SELECT flights, FILTER #1 from newark to seattle, FILTER #2 on saturday"
ATIS_train_3673,i need a flight from phoenix to detroit leaving monday evening ,"SELECT flights, FILTER #1 from phoenix, FILTER #2 to detroit, FILTER #3 leaving monday evening","SELECT flights, FILTER #1 from phoenix, FILTER #2 to detroit, FILTER #3 leaving on monday evening"
ATIS_train_3674,what is the round trip thrift fare on us air from boston to san francisco ,"SELECT flights, FILTER #1 on us air, FILTER #2 from boston, FILTER #3 to san francisco, FILTER #4 that are round trip, PROJECT thrift fare of #REF #5","SELECT flights, FILTER #1 on us air, FILTER #2 from boston, FILTER #3 to san francisco, FILTER #4 that are round trip, PROJECT thrift fares of #REF #5"
ATIS_train_3675,i'd like the cheapest one way fare from boston to atlanta please ,"SELECT flights, FILTER #1 from boston, FILTER #2 to atlanta, FILTER #3 that are one way, PROJECT fares of #REF #4, AGGREGATE min #5","SELECT one way fares, FILTER #1 from boston, FILTER #2 to atlanta, PROJECT the cheapest #REF #3"
ATIS_train_3676,give me the round trip coach fare from baltimore to dallas ,"SELECT flights, FILTER #1 from baltimore, FILTER #2 to dallas, FILTER #3 that are round trip, FILTER #4 in coach, PROJECT fares of #REF #5","SELECT flights, FILTER #1 in coach, FILTER #2 that are round trip, FILTER #3 from baltimore, FILTER #4 to dallas, PROJECT fares of #REF #5"
ATIS_train_3677,what's the name of the denver airport ,"SELECT denver airport, PROJECT name of #REF #1","SELECT airports, FILTER #1 in denver"
ATIS_train_3678,show me first class flights one way tampa to st. louis ,"SELECT flights, FILTER #1 in first class, FILTER #2 that are one way, FILTER #3 from tampa, FILTER #4 to st. louis","SELECT flights, FILTER #1 in first class, FILTER #2 to st. louis, FILTER #3 that are one way"
ATIS_train_3679,please show me flights from philadelphia to baltimore between 10am and 2pm ,"SELECT flights, FILTER #1 from philadelphia, FILTER #2 to baltimore, FILTER #3 betweenleftside 10am, FILTER #4 betweenrightside 2pm","SELECT flights, FILTER #1 from philadelphia, FILTER #2 to baltimore, FILTER #3 betweenleftside 10, FILTER #4 betweenrightside 2pm"
ATIS_train_368,can you show me flights that are economy class from baltimore to dallas ,"SELECT flights, FILTER #1 in economy class, FILTER #2 from baltimore, FILTER #3 to dallas","SELECT flights, FILTER #1 that are economy class, FILTER #2 from baltimore, FILTER #3 to dallas"
ATIS_train_3680,show me the airlines that fly from toronto to boston ,"SELECT airlines, FILTER #1 that fly from toronto, FILTER #2 to boston","SELECT airlines, FILTER #1 that fly from toronto, FILTER #2 to boston."
ATIS_train_3681,i am interested in a flight on american airlines from dallas to washington ,"SELECT flights, FILTER #1 on american airlines, FILTER #2 from dallas, FILTER #3 to washington","SELECT flights, FILTER #1 from dallas, FILTER #2 to washington, FILTER #3 on american airlines"
ATIS_train_3682,are there any early flights from atlanta to washington on thursday mornings ,"SELECT flights, FILTER #1 from atlanta, FILTER #2 to washington, FILTER #3 on thursday mornings, FILTER #4 that are early","SELECT flights, FILTER #1 that are early, FILTER #2 from atlanta, FILTER #3 to washington, FILTER #4 on thursday mornings"
ATIS_train_3683,please list information regarding san francisco airport ,"SELECT san francisco airport, PROJECT information regarding #REF #1",SELECT information regarding san francisco airport
ATIS_train_3684,list nonstop flights from burbank to denver arriving by 6pm ,"SELECT flights, FILTER #1 that are nonstop, FILTER #2 from burbank, FILTER #3 to denver, FILTER #4 arriving by 6pm","SELECT flights, FILTER #1 from burbank, FILTER #2 to denver, FILTER #3 arriving by 6pm, FILTER #4 that are nonstop"
ATIS_train_3685,show me all round trips from new york to miami leaving on tuesday ,"SELECT round trips, FILTER #1 from new york, FILTER #2 to miami, FILTER #3 leaving on tuesday","SELECT round trips, FILTER #1 from new york, FILTER #2 to miami, FILTER #3 leaving tuesday"
ATIS_train_3686,i need to go from boston to denver and then to san francisco ,"SELECT from boston, FILTER #1 to denver, FILTER #2 to san francisco","SELECT from boston, FILTER #1 to denver, FILTER #2 and then to san francisco."
ATIS_train_3687,show me the round trip tickets from baltimore to dallas ,"SELECT tickets, FILTER #1 that are round trip, FILTER #2 from baltimore, FILTER #3 to dallas","SELECT flights, FILTER #1 from baltimore, FILTER #2 to dallas, FILTER #3 that are round trip tickets"
ATIS_train_3688,show me all flights from san francisco to atlanta ,"SELECT flights, FILTER #1 from san francisco, FILTER #2 to atlanta","SELECT all flights, FILTER #1 from san francisco, FILTER #2 to atlanta"
ATIS_train_3689,show me all flights from pittsburgh to baltimore tomorrow ,"SELECT flights, FILTER #1 from pittsburgh, FILTER #2 to baltimore, FILTER #3 tomorrow","SELECT flights, FILTER #1 from pittsburgh, FILTER #2 tomorrows baltimore"
ATIS_train_369,what are the flights from denver to baltimore on august tenth ,"SELECT flights, FILTER #1 from denver, FILTER #2 to baltimore, FILTER #3 on august tenth","SELECT flights, FILTER #1 on august tenth, FILTER #2 from denver, FILTER #3 to baltimore"
ATIS_train_3690,show me the flights that go from atlanta to washington on thursday mornings ,"SELECT flights, FILTER #1 from atlanta, FILTER #2 to washington, FILTER #3 on thursday mornings","SELECT flights, FILTER #1 from atlanta, FILTER #2 to washington, FILTER #3 that go on thursday morning"
ATIS_train_3691,i would like a flight from philadelphia to san francisco ,"SELECT flights, FILTER #1 from philadelphia, FILTER #2 to san francisco","SELECT flights, FILTER #1 from philadelphia to san francisco."
ATIS_train_3692,what flights are available from boston to denver on wednesday in early morning ,"SELECT flights, FILTER #1 from boston, FILTER #2 to denver, FILTER #3 on wednesday, FILTER #4 in early morning","SELECT flights, FILTER #1 from boston, FILTER #2 to denver, FILTER #3 on wednesday, FILTER #4 that are early morning"
ATIS_train_3693,show me all flights from san francisco to pittsburgh ,"SELECT flights, FILTER #1 from san francisco, FILTER #2 to pittsburgh","SELECT flight, FILTER #1 from san francisco, FILTER #2 to pittsburgh"
ATIS_train_3694,may i have a listing of flights from long beach california to columbus ohio on wednesday ,"SELECT flights, FILTER #1 from long beach california, FILTER #2 to columbus ohio, FILTER #3 on wednesday","SELECT flight, FILTER #1 from long beach california, FILTER #2 to columbus ohio, FILTER #3 on wednesday"
ATIS_train_3695,what does code qw mean ,"SELECT code qw, PROJECT what does #REF mean #1","SELECT code, FILTER #1 that is qw, PROJECT what #REF mean #2"
ATIS_train_3696,what is the most expensive flight from dallas to baltimore ,"SELECT flights, FILTER #1 from dallas, FILTER #2 to baltimore, PROJECT most expensive of #REF #3","SELECT flights, FILTER #1 from dallas, FILTER #2 to baltimore, PROJECT most expensive of #REF #3."
ATIS_train_3697,show me the flights from philadelphia to baltimore ,"SELECT flights, FILTER #1 from philadelphia, FILTER #2 to baltimore","SELECT flights, FILTER #1 from philadelphia to baltimore"
ATIS_train_3698,flight from dallas to milwaukee ,"SELECT flights, FILTER #1 from dallas to milwaukee","SELECT flights, FILTER #1 from dallas to milwaukee."
ATIS_train_37,can you give me information on transportation from the airport in philadelphia to downtown philadelphia ,"SELECT transportation, FILTER #1 from the airport in philadelphia, FILTER #2 to downtown philadelphia","SELECT transportation, FILTER #1 from airport in philadelphia, FILTER #2 to downtown philadelphia"
ATIS_train_370,i'd like to book a flight from denver to pittsburgh and i'd like to go on eastern airlines ,"SELECT flights, FILTER #1 from denver, FILTER #2 to pittsburgh, FILTER #3 on eastern airlines","SELECT flights, FILTER #1 on eastern airlines, FILTER #2 from denver, FILTER #3 to pittsburgh."
ATIS_train_3700,show me all flights between boston and washington ,"SELECT flights, FILTER #1 betweenleftside boston, FILTER #2 betweenrightside washington","SELECT all flights, FILTER #1 betweenleftside boston, FILTER #2 betweenrightside washington"
ATIS_train_3701,i need a flight from kansas city to chicago next wednesday that reaches chicago around 7 in the evening ,"SELECT flights, FILTER #1 from kansas city, FILTER #2 to chicago, FILTER #3 next wednesday, FILTER #4 that reaches chicago around 7 in the evening","SELECT flights, FILTER #1 next wednesday, FILTER #2 from kansas city, FILTER #3 to chicago, FILTER #4 that reaches chicago around 7 in the evening"
ATIS_train_3702,show me flights from baltimore to boston ,"SELECT flights, FILTER #1 from baltimore, FILTER #2 to boston","SELECT the flights, FILTER #1 from baltimore, FILTER #2 to boston"
ATIS_train_3703,what flight from boston to baltimore is the least expensive flight ,"SELECT flights, FILTER #1 from boston, FILTER #2 to baltimore, PROJECT the least expensive of #REF #3","SELECT flights, FILTER #1 from boston, FILTER #2 to baltimore, PROJECT price of #REF #3, SUPERLATIVE min #3 #4"
ATIS_train_3704,i'd like a cheap flight from dallas to baltimore on january first ,"SELECT flights, FILTER #1 from dallas, FILTER #2 to baltimore, FILTER #3 on january first, FILTER #4 that is cheap","SELECT flights, FILTER #1 from dallas, FILTER #2 to baltimore, FILTER #3 on january first, PROJECT cheap #REF #4"
ATIS_train_3705,how far is it from orlando airport to orlando ,"SELECT the orlando airport, PROJECT how far to orlando from #REF #1","SELECT orlando airport, PROJECT how far to orlando from #REF #1"
ATIS_train_3706,show me flights from philadelphia to oakland on friday ,"SELECT flights, FILTER #1 from philadelphia, FILTER #2 to oakland, FILTER #3 on friday","SELECT flights, FILTER #1 on friday, FILTER #2 from philadelphia, FILTER #3 to oakland"
ATIS_train_3707,again i will repeat i want to make a one way flight from boston to atlanta will you tell me how much the fares are i would like the cheapest fare ,"SELECT flights, FILTER #1 from boston, FILTER #2 to atlanta, FILTER #3 that are one way, PROJECT fares of #REF #4, AGGREGATE min #5","SELECT one way flights, FILTER #1 from boston, FILTER #2 to atlanta, PROJECT fares of #REF #3, AGGREGATE min #4"
ATIS_train_3708,what flights are there from houston to dallas ,"SELECT flights, FILTER #1 from houston, FILTER #2 to dallas","SELECT the flights, FILTER #1 from houston, FILTER #2 to dallas"
ATIS_train_3709,list all flights from seattle on continental which depart after 430pm ,"SELECT flights, FILTER #1 from seattle, FILTER #2 on continental, FILTER #3 that depart after 430pm","SELECT flights, FILTER #1 from seattle, FILTER #2 on continental, FILTER #3 which depart after 430pm"
ATIS_train_371,is there a flight leaving at 1505 from pittsburgh to baltimore on july twenty fifth 1991 ,"SELECT flights, FILTER #1 leaving at 1505, FILTER #2 from pittsburgh, FILTER #3 to baltimore, FILTER #4 on july twenty fifth 1991","SELECT flights, FILTER #1 from pittsburgh, FILTER #2 to baltimore, FILTER #3 leaving at 1505, FILTER #4 on july twenty fifth 1991"
ATIS_train_3710,i would like a flight from philadelphia to dallas ,"SELECT flights, FILTER #1 from philadelphia, FILTER #2 to dallas","SELECT flights, FILTER #1 from philadelphia, FILTER #2 to dallas."
ATIS_train_3711,does american airlines fly to san francisco from atlanta ,"SELECT flights, FILTER #1 on american airlines, FILTER #2 from atlanta, FILTER #3 to san francisco, AGGREGATE count #4, BOOLEAN #5 is at least one","SELECT flights, FILTER #1 on american airlines, FILTER #2 from atlanta, FILTER #3 to san francisco, AGGREGATE count #4, BOOLEAN #5 is higher than zero"
ATIS_train_3712,tell me the flights from baltimore to dallas ,"SELECT flights, FILTER #1 from baltimore, FILTER #2 to dallas","SELECT flights, FILTER #1 from baltimore, FILTER #2 to dallas."
ATIS_train_3713,give me the flights from baltimore to pittsburgh ,"SELECT flights, FILTER #1 from baltimore, FILTER #2 to pittsburgh","SELECT flight, FILTER #1 from baltimore, FILTER #2 to pittsburgh"
ATIS_train_3714,show me all flights from boston to denver which arrive in denver wednesday before 6 ,"SELECT flights, FILTER #1 from boston, FILTER #2 to denver, FILTER #3 that arrive wednesday, FILTER #4 before 6","SELECT flights, FILTER #1 from boston, FILTER #2 to denver, FILTER #3 which arrive in denver wednesday, FILTER #4 before 6"
ATIS_train_3715,give me the flights from chicago to seattle on saturday morning ,"SELECT flights, FILTER #1 from chicago, FILTER #2 to seattle, FILTER #3 on saturday morning","SELECT flights, FILTER #1 on saturday morning, FILTER #2 from chicago, FILTER #3 to seattle"
ATIS_train_3716,could you show me all the flights from oakland to salt lake city ,"SELECT flights, FILTER #1 from oakland, FILTER #2 to salt lake city","SELECT the flights, FILTER #1 from oakland, FILTER #2 to salt lake city"
ATIS_train_3717,lowest fare from san francisco to los angeles ,"SELECT flights, FILTER #1 from san francisco, FILTER #2 to los angeles, PROJECT fares of #REF #3, AGGREGATE min #4","SELECT flights, FILTER #1 from san francisco, FILTER #2 to los angeles, PROJECT fare of #REF #3, COMPARATIVE #3 #4 is lowest"
ATIS_train_3718,show me flights from denver to atlanta ,"SELECT flights, FILTER #1 from denver, FILTER #2 to atlanta","SELECT flights, FILTER #1 from denver to atlanta"
ATIS_train_3719,how much is the cheapest flight from denver to pittsburgh ,"SELECT flights, FILTER #1 from denver, FILTER #2 to pittsburgh, PROJECT the cheapest #REF #3, PROJECT how much is #REF #4","SELECT flights, FILTER #1 from denver, FILTER #2 to pittsburgh, PROJECT cheapness of #REF #3, COMPARATIVE #3 #4 is the lowest"
ATIS_train_372,show me the itinerary of the connecting flight from boston to denver that departs boston at 10am ,"SELECT connecting flights, FILTER #1 from boston, FILTER #2 to denver, FILTER #3 that departs boston at 10am, PROJECT itinerary of #REF #4","SELECT flights, FILTER #1 that are connecting, FILTER #2 from boston, FILTER #3 to denver, FILTER #4 that departs boston at 10am, PROJECT itinerary of #REF #5"
ATIS_train_3720,give me the flights with the fares on december twenty seventh from indianapolis to orlando ,"SELECT flights, FILTER #1 from indianapolis, FILTER #2 to orlando, FILTER #3 on december twenty seventh, PROJECT fares of #REF #4, UNION #4 #5","SELECT flights, FILTER #1 on december twenty seventh, FILTER #2 from indianapolis, FILTER #3 to orlando, PROJECT fares of #REF #4"
ATIS_train_3721,all flights from boston to washington dc on november tenth ,"SELECT flights, FILTER #1 from boston, FILTER #2 to washington dc, FILTER #3 on november tenth","SELECT flights, FILTER #1 on november tenth, FILTER #2 from boston, FILTER #3 to washington dc"
ATIS_train_3722,yes what flights will be used on july seventh in the morning from atlanta to boston ,"SELECT flights, FILTER #1 from atlanta, FILTER #2 to boston, FILTER #3 on july seventh, FILTER #4 in the morning","SELECT flights, FILTER #1 on july seventh, FILTER #2 in the morning, FILTER #3 from atlanta, FILTER #4 to boston"
ATIS_train_3723,what are the rental car rates in dallas ,"SELECT rental cars, FILTER #1 in dallas, PROJECT rates of #REF #2","SELECT rental car, FILTER #1 in dallas, PROJECT rates of #REF #2"
ATIS_train_3725,please show me united nonstop flights between boston and san francisco departing around 5 in the evening ,"SELECT flights, FILTER #1 between boston, FILTER #2 and san francisco, FILTER #3 that are nonstop, FILTER #4 on united, FILTER #5 departing around 5 in the evening","SELECT flights, FILTER #1 between boston, FILTER #2 and san francisco, FILTER #3 departing around 5 in the evening, FILTER #4 on united nonstop"
ATIS_train_3726,show me all flights from baltimore to san francisco ,"SELECT flights, FILTER #1 from baltimore, FILTER #2 to san francisco","SELECT flight, FILTER #1 from baltimore, FILTER #2 to san francisco"
ATIS_train_3727,show me the evening flights from baltimore to atlanta ,"SELECT flights, FILTER #1 from baltimore, FILTER #2 to atlanta, FILTER #3 in the evening","SELECT evening flights, FILTER #1 from baltimore, FILTER #2 to atlanta"
ATIS_train_3729,i also need to go to san francisco on wednesday evening from dallas ,"SELECT flights, FILTER #1 from dallas, FILTER #2 to san francisco, FILTER #3 on wednesday evening","SELECT flights, FILTER #1 from dallas, FILTER #2 to san francisco, FILTER #3 on wednesday evening."
ATIS_train_373,what are the flights from cleveland to indianapolis on wednesday may twelfth on either twa delta or continental ,"SELECT flights, FILTER #1 from cleveland, FILTER #2 to indianapolis, FILTER #3 on wednesday may twelfth, FILTER #4 on delta, FILTER #4 on continental, UNION #5 #6","SELECT flights, FILTER #1 from cleveland, FILTER #2 to indianapolis, FILTER #3 on wednesday may twelfth, FILTER #4 on twa, FILTER #4 on delta, FILTER #4 on continental, UNION #5 #6"
ATIS_train_3730,what type of ground transportation is available in washington ,"SELECT ground transportation, FILTER #1 in washington, PROJECT type of #REF #2","SELECT ground transportation, FILTER #1 in washington, PROJECT types of #REF #2"
ATIS_train_3731,can you help me with ground transportation information i need to get from the airport in philadelphia to downtown philadelphia ,"SELECT ground transportation, FILTER #1 from the airport in philadelphia, FILTER #2 to downtown philadelphia","SELECT ground transportation, FILTER #1 from philadelphia airport, FILTER #2 to downtown philadelphia"
